Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\081715a-BBBPIPO.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	11.5556	45.3333	0.444444	2.11111	0	10.8889	0	0	0	70.3333	1.11429	2.93252	0.79143	0.222002	0.00371228	0.485177	0	0	0	5.54914	114.444	399.333	55.6667	13.3333	4.11111	40.1111	0	0	0	627	14.7277	27.4896	1.72235	32.2132	0.293835	16.1409	0	0	0	92.5876	40.6667	289.111	6.22222	30.5556	2.44444	261.444	0	0	0	630.444	0	0	0	0	0	0	0	0	0	0	0.00988772	0.0255126	0.0115611	0.0107503	0.000528911	0.00501414	0	0	0	0.0632548	1.33333	3.55556	1	0.888889	0.333333	0.444444	0	0	0	7.55556	0.0392441	0.293032	0.026738	0.428458	0.00457554	0.152286	0	0	0	0.944333	0.444444	3	0.111111	1.22222	0.111111	3	0	0	0	7.88889
2	0	20.7778	78.2222	0.666667	3.22222	0	14.2222	0	0	0	117.111	1.12411	2.9311	0.789104	0.221203	0.00322403	0.47445	0	0	0	5.54319	113.667	392.111	54.2222	13	3.55556	38.8889	0	0	0	615.444	14.7674	27.5782	1.70619	26.8797	0.289888	16.2114	0	0	0	87.4328	40.5556	288.778	6.11111	29.4444	2.44444	259.889	0	0	0	627.222	3.11111	8.55556	0	0.111111	0	4.33333	0	0	0	16.1111	0.00443701	0.0252312	0.0205834	0.00632539	0.000151494	0.0033087	0	0	0	0.0600372	0.555556	4.33333	1.44444	0.333333	0.444444	0.333333	0	0	0	7.44445	0.032103	0.219665	0.0298025	5.43896	0.00600954	0.0927715	0	0	0	5.81931	0.333333	3.22222	0.111111	1.11111	0.111111	2.44444	0	0	0	7.33333
3	0	28	107.667	0.777778	4.77778	0	15.4444	0	0	0	156.667	1.1293	2.91593	0.775701	0.214773	0.00321107	0.459415	0	0	0	5.49833	113	384.667	53.1111	12.4444	3.44444	37.5556	0	0	0	604.222	14.7925	27.6322	1.72991	22.0121	0.290629	16.269	0	0	0	82.7264	40.4444	288.667	6.22222	28.3333	2.33333	259.111	0	0	0	625.111	4.22222	14.1111	0.111111	0.222222	0	6.22222	0	0	0	24.8889	0.0044582	0.0322203	0.0212021	0.00747572	0.000180981	0.00167905	0	0	0	0.0672163	0.333333	4.22222	1	0.444444	0.111111	0.111111	0	0	0	6.22222	0.0513433	0.260865	0	4.9701	0.000758994	0.111269	0	0	0	5.39433	0.444444	3.33333	0	1.22222	0.111111	2	0	0	0	7.11111
4	0	34.5556	131.667	0.777778	5.88889	0	18.4444	0	0	0	191.333	1.11659	2.92022	0.77501	0.21288	0.00337671	0.436815	0	0	0	5.46489	111.667	378.444	52.4444	12	3.44444	35.6667	0	0	0	593.667	14.8264	27.7285	1.72875	21.0393	0.292114	16.2689	0	0	0	81.8839	40.6667	288.222	6.11111	27.5556	2.33333	257.222	0	0	0	622.111	5.22222	17.7778	0.111111	1	0	6.66667	0	0	0	30.7778	0.017762	0.0246433	0.0185373	0.00274452	0	0.00892656	0	0	0	0.0726137	0.888889	3.66667	0.666667	0.333333	0	0.666667	0	0	0	6.22222	0.0473219	0.206019	0.0148259	1.06782	0	0.169189	0	0	0	1.50517	0.222222	3	0.111111	0.888889	0	3.11111	0	0	0	7.33333
5	0	41.8889	154.889	1.22222	7.22222	0	19.3333	0	0	0	224.556	1.1206	2.91195	0.751902	0.213249	0.00336692	0.425543	0	0	0	5.42661	110.556	371.667	50.8889	11.6667	3.33333	34.5556	0	0	0	582.667	14.8412	27.7998	1.72638	19.8568	0.291709	16.266	0	0	0	80.782	40.5556	288.778	6.11111	26.7778	2.22222	255.778	0	0	0	620.222	6.88889	21.7778	0	0.777778	0	8.55556	0	0	0	38	0.0102655	0.0220399	0.0306724	0.00478536	0.000181061	0.00300166	0	0	0	0.0709458	0.888889	3.44444	1.44444	0.333333	0.111111	0.222222	0	0	0	6.44444	0.0570874	0.246105	0.0261635	1.27022	0.00189627	0.165559	0	0	0	1.76703	0.333333	2.77778	0.111111	0.777778	0.111111	2.33333	0	0	0	6.44444
6	0	48.2222	170.889	1.11111	6.77778	0.111111	21.7778	0	0	0	248.889	1.11991	2.9009	0.743357	0.205134	0.00353562	0.405969	0	0	0	5.37881	109.111	364.889	49.7778	12.3333	3.33333	33	0	0	0	572.444	14.8929	27.9072	1.56825	19.0797	0.293172	16.265	0	0	0	80.0063	40.6667	289.222	5.77778	26.2222	2.22222	254	0	0	0	618.111	9.22222	26	0.111111	1.22222	0	7.33333	0	0	0	43.8889	0.0150199	0.0325186	0.0259472	1.06084e-005	0	0.00346609	0	0	0	0.0769624	1.22222	3.88889	1.44444	0.111111	0	0.222222	0	0	0	6.88889	0.0201079	0.202378	0.171643	0.874983	0	0.171007	0	0	0	1.44012	0.111111	2.44444	0.333333	0.888889	0	3.11111	0	0	0	6.88889
7	0	50.6667	183.444	1.44444	6.22222	0.222222	20.4444	0	0	0	262.444	1.1315	2.87395	0.744346	0.189538	0.00361363	0.381673	0	0	0	5.32461	108.333	357.444	49	11.8889	3.22222	31.1111	0	0	0	561	14.9468	28.0322	1.55679	18.0643	0.294642	16.2652	0	0	0	79.1599	40.5556	290	5.66667	25.2222	2.22222	252.889	0	0	0	616.556	10.5556	28.6667	0	1.33333	0.111111	8.22222	0	0	0	48.8889	0.0120527	0.0245917	0.0161098	0.0117541	9.61307e-005	0.00209064	0	0	0	0.0666951	0.777778	3.33333	0.888889	0.666667	0.111111	0.222222	0	0	0	6	0.00880753	0.208537	0.0239961	1.10644	0	0.175032	0	0	0	1.52282	0.111111	3.33333	0.111111	1.22222	0	2.77778	0	0	0	7.55556
8	0	50.1111	189.556	1	5.88889	0.333333	19.6667	0	0	0	266.556	1.12985	2.85845	0.755786	0.178083	0.00378722	0.378066	0	0	0	5.30402	110.111	364	48.2222	12.1111	3.22222	30.4444	0	0	0	568.111	15.0006	27.9758	1.5382	17.5873	0.296118	16.1957	0	0	0	78.5937	40.5556	290.444	5.44444	24.5556	2.22222	250	0	0	0	613.222	10.5556	27.3333	0.222222	0.888889	0.111111	8.66667	0	0	0	47.7778	0.0116016	0.0303773	0.00560586	0.00729025	0	0.0021403	0	0	0	0.0570153	1.22222	3.77778	1	0.555556	0	0.222222	0	0	0	6.77778	0.0231036	0.37386	0.0309549	0.56453	0	0.223382	0	0	0	1.21583	0.333333	2.77778	0.222222	0.888889	0	3.33333	0	0	0	7.55556
9	0	47.6667	187.111	1.55556	6.33333	0.333333	20	0	0	0	263	1.14593	2.83003	0.744543	0.162368	0.00396608	0.358553	0	0	0	5.24538	112.556	370.556	47.1111	12	3.22222	28.7778	0	0	0	574.222	14.8122	27.7868	1.4587	16.8284	0.2976	16.1231	0	0	0	77.3069	40.1111	291.556	5.33333	24.4444	2.22222	248.556	0	0	0	612.222	10.3333	29.3333	0	1	0.111111	7.88889	0	0	0	48.6667	0.00326414	0.0301708	0.0179846	0.00686694	0	0.00640301	0	0	0	0.0646895	0.666667	4	1	0.444444	0	0.555556	0	0	0	6.66667	0.256025	0.51969	0.101881	0.848636	0	0.236771	0	0	0	1.963	0.555556	2.77778	0.222222	0.444444	0	2.55556	0	0	0	6.55556
