Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\081715-FRPIJE.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	0.0415436	0.000849563	0.0814265	0	0	0.0723809	0.714622	0.00361126	0	0.914434	4.33333	3	3	0	0	12.1111	84.5556	1	0	108	1.9721	0	0.917343	0	0	0.113849	15.5825	0	0	18.5857	8.66667	0	1	0	0	3.88889	55.4444	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	2.88889	0	0	0	0	0	3	0	0	5.88889	0.042217	0.000956083	0.0827912	0	0	0.0737308	0.700157	0.00379415	0	0.903646	4.33333	3	3	0	0	12	82.8889	1	0	106.222	1.9849	0	0.799378	0	0	0.115444	15.6123	0	0	18.5121	8.66667	0	0.888889	0	0	3.88889	55.4444	0	0	68.8889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167186	0.0114168	0	0	0.011584	0	0	0	0	0	0.111111	1	0	0	1.11111	0	0	0.122036	0	0	0	0.115936	0	0	0.237972	0	0	0.111111	0	0	0	0.666667	0	0	0.777778
2	0	4.77778	0	0.111111	0	0	0.111111	5.33333	0	0	10.3333	0.0381883	0.00107158	0.084173	0	0	0.0752271	0.706331	0.00398273	0	0.908974	4.22222	3	3	0	0	11.8889	81.6667	1	0	104.778	1.985	0	0.802933	0	0	0.117051	15.6978	0	0	18.6028	8.66667	0	0.888889	0	0	3.88889	55.2222	0	0	68.6667	0.666667	0	0	0	0	0	0.111111	0	0	0.777778	0	0	0	0	0	3.27759e-005	0.0112947	0	0	0.0113275	0	0	0	0	0	0.111111	1.11111	0	0	1.22222	0.0174522	0	0	0	0	0	0.0396002	0	0	0.0570524	0.111111	0	0	0	0	0	0.333333	0	0	0.444444
3	0	6.55556	0	0.111111	0	0	0.222222	7.22222	0	0	14.1111	0.0341158	0.00119605	0.0855719	0	0	0.0735568	0.70059	0.00417702	0	0.899208	4.11111	3	3	0	0	11.6667	80.3333	1	0	103.111	2.00254	0	0.806498	0	0	0.120583	15.8355	0	0	18.7651	8.77778	0	0.888889	0	0	4	55.7778	0	0	69.4444	1.11111	0	0.111111	0	0	0	0.666667	0	0	1.88889	0	0	0	0	0	0.00130122	0.0025312	0	0	0.00383242	0	0	0	0	0	0.111111	0.666667	0	0	0.777778	0	0	0	0	0	0	0.00818785	0	0	0.00818785	0	0	0	0	0	0	0.111111	0	0	0.111111
4	0	7.66667	0	0.333333	0	0	0.444444	8.88889	0	0	17.3333	0.0347159	0.00132949	0.0741444	0	0	0.0750731	0.696296	0.004377	0	0.885936	4.11111	3	2.77778	0	0	11.6667	79.3333	1	0	101.889	1.95365	0	0.820404	0	0	0.122247	15.7534	0	0	18.6497	8.55556	0	1	0	0	4	55.8889	0	0	69.4444	1.66667	0	0.111111	0	0	0.111111	1.11111	0	0	3	0	0	0.00251074	0	0	0	0.00114687	0	0	0.0036576	0	0	0.111111	0	0	0	0.333333	0	0	0.444444	0.0618321	0	0	0	0	0	0.228854	0	0	0.290686	0.222222	0	0	0	0	0	0.555556	0	0	0.777778
5	0	9	0	0.444444	0	0	0.333333	10.1111	0	0	19.8889	0.03063	0.00147191	0.0752613	0	0	0.0766083	0.714433	0.00458269	0	0.902988	4	3	2.66667	0	0	11.6667	78.3333	1	0	100.667	1.89817	0	0.82414	0	0	0.121309	15.8433	0	0	18.6869	8.44444	0	1	0	0	3.88889	55.5556	0	0	68.8889	1.33333	0	0	0	0	0.222222	1.55556	0	0	3.11111	0	0	0.000144805	0	0	0	0.00340751	0	0	0.00355232	0	0	0.111111	0	0	0	1	0	0	1.11111	0.072784	0	0	0	0	0.00261421	0.0319399	0	0	0.107338	0.222222	0	0	0	0	0.111111	0.333333	0	0	0.666667
6	0	8.88889	0	0.444444	0	0	0.222222	9.44444	0	0	19	0.0265033	0.0016233	0.0765249	0	0	0.0780463	0.7169	0.00387616	0	0.903474	3.88889	3	2.66667	0	0	11.5556	78.8889	0.888889	0	100.889	1.91519	0	0.827886	0	0	0.122956	15.795	0	0	18.661	8.55556	0	1	0	0	3.88889	55.5556	0	0	69	2.44444	0	0	0	0	0.222222	0.777778	0	0	3.44444	0	0	0	0	0	0.000116388	0.00715934	0.000917917	0	0.00819364	0	0	0	0	0	0.111111	1.22222	0.111111	0	1.44444	0	0	0	0	0	0	0.182591	0	0	0.182591	0	0	0	0	0	0	0.333333	0	0	0.333333
7	0	8.66667	0	0.222222	0	0	0.222222	10.6667	0	0	19.7778	0.0270283	0.00178367	0.0674905	0	0	0.0749912	0.730884	0.00405883	0	0.906237	3.88889	3	2.55556	0	0	11.2222	79.1111	0.888889	0	100.667	1.92763	0	0.714042	0	0	0.123584	15.836	0	0	18.6013	8.55556	0	1	0	0	3.88889	55.2222	0	0	68.6667	1.88889	0	0.222222	0	0	0	1.11111	0	0	3.22222	0	0	0	0	0	0.00271537	0.0038117	0	0	0.00652707	0	0	0	0	0	0.222222	0.666667	0	0	0.888889	0	0	0.127913	0	0	0.00293686	0.0849026	0	0	0.215752	0	0	0.111111	0	0	0.111111	0.444444	0	0	0.666667
8	0	7.66667	0	0.222222	0	0	0.111111	12	0	0	20	0.027618	0.00195301	0.06867	0	0	0.0745872	0.739626	0.00424657	0	0.916701	4.44444	3	2.55556	0	0	11.1111	79.8889	0.888889	0	101.889	1.94011	0	0.706472	0	0	0.127163	15.7155	0	0	18.4893	8.55556	0	0.888889	0	0	4	54.8889	0	0	68.3333	2.44444	0	0	0	0	0.111111	0.666667	0	0	3.22222	0	0	0	0	0	0	0.00526812	0	0	0.00526812	0	0	0	0	0	0	0.333333	0	0	0.333333	0	0	0.010952	0	0	0	0.250303	0	0	0.261255	0	0	0.111111	0	0	0	0.555556	0	0	0.666667
9	0	7.88889	0	0.222222	0	0	0.333333	11.2222	0	0	19.6667	0.0187965	0.0020803	0.0605307	0	0	0.0760452	0.734437	0.00443937	0	0.896329	4.44444	2.88889	2.66667	0	0	11	80.4444	0.888889	0	102.333	1.86009	0	0.697256	0	0	0.12887	15.7776	0	0	18.4638	8.33333	0	0.777778	0	0	4	55.1111	0	0	68.2222	1.77778	0	0	0	0	0	1.33333	0	0	3.11111	0.00469208	5.10223e-005	0.00935445	0	0	4.85627e-005	0.00285911	0	0	0.0170052	0.222222	0.111111	0.111111	0	0	0.111111	0.666667	0	0	1.22222	0.0972673	0	0.0124499	0	0	0	0.0836906	0	0	0.193408	0.333333	0	0.111111	0	0	0	0.444444	0	0	0.888889
