X	Y	Species	Type	Diam	Height
17.922	99.915	ABMA	Adult	5.903	0
198.001	30.375	ABMA	Adult	6.947	0
225.881	221.867	ABMA	Adult	59.076	0
293.372	7.404	ABMA	Adult	0.633	0
210.732	161.386	ABMA	Adult	2.578	0
11.751	227.141	ABMA	Adult	41.842	0
68.053	218.014	ABMA	Adult	2.789	0
190.228	67.465	ABMA	Adult	24.879	0
254.776	252.667	ABMA	Adult	20.672	0
53.451	113.52	ABMA	Adult	0.727	0
261.355	279.222	ABMA	Adult	3.221	0
144.247	150.619	ABMA	Adult	36.297	0
152.071	275.592	ABMA	Adult	119.379	0
277.336	213.177	ABMA	Adult	106.93	0
132.19	244.61	ABMA	Adult	117.809	0
212.959	224.998	ABMA	Adult	3.096	0
207.281	29.312	ABMA	Adult	33.4	0
257.513	187.267	ABMA	Adult	1.692	0
143.295	103.938	ABMA	Adult	1.529	0
284.165	120.051	ABMA	Adult	82.299	0
86.846	241.584	ABMA	Adult	35.106	0
153.805	57.822	ABMA	Adult	0.659	0
240.794	186.272	ABMA	Adult	1.709	0
2.474	51.844	ABMA	Adult	4.136	0
12.935	213.56	ABMA	Adult	17.358	0
38.999	111.122	ABMA	Adult	3.994	0
127.29	282.917	ABMA	Adult	124.547	0
145.613	193.419	ABMA	Adult	2.129	0
119.635	179.626	ABMA	Adult	7.712	0
133.914	114.994	ABMA	Adult	69.744	0
18.232	182.889	ABMA	Adult	10.607	0
235.289	6.667	ABMA	Adult	18.499	0
204.817	134.773	ABMA	Adult	3.058	0
279.431	92.284	ABMA	Adult	46.037	0
38.472	184.875	ABMA	Adult	1.139	0
241.732	21.876	ABMA	Adult	2.037	0
115.215	9.249	ABMA	Adult	42.562	0
48.115	202.521	ABMA	Adult	12.44	0
185.813	57.115	ABMA	Adult	26.782	0
158.076	221.088	ABMA	Adult	40.877	0
38.421	170.325	ABMA	Adult	44.173	0
299.829	122.968	ABMA	Adult	0.55	0
95.933	247.024	ABMA	Adult	6.289	0
134.644	19.771	ABMA	Adult	0.743	0
89.207	64.895	ABMA	Adult	2.843	0
79.161	160.638	ABMA	Adult	53.57	0
105.976	58.62	ABMA	Adult	7.576	0
29.775	252.861	ABMA	Adult	8.919	0
72.504	169.366	ABMA	Adult	2.876	0
191.743	10.711	ABMA	Adult	45.003	0
102.195	242.726	ABMA	Adult	0.819	0
30.708	274.071	ABMA	Adult	146.447	0
180.099	259.71	ABMA	Adult	2.388	0
115.54	33.685	ABMA	Adult	14.821	0
89.123	134.573	ABMA	Adult	1.152	0
173.988	29.104	ABMA	Adult	17.632	0
201.149	296.485	ABMA	Adult	147.35	0
148.458	53.355	ABMA	Adult	61.666	0
190.658	248.001	ABMA	Adult	75.561	0
71.233	172.77	ABMA	Adult	4.904	0
183.967	223.315	ABMA	Adult	0.316	0
275.809	281.538	ABMA	Adult	57.661	0
145.882	157.37	ABMA	Adult	8.43	0
186.776	137.841	ABMA	Adult	2.014	0
81.837	219.458	ABMA	Adult	25.161	0
293.57	223.182	ABMA	Adult	6.387	0
249.133	133.063	ABMA	Adult	103.211	0
72.316	59.906	ABMA	Adult	2.464	0
86.214	71.212	ABMA	Adult	22.851	0
149.97	266.653	ABMA	Adult	62.532	0
32.905	287.232	ABMA	Adult	58.762	0
20.833	55.358	ABMA	Adult	113.609	0
0.038	292.336	ABMA	Adult	8.405	0
218.585	174.517	ABMA	Adult	10.443	0
13.344	61.177	ABMA	Adult	8.672	0
236.51	222.384	ABMA	Adult	0.469	0
119.323	86.777	ABMA	Adult	0.982	0
148.645	10.173	ABMA	Adult	45.511	0
129.442	268.782	ABMA	Adult	5.409	0
212.47	188.386	ABMA	Adult	15.14	0
263.114	115.545	ABMA	Adult	4.231	0
17.558	219.07	ABMA	Adult	32.253	0
15.385	37.313	ABMA	Adult	103.821	0
208.509	297.177	ABMA	Adult	1.05	0
144.025	58.43	ABMA	Adult	8.075	0
66.539	238.418	ABMA	Adult	18.363	0
126.775	93.172	ABMA	Adult	23.168	0
275.714	235.37	ABMA	Adult	149.255	0
182.669	19.021	ABMA	Adult	11.087	0
46.192	55.42	ABMA	Adult	6.132	0
92.363	211.349	ABMA	Adult	9.525	0
142.797	124.674	ABMA	Adult	1.388	0
128.33	138.642	ABMA	Adult	5.927	0
112.537	67.221	ABMA	Adult	32.103	0
113.707	28.162	ABMA	Adult	10.291	0
81.985	152.162	ABMA	Adult	6.318	0
11.011	178.924	ABMA	Adult	32.271	0
100.109	21.196	ABMA	Adult	96.336	0
103.156	85.98	ABMA	Adult	1.834	0
45.486	116.074	ABMA	Adult	28.645	0
46.854	125.984	ABMA	Adult	19.346	0
65.996	245.616	ABMA	Adult	148.492	0
289.217	262.253	ABMA	Adult	0.597	0
109.012	179.585	ABMA	Adult	69.284	0
62.76	18.245	ABMA	Adult	18.889	0
256.502	171.88	ABMA	Adult	17.083	0
228.709	268.653	ABMA	Adult	95.537	0
71.351	240.974	ABMA	Adult	146.618	0
12.283	266.197	ABMA	Adult	1.936	0
267.337	195.365	ABMA	Adult	110.296	0
236.711	172.511	ABMA	Adult	123.955	0
132.854	274.018	ABMA	Adult	0.405	0
29.799	223.615	ABMA	Adult	1.786	0
155.035	282.684	ABMA	Adult	117.982	0
271.338	247.948	ABMA	Adult	0.467	0
162.696	262.838	ABMA	Adult	58.299	0
31.091	112.264	ABMA	Adult	110.941	0
50.769	88.889	ABMA	Adult	32.788	0
226.421	74.408	ABMA	Adult	23.521	0
217.023	271.783	ABMA	Adult	16.844	0
273.143	119.667	ABMA	Adult	53.191	0
79.294	189.031	ABMA	Adult	2.013	0
214.51	291.853	ABMA	Adult	112.695	0
96.956	91.954	ABMA	Adult	87.05	0
15.033	253.467	ABMA	Adult	0.559	0
82.224	0.895	ABMA	Adult	74.352	0
13.26	125.026	ABMA	Adult	40.072	0
188.107	160.248	ABMA	Adult	42.041	0
136.586	5.622	ABMA	Adult	17.551	0
270.762	203.492	ABMA	Adult	102.359	0
150.431	33.458	ABMA	Adult	1.441	0
205.072	245.907	ABMA	Adult	2.945	0
269.083	80.853	ABMA	Adult	0.604	0
6.886	151.369	ABMA	Adult	3.305	0
15.716	194.371	ABMA	Adult	36.917	0
78.152	54.323	ABMA	Adult	0.774	0
87.477	295.115	ABMA	Adult	26.668	0
151.193	13.821	ABMA	Adult	1.836	0
13.215	281.839	ABMA	Adult	6.569	0
41.293	288.31	ABMA	Adult	104.469	0
11.88	294.771	ABMA	Adult	0.937	0
182.09	14.049	ABMA	Adult	83.895	0
284.461	51.122	ABMA	Adult	44.289	0
105.446	51.571	ABMA	Adult	22.398	0
34.431	272.887	ABMA	Adult	30.354	0
287.877	138.408	ABMA	Adult	53.808	0
157.675	15.203	ABMA	Adult	20.523	0
169.298	84.516	ABMA	Adult	20.712	0
125.524	297.464	ABMA	Adult	2.186	0
159.529	99.783	ABMA	Adult	88.23	0
63.891	206.911	ABMA	Adult	107.332	0
208.064	152.33	ABMA	Adult	38.79	0
260.059	12.798	ABMA	Adult	21.187	0
64.623	276.52	ABMA	Adult	35.566	0
152.064	2.139	ABMA	Adult	17.606	0
80.404	109.728	ABMA	Adult	130.071	0
52.736	278.241	ABMA	Adult	1.879	0
205.723	21.571	ABMA	Adult	87.049	0
99.077	150.554	ABMA	Adult	12.485	0
274	287.824	ABMA	Adult	45.149	0
263.67	134.465	ABMA	Adult	10.301	0
60.576	248.755	ABMA	Adult	2.819	0
115.109	166.228	ABMA	Adult	4.74	0
86.66	230.688	ABMA	Adult	0.963	0
198.275	115.644	ABMA	Adult	3.02	0
67.414	186.662	ABMA	Adult	50.185	0
113.154	184.387	ABMA	Adult	11.305	0
276.308	231.544	ABMA	Adult	100.136	0
284.704	0.561	ABMA	Adult	128.808	0
120.335	35.526	ABMA	Adult	123.79	0
250.3	172.932	ABMA	Adult	16.194	0
212.724	194.088	ABMA	Adult	7.554	0
114.398	122.392	ABMA	Adult	5.004	0
38.267	174.22	ABMA	Adult	1.731	0
206.788	183.065	ABMA	Adult	6.095	0
146.184	257.379	ABMA	Adult	2.076	0
259.061	83.454	ABMA	Adult	5.972	0
77.242	177.491	ABMA	Adult	0.771	0
214.564	213.084	ABMA	Adult	24.919	0
257.649	193.983	ABMA	Adult	137.655	0
152.423	101.963	ABMA	Adult	16.073	0
155.97	262.179	ABMA	Adult	16.562	0
0.801	201.171	ABMA	Adult	1.818	0
258.917	70.862	ABMA	Adult	90.953	0
249.416	230.573	ABMA	Adult	66.07	0
58.476	56.71	ABMA	Adult	1.882	0
130.525	231.668	ABMA	Adult	0.485	0
224.424	48.313	ABMA	Adult	61.432	0
14.867	180.176	ABMA	Adult	85.636	0
136.761	198.225	ABMA	Adult	2.102	0
88.581	247.661	ABMA	Adult	12.321	0
58.713	232.04	ABMA	Adult	1.775	0
242.544	35.905	ABMA	Adult	7.966	0
200.316	252.84	ABMA	Adult	110.057	0
15.647	179.513	ABMA	Adult	58.509	0
293.391	284.811	ABMA	Adult	1.787	0
48.95	206.058	ABMA	Adult	41.89	0
193.196	212.97	ABMA	Adult	64.995	0
240.433	260.371	ABMA	Adult	23.212	0
183.917	156.94	ABMA	Adult	2.543	0
89.615	262.23	ABMA	Adult	112.233	0
41.488	124.955	ABMA	Adult	24.203	0
62.57	271.717	ABMA	Adult	6.419	0
220.121	86.299	ABMA	Adult	127.954	0
224.291	273.932	ABMA	Adult	106.912	0
289.011	245.926	ABMA	Adult	15.148	0
268.551	144.013	ABMA	Adult	0.304	0
86.262	97.394	ABMA	Adult	5.324	0
276.891	273.302	ABMA	Adult	30.108	0
185.378	115.757	ABMA	Adult	19.93	0
33.078	72.933	ABMA	Adult	18.614	0
73.546	192.169	ABMA	Adult	70.085	0
181.679	262.593	ABMA	Adult	2.156	0
167.15	158.101	ABMA	Adult	22.308	0
196.076	172.148	ABMA	Adult	12.257	0
118.667	250.852	ABMA	Adult	29.635	0
163.985	209.826	ABMA	Adult	96.025	0
46.224	17.062	ABMA	Adult	0.627	0
126.333	188.97	ABMA	Adult	1.468	0
99.137	195.771	ABMA	Adult	34.98	0
41.013	28.133	ABMA	Adult	18.831	0
39.436	143.641	ABMA	Adult	1.227	0
70.895	262.946	ABMA	Adult	50.721	0
33.818	127.762	ABMA	Adult	31.768	0
278.95	213.476	ABMA	Adult	20.349	0
291.071	268.424	ABMA	Adult	6.17	0
255.117	211.396	ABMA	Adult	46.015	0
75.265	235.255	ABMA	Adult	10.988	0
253.74	103.177	ABMA	Adult	67.275	0
239.097	211.603	ABMA	Adult	14.842	0
106.975	64.725	ABMA	Adult	3.219	0
129.109	285.18	ABMA	Adult	4.939	0
8.258	14.124	ABMA	Adult	0.444	0
82.084	99.268	ABMA	Adult	32.714	0
23.707	256.98	ABMA	Adult	69.743	0
194.572	64.224	ABMA	Adult	45.44	0
204.468	159.997	ABMA	Adult	4.894	0
154.488	218.049	ABMA	Adult	21.163	0
19.116	152.372	ABMA	Adult	1.923	0
30.136	297.502	ABMA	Adult	84.464	0
116.846	128.734	ABMA	Adult	1.248	0
78.239	75.902	ABMA	Adult	2.9	0
194.772	30.669	ABMA	Adult	5.993	0
236.966	262.83	ABMA	Adult	14.086	0
278.749	245.044	ABMA	Adult	0.461	0
149.803	55.605	ABMA	Adult	66.541	0
60.13	196.841	ABMA	Adult	59.979	0
242.278	174.731	ABMA	Adult	2.193	0
296.462	119.089	ABMA	Adult	2.33	0
54.728	25.564	ABMA	Adult	34.15	0
260.582	281.558	ABMA	Adult	156.021	0
2.934	97.69	ABMA	Adult	1.27	0
295.755	215.258	ABMA	Adult	1.546	0
56.277	267.5	ABMA	Adult	7.042	0
257.798	51.725	ABMA	Adult	70.711	0
25.25	94.593	ABMA	Adult	31.833	0
260.24	47.008	ABMA	Adult	19.441	0
42.923	189.206	ABMA	Adult	1.022	0
