Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\081815-runs\081815b-FRPIJE.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realplot
2 = simplot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	0.0607952	0.00232453	0.0559793	0	0	0.0650539	0.827808	0.0129887	0	1.02495	7.33333	2.88889	2.77778	0	0	11.4444	88.4444	1.11111	0	114	9.98791	0	2.04849	0	0	0.208719	29.0828	0	0	41.3279	6.22222	0	1.44444	0	0	3.88889	51.6667	0	0	63.2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0.0516518	0.00333202	0.0989749	0	0	0.0865152	0.722077	0.0104374	0	0.972988	4.46429	3.57143	2.67857	0	0	13.3929	84.8214	0.892857	0	109.821	1.78209	0	1.0352	0	0	0.0850053	13.9436	0	0	16.8459	7.14286	0	0.892857	0	0	2.67857	54.4643	0	0	65.1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0	2	0	0	0	0	0	0	0	0	0	0	0.0620948	0.00218133	0.0498682	0	0	0.0620035	0.842835	0.0133514	0	1.03233	7.74112	2.79188	2.79188	0	0	11.1675	88.9594	1.14213	0	114.594	11.1542	0	2.19251	0	0	0.226303	31.2345	0	0	44.8076	6.09137	0	1.52284	0	0	4.06091	51.269	0	0	62.9442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	0	2.66667	0	0.111111	0	0	0	3.44444	0	0	6.22222	0.0621106	0.00246978	0.0534928	0	0	0.0664624	0.827551	0.0133975	0	1.02548	7.33333	2.88889	2.55556	0	0	11.4444	86.7778	1.11111	0	112.111	10.0032	0	2.05516	0	0	0.208781	29.1508	0	0	41.4179	6.22222	0	1.44444	0	0	3.77778	51.8889	0	0	63.3333	0	0	0	0	0	0	0	0	0	0	0	0	0.00354283	0	0	0	0.00843205	0	0	0.0119749	0	0	0.222222	0	0	0	1.22222	0	0	1.44444	0	0	0	0	0	0.00194938	0.0811554	0	0	0.0831048	0	0	0	0	0	0.111111	0.222222	0	0	0.333333
1	1	21.4286	0	0	0	0	0	1.78571	0	0	23.2143	0.0524567	0.0035491	0.100412	0	0	0.0882883	0.740203	0.0107659	0	0.995675	4.46429	3.57143	2.67857	0	0	13.3929	82.1429	0.892857	0	107.143	1.7933	0	1.03953	0	0	0.0861575	14.0563	0	0	16.9752	7.14286	0	0.892857	0	0	2.67857	54.4643	0	0	65.1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	2	0	0	0.126904	0	0	0	3.6802	0	0	3.80711	0.0634827	0.00231637	0.0468241	0	0	0.0633602	0.839966	0.0137716	0	1.02972	7.74112	2.79188	2.53807	0	0	11.1675	87.4365	1.14213	0	112.817	11.17	0	2.19951	0	0	0.22621	31.2962	0	0	44.892	6.09137	0	1.52284	0	0	3.93401	51.5228	0	0	63.0711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	0	3.88889	0	0.222222	0	0	0.333333	5.33333	0	0	9.77778	0.0583523	0.00255397	0.0544885	0	0	0.0648038	0.815721	0.0138127	0	1.00973	6.88889	2.77778	2.55556	0	0	11.2222	84.6667	1.11111	0	109.222	10.0184	0	1.77866	0	0	0.212691	28.8713	0	0	40.8811	6.22222	0	1.33333	0	0	3.88889	51.6667	0	0	63.1111	0.111111	0	0	0	0	0	0.666667	0	0	0.777778	0.00509511	6.96934e-005	0	0	0	0.00116295	0.0116676	0	0	0.0179954	0.444444	0.111111	0	0	0	0.111111	1.44444	0	0	2.11111	0	0	0.283177	0	0	0	0.437321	0	0	0.720498	0	0	0.111111	0	0	0	0.888889	0	0	1
2	1	31.25	0	0	0	0	0	3.57143	0	0	34.8214	0.0528323	0.00377687	0.101864	0	0	0.0900833	0.759729	0.0110995	0	1.01939	2.67857	3.57143	2.67857	0	0	13.3929	80.3571	0.892857	0	103.571	1.80455	0	1.04387	0	0	0.0873174	13.6538	0	0	16.5896	7.14286	0	0.892857	0	0	2.67857	52.6786	0	0	63.3929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	2	0	0	0.253807	0	0	0.380711	5.58376	0	0	6.21827	0.0591369	0.00238016	0.0477549	0	0	0.0612108	0.82368	0.0141983	0	1.00836	7.48731	2.66497	2.53807	0	0	10.9137	85.2792	1.14213	0	110.025	11.1859	0	1.8831	0	0	0.230511	31.0342	0	0	44.3336	6.09137	0	1.39594	0	0	4.06091	51.5228	0	0	63.0711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	0	5.66667	0	0.444444	0	0	0.555556	7.55556	0	0	14.2222	0.0542815	0.00236821	0.0554987	0	0	0.0641807	0.819609	0.0142341	0	1.01017	6.55556	2.66667	2.55556	0	0	11	83.6667	1.11111	0	107.556	10.0384	0	1.78456	0	0	0.216643	28.8997	0	0	40.9393	6.33333	0	1.33333	0	0	4	51.4444	0	0	63.1111	0.666667	0	0	0	0	0	0.666667	0	0	1.33333	0.000638958	0.000341321	0	0	0	0.000103628	0.00388693	0	0	0.00497084	0.222222	0.111111	0	0	0	0.111111	0.555556	0	0	1	0	0	0	0	0	0	0.119827	0	0	0.119827	0	0	0	0	0	0	0.666667	0	0	0.666667
