X	Y	Species	Type	Diam	Height
287.892	10.348	PIMO	Adult	31.311	0
268.932	122.46	PIMO	Adult	13.728	0
112.588	238.556	PIMO	Adult	116.326	0
176.212	205.294	PIMO	Adult	9.739	0
274.705	37.544	PIMO	Adult	26.492	0
54.341	54.533	PIMO	Adult	10.274	0
59.586	26.841	PIMO	Adult	19.808	0
106.055	41.844	PIMO	Adult	110.89	0
41.401	28.417	PIMO	Adult	45.498	0
224.504	69.254	PIMO	Adult	2.169	0
274.851	62.038	PIMO	Adult	42.611	0
122.657	184.534	PIMO	Adult	6.445	0
228.298	297.303	PIMO	Adult	19.207	0
246.313	142.968	PIMO	Adult	2.072	0
49.883	135.69	PIMO	Adult	16.572	0
84.701	123.326	PIMO	Adult	10.745	0
81.204	130.602	PIMO	Adult	45.326	0
193.266	246.604	PIMO	Adult	6.667	0
142.497	108.697	PIMO	Adult	25.099	0
43.644	210.54	PIMO	Adult	48.186	0
182.258	191.549	PIMO	Adult	140.814	0
116.61	202.596	PIMO	Adult	96.539	0
121.264	273.317	PIMO	Adult	1.451	0
278.854	251.873	PIMO	Adult	31.518	0
85.065	45.749	PIMO	Adult	8.555	0
69.994	52.629	PIMO	Adult	16.087	0
0.243	121.304	PIMO	Adult	12.555	0
209.337	17.62	PIMO	Adult	19.23	0
156.516	184.464	PIMO	Adult	81.309	0
233.769	91.824	PIMO	Adult	6.058	0
52.487	254.414	PIMO	Adult	12.755	0
167.697	85.8	PIMO	Adult	1.644	0
91.251	298.311	PIMO	Adult	136.096	0
53.047	296.081	PIMO	Adult	98.656	0
137.071	101.511	PIMO	Adult	6.261	0
89.773	164.604	PIMO	Adult	10.435	0
2.529	223.812	PIMO	Adult	12.155	0
3.744	232.008	PIMO	Adult	6.178	0
175.591	52.837	PIMO	Adult	45.165	0
258.706	235.892	PIMO	Adult	7.344	0
212.391	211.145	PIMO	Adult	98.44	0
40.059	221.677	PIMO	Adult	9.239	0
216.904	235.242	PIMO	Adult	115.032	0
105.505	131.639	PIMO	Adult	166.778	0
142.875	185.796	PIMO	Adult	159.144	0
156.728	17.439	PIMO	Adult	12.919	0
251.184	182.566	PIMO	Adult	9.329	0
157.322	12.447	PIMO	Adult	1.157	0
184.423	17.583	PIMO	Adult	44.101	0
156.83	66.484	PIMO	Adult	9.889	0
144.905	5.066	PIMO	Adult	6.419	0
262.724	138.791	PIMO	Adult	36.714	0
189.961	177.607	PIMO	Adult	122.839	0
138.317	136.222	PIMO	Adult	5.143	0
133.331	44.357	PIMO	Adult	154.907	0
171.483	71.495	PIMO	Adult	43.642	0
54.832	248.706	PIMO	Adult	26.319	0
258.065	119.863	PIMO	Adult	5.607	0
276.253	38.805	PIMO	Adult	143.966	0
171.242	144.24	PIMO	Adult	156.916	0
29.685	122.872	PIMO	Adult	11.722	0
65.934	245.953	PIMO	Adult	159.402	0
188.197	108.393	PIMO	Adult	58.334	0
120.383	14.199	PIMO	Adult	5.046	0
17.116	230.938	PIMO	Adult	21.058	0
101.697	275.875	PIMO	Adult	40.425	0
67.791	243.242	PIMO	Adult	138.526	0
62.992	21.653	PIMO	Adult	10.458	0
178.988	213.934	PIMO	Adult	80.436	0
135.794	294.993	PIMO	Adult	66.903	0
235.43	36.832	PIMO	Adult	6.133	0
130.972	149.26	PIMO	Adult	46.356	0
168.054	123.341	PIMO	Adult	7.609	0
181.228	254.95	PIMO	Adult	54.367	0
164.746	103.172	PIMO	Adult	30.037	0
272.694	94.346	PIMO	Adult	158.542	0
272.529	84.859	PIMO	Adult	19.742	0
295.6	287.545	PIMO	Adult	6.743	0
118.038	79.849	PIMO	Adult	12.686	0
109.611	121.582	PIMO	Adult	7.095	0
116.267	4.275	PIMO	Adult	29.764	0
199.206	172.939	PIMO	Adult	44.735	0
181.048	44.846	PIMO	Adult	61.178	0
93.597	162.75	PIMO	Adult	13.939	0
14.56	270.311	PIMO	Adult	9.157	0
93.533	189.633	PIMO	Adult	88.592	0
44.39	82.594	PIMO	Adult	90.276	0
72.888	21.75	PIMO	Adult	12.743	0
191.73	49.756	PIMO	Adult	43.255	0
251.138	55.993	PIMO	Adult	83.213	0
249.875	84.336	PIMO	Adult	1.168	0
252.424	167.826	PIMO	Adult	44.848	0
194.131	146.56	PIMO	Adult	8.153	0
140.521	92.292	PIMO	Adult	19.271	0
112.341	30.656	PIMO	Adult	16.317	0
36.217	272.324	PIMO	Adult	9.877	0
16.593	141.935	PIMO	Adult	118.923	0
204.537	146.977	PIMO	Adult	36.651	0
197.512	271.058	PIMO	Adult	6.172	0
109.311	248.698	PIMO	Adult	6.283	0
109.185	244.817	PIMO	Adult	42.55	0
212.571	0.309	PIMO	Adult	130.981	0
106.008	278.78	PIMO	Adult	134.005	0
226.513	3.268	PIMO	Adult	14.11	0
155.142	242.484	PIMO	Adult	142.079	0
189.875	54.332	PIMO	Adult	8.258	0
56.208	261.251	PIMO	Adult	10.566	0
185.113	108.941	PIMO	Adult	28.339	0
24.408	234.357	PIMO	Adult	43.275	0
169.122	265.338	PIMO	Adult	150.778	0
148.507	296.461	PIMO	Adult	9.288	0
141.779	113.35	PIMO	Adult	18.355	0
245.668	265.157	PIMO	Adult	142.848	0
257.644	202.844	PIMO	Adult	49.572	0
53.121	132.488	PIMO	Adult	4.842	0
297.38	159.21	PIMO	Adult	106.203	0
291.532	253.591	PIMO	Adult	10.047	0
73.166	35.671	PIMO	Adult	37.018	0
27.079	219.79	PIMO	Adult	99.022	0
45.786	163.707	PIMO	Adult	21.55	0
220.687	42.07	PIMO	Adult	9.751	0
268.358	293.977	PIMO	Adult	49.466	0
147.711	77.875	PIMO	Adult	16.582	0
94.722	252.62	PIMO	Adult	21.155	0
21.918	262.753	PIMO	Adult	111.797	0
259.832	223.025	PIMO	Adult	55.374	0
145.811	146.337	PIMO	Adult	9.161	0
279.713	102.307	PIMO	Adult	5.916	0
132.45	139.081	PIMO	Adult	151.219	0
258.557	109.144	PIMO	Adult	135.407	0
147.55	116.701	PIMO	Adult	105.453	0
36.104	186.502	PIMO	Adult	49.164	0
86.674	182.765	PIMO	Adult	6.679	0
264.108	3.919	PIMO	Adult	14.593	0
82.674	211.537	PIMO	Adult	43.357	0
278.957	69.614	PIMO	Adult	25.853	0
262.231	48.672	PIMO	Adult	80.262	0
195.472	260.043	PIMO	Adult	24.182	0
299.939	158.524	PIMO	Adult	130.559	0
26.961	233.878	PIMO	Adult	137.728	0
132.953	208.437	PIMO	Adult	99.75	0
201.083	112.464	PIMO	Adult	16.213	0
190.095	33.128	PIMO	Adult	135.921	0
34.084	83.366	PIMO	Adult	5.251	0
151.829	268.364	PIMO	Adult	15.903	0
137.066	44.513	PIMO	Adult	45.956	0
181.794	298.106	PIMO	Adult	114.596	0
66.5	53.783	PIMO	Adult	9.792	0
285.063	26.093	PIMO	Adult	4.404	0
220.063	202.501	PIMO	Adult	137.375	0
95.552	238.621	PIMO	Adult	1.17	0
75.917	29.779	PIMO	Adult	52.491	0
22.388	199.386	PIMO	Adult	23.225	0
225.335	195.971	PIMO	Adult	52.416	0
243.815	257.703	PIMO	Adult	12.598	0
282.775	225.533	PIMO	Adult	87.55	0
251.93	28.186	PIMO	Adult	14.579	0
105.394	271.843	PIMO	Adult	105.551	0
58.907	57.31	PIMO	Adult	129.814	0
137.947	195.616	PIMO	Adult	134.839	0
132.624	66.675	PIMO	Adult	14.115	0
241.736	244.037	PIMO	Adult	21.729	0
90.782	249.838	PIMO	Adult	99.703	0
16.725	69.561	PIMO	Adult	157.162	0
87.16	39.208	PIMO	Adult	73.069	0
193.976	283.587	PIMO	Adult	17.341	0
92.079	116.149	PIMO	Adult	52.667	0
27.441	39.659	PIMO	Adult	135.108	0
268.435	242.588	PIMO	Adult	12.302	0
205.829	66.406	PIMO	Adult	7.555	0
150.678	263.879	PIMO	Adult	4.445	0
266.085	76.772	PIMO	Adult	146.41	0
154.514	21.398	PIMO	Adult	6.296	0
27.891	177	PIMO	Adult	10.315	0
152.839	101.056	PIMO	Adult	6.074	0
175.649	193.508	PIMO	Adult	19.707	0
58.627	260.646	PIMO	Adult	138.34	0
24.418	253.609	PIMO	Adult	16.478	0
99.691	200.479	PIMO	Adult	18.891	0
43.603	20.822	PIMO	Adult	98.835	0
30.334	34.475	PIMO	Adult	85.043	0
77.849	5.061	PIMO	Adult	76.621	0
75.79	150.584	PIMO	Adult	11.93	0
55.839	23.342	PIMO	Adult	142.86	0
284.539	186.747	PIMO	Adult	108.619	0
19.956	56.201	PIMO	Adult	88.614	0
266.265	295.219	PIMO	Adult	128.2	0
58.904	84.021	PIMO	Adult	6.457	0
87.212	126.104	PIMO	Adult	96.503	0
222.036	285.146	PIMO	Adult	10.791	0
34.481	26.349	PIMO	Adult	21.194	0
293.275	283.302	PIMO	Adult	10.95	0
174.705	186.09	PIMO	Adult	71.678	0
108.639	298.135	PIMO	Adult	26.04	0
78.663	9.442	PIMO	Adult	115.871	0
105.617	117.643	PIMO	Adult	24.497	0
41.145	55.821	PIMO	Adult	39.987	0
260.672	133.195	PIMO	Adult	15.401	0
29.172	94.617	PIMO	Adult	36.58	0
137.455	200.558	PIMO	Adult	9.806	0
128.092	212.897	PIMO	Adult	10.735	0
190.529	6.861	PIMO	Adult	9.572	0
235.254	254.513	PIMO	Adult	4.82	0
125.703	198.218	PIMO	Adult	24.416	0
222.586	11.98	PIMO	Adult	9.17	0
251.229	16.999	PIMO	Adult	30.099	0
179.451	89.566	PIMO	Adult	17.483	0
