Location: BBBPIPO
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-BBBPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUCH	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUCH	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUCH	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUCH	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	0.200708	0.525	0.140731	0.0422791	0.000724333	0.0905577	0	0	0	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	0.18185	0.634388	0.0886648	0.0226008	0.0069541	0.0655424	0	0	0	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	0.158176	0.295983	0.0186898	0.350313	0.00319699	0.173641	0	0	0	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0.0641655	0.456872	0.00999299	0.0497896	0.00403226	0.415147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1.88889	5.88889	0.333333	2.44444	0.222222	13.4444	0	0	0	24.2222	1.12252	2.90542	0.791654	0.222334	0.00420499	0.480739	0	0	0	5.52687	0.203103	0.525689	0.143237	0.0402278	0.000760826	0.086982	0	0	0	114.556	396.778	55.5556	13.6667	4.33333	39.6667	0	0	0	624.556	0.183419	0.635296	0.0889521	0.0218822	0.00693827	0.0635118	0	0	0	14.7708	27.5212	1.70044	32.1052	0.298218	16.2031	0	0	0	92.599	0.159514	0.297208	0.0183635	0.346712	0.00322054	0.174982	0	0	0	40.8889	289	6.22222	30.7778	2.55556	262.222	0	0	0	631.667	0.0647317	0.45752	0.00985048	0.0487247	0.00404573	0.415128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00925748	0.0429635	0.0140625	0.0101362	1.13142e-005	0.00894184	0	0	0	0.0853728	1.22222	5.44444	1.11111	0.555556	0.111111	0.777778	0	0	0	9.22222	0.0161546	0.283297	0.0506967	0.531146	0	0.118056	0	0	0	0.999351	0.222222	3.77778	0.111111	1	0	2.33333	0	0	0	7.44444
2	0	2.77778	12.2222	0.888889	4.66667	0.333333	23.2222	0	0	0	44.1111	1.13206	2.90751	0.788425	0.225563	0.00385372	0.47267	0	0	0	5.53008	0.204709	0.525763	0.14257	0.0407884	0.000696866	0.0854726	0	0	0	113.333	389.556	54.4444	13.4444	4.11111	38.6667	0	0	0	613.556	0.184716	0.634915	0.088736	0.0219124	0.00670047	0.0630206	0	0	0	14.8183	27.5586	1.65837	31.4443	0.300138	16.243	0	0	0	92.0227	0.161028	0.299476	0.0180213	0.341702	0.00326157	0.176511	0	0	0	40.8889	288.222	6.11111	30.3333	2.66667	260.889	0	0	0	629.111	0.0649947	0.458142	0.00971388	0.0482162	0.00423878	0.414694	0	0	0	0.666667	1.33333	0.111111	0.111111	0	3	0	0	0	5.22222	0.00774721	0.0346027	0.0242352	0.00208088	9.55322e-006	0	0	0	0	0.0686755	0.888889	4.88889	1.11111	0.222222	0.111111	0	0	0	0	7.22222	0.0493987	0.269599	0.0576408	0.761156	0	0.151998	0	0	0	1.28979	0.333333	3.11111	0.111111	0.444444	0	2.33333	0	0	0	6.33333
3	0	4.22222	16.2222	1.44444	4.33333	0.444444	31	0	0	0	57.6667	1.1347	2.89928	0.783954	0.229331	0.00397352	0.444778	0	0	0	5.49601	0.206459	0.527524	0.142641	0.0417267	0.000722983	0.0809275	0	0	0	111.889	382.889	53.4444	13.3333	3.88889	36.4444	0	0	0	601.889	0.185896	0.636145	0.0887945	0.0221525	0.00646114	0.0605501	0	0	0	14.8674	27.5909	1.58417	29.789	0.298968	16.2489	0	0	0	90.3793	0.1645	0.305279	0.017528	0.3296	0.00330793	0.179785	0	0	0	40.8889	288.222	6	29.1111	2.55556	260.111	0	0	0	626.889	0.0652251	0.459766	0.00957107	0.0464374	0.00407657	0.414924	0	0	0	0.555556	2.11111	0.333333	2.44444	0	4	0	0	0	9.44444	0.00532852	0.0253816	0.0150222	0.00154449	5.28993e-005	0.00808036	0	0	0	0.0554101	0.888889	3.33333	0.888889	0.111111	0.222222	0.555556	0	0	0	6	0.0573176	0.293762	0.0997601	1.7542	0.00258938	0.19731	0	0	0	2.40494	0.555556	3.33333	0.222222	1.22222	0.111111	2.44444	0	0	0	7.88889
4	0	4.55556	17	1.55556	5.55556	0.333333	37.7778	0	0	0	66.7778	1.13272	2.89165	0.793557	0.223183	0.00414646	0.430641	0	0	0	5.4759	0.206856	0.528069	0.144918	0.0407573	0.00075722	0.0786429	0	0	0	110.222	375.333	52.2222	12.7778	3.88889	35.1111	0	0	0	589.556	0.186958	0.636638	0.088579	0.0216736	0.00659631	0.0595552	0	0	0	14.8674	27.6996	1.56989	29.3355	0.300357	16.1916	0	0	0	89.9643	0.165259	0.307895	0.0174501	0.32608	0.00333863	0.179978	0	0	0	40.7778	288.444	5.77778	28.1111	2.55556	257.444	0	0	0	623.111	0.0654422	0.46291	0.00927247	0.0451141	0.00410128	0.41316	0	0	0	0.777778	4.33333	0.666667	1.11111	0.222222	5.22222	0	0	0	12.3333	0.0193987	0.0368464	0.0112055	0.00702579	0	0.00339678	0	0	0	0.0778732	1.33333	4.88889	1.22222	0.444444	0	0.222222	0	0	0	8.11111	0.0971017	0.204919	0.0290206	0.552873	0	0.2507	0	0	0	1.13461	0.444444	2.44444	0.222222	1.11111	0	3.77778	0	0	0	8
5	0	6.44444	19.8889	1.33333	5.11111	0.222222	42.3333	0	0	0	75.3333	1.13254	2.86979	0.797294	0.210198	0.0043243	0.415361	0	0	0	5.42951	0.20859	0.528554	0.146845	0.0387141	0.000796445	0.0765007	0	0	0	108.333	367.889	51.1111	11.6667	3.88889	33.6667	0	0	0	576.556	0.187897	0.638081	0.0886491	0.0202351	0.00674504	0.0583928	0	0	0	14.5389	27.8313	1.45211	28.7094	0.301752	16.2557	0	0	0	89.0892	0.163195	0.312398	0.0162996	0.322254	0.00338708	0.182466	0	0	0	40.5556	289.444	5.66667	27.1111	2.55556	256.556	0	0	0	621.889	0.0652135	0.465428	0.00911202	0.0435948	0.00410934	0.412542	0	0	0	0.777778	3.88889	0.555556	2.22222	0.111111	8.22222	0	0	0	15.7778	0.0222661	0.0355325	0.00675438	0.0136888	0	0.00236921	0	0	0	0.080611	1.66667	4	1	1	0	0.222222	0	0	0	7.88889	0.420632	0.197528	0.142515	0.723318	0	0.130081	0	0	0	1.61407	0.444444	2.44444	0.222222	1.11111	0	2.11111	0	0	0	6.33333
6	0	6.22222	22.1111	1.22222	5.22222	0.111111	47	0	0	0	81.8889	1.14959	2.84959	0.799682	0.202531	0.00393562	0.381139	0	0	0	5.38647	0.213422	0.529028	0.148461	0.0376	0.000730649	0.0707586	0	0	0	107.333	360.889	50	11.2222	3.66667	31.1111	0	0	0	564.222	0.190232	0.639622	0.0886176	0.0198897	0.00649862	0.0551398	0	0	0	14.2054	27.8871	1.45168	28.016	0.240283	16.3786	0	0	0	88.179	0.161097	0.316255	0.0164629	0.317717	0.00272494	0.185743	0	0	0	39.8889	291.111	5.55556	26.2222	2.55556	257	0	0	0	622.333	0.0640957	0.467774	0.00892698	0.0421353	0.00410641	0.412962	0	0	0	1.77778	5	0.666667	2.77778	0.111111	9.55556	0	0	0	19.8889	0.00967173	0.0204114	0.0184287	0.00361832	5.12277e-005	0.00559112	0	0	0	0.0577725	0.888889	2.88889	1.11111	0.222222	0.111111	0.444444	0	0	0	5.66667	0.420171	0.287104	0.0141701	0.791825	0.0633904	0.0867593	0	0	0	1.66342	0.777778	2.44444	0.111111	1.11111	0.111111	1.66667	0	0	0	6.22222
7	0	6.55556	22	1.55556	5.33333	0	50.2222	0	0	0	85.6667	1.15641	2.84479	0.803945	0.186625	0.00410727	0.372691	0	0	0	5.36856	0.215403	0.529898	0.149751	0.0347625	0.000765059	0.069421	0	0	0	106.556	355.333	49.5556	10.5556	3.66667	30.1111	0	0	0	555.778	0.191723	0.639344	0.0891643	0.0189924	0.00659736	0.0541783	0	0	0	13.5694	27.8517	1.46529	27.7204	0.241527	16.3812	0	0	0	87.2294	0.155559	0.319292	0.0167982	0.317787	0.00276888	0.187794	0	0	0	40	291.667	5.55556	24.8889	2.55556	255.111	0	0	0	619.778	0.0645393	0.470599	0.00896379	0.0401578	0.00412334	0.411617	0	0	0	1.22222	5.77778	0.555556	1.77778	0.111111	10.2222	0	0	0	19.6667	0.00596998	0.0168593	0.016469	0.0116754	0	0.00231909	0	0	0	0.0532927	0.777778	2.11111	0.444444	0.444444	0	0.222222	0	0	0	4	0.735475	0.366878	0	0.391212	0	0.184796	0	0	0	1.67836	0.333333	2.88889	0	1.55556	0	2.66667	0	0	0	7.44444
8	0	6.33333	23.3333	1.55556	5.66667	0.111111	47.8889	0	0	0	84.8889	1.16578	2.82307	0.795856	0.172465	0.00428355	0.360519	0	0	0	5.32198	0.21905	0.530456	0.149541	0.0324062	0.000804879	0.0677416	0	0	0	106.222	349.667	48.5556	10.2222	3.66667	28.8889	0	0	0	547.222	0.194112	0.638985	0.088731	0.0186802	0.00670051	0.0527919	0	0	0	13.6679	27.9885	1.47898	27.253	0.242778	16.4565	0	0	0	87.0876	0.156944	0.321383	0.0169826	0.312938	0.00278774	0.188965	0	0	0	40.4444	293.889	5.55556	24	2.55556	254.111	0	0	0	620.556	0.0651746	0.47359	0.00895255	0.038675	0.00411817	0.40949	0	0	0	1.44444	5.22222	0.666667	1.22222	0	13.2222	0	0	0	21.7778	0.00354339	0.0186052	0.0289011	0.00524314	0	0.00386049	0	0	0	0.0601533	0.555556	2.44444	1.11111	0.333333	0	0.333333	0	0	0	4.77778	0	0.209692	0	0.564885	0	0.113359	0	0	0	0.887936	0	2	0	1.22222	0	1.88889	0	0	0	5.11111
9	0	6	23.8889	1.44444	5.77778	0.222222	47.1111	0	0	0	84.4444	1.18585	2.80356	0.790285	0.164271	0.00446446	0.339496	0	0	0	5.28793	0.224256	0.530181	0.149451	0.0310653	0.000844273	0.0642021	0	0	0	105.889	344.667	47.3333	9.66667	3.66667	29.5556	0	0	0	540.778	0.195809	0.637354	0.0875283	0.0178755	0.00678036	0.0546538	0	0	0	13.3093	27.7849	1.38284	26.8257	0.244034	16.4978	0	0	0	86.0446	0.154679	0.322913	0.0160712	0.311765	0.00283613	0.191736	0	0	0	40.1111	293.333	5.44444	23.2222	2.55556	252.111	0	0	0	616.778	0.0650333	0.47559	0.00882724	0.0376509	0.0041434	0.408755	0	0	0	1.55556	4.22222	0.333333	1.66667	0.111111	9.55556	0	0	0	17.4444	0.00711306	0.0324764	0.0159538	0.00782942	0	0.00690269	0	0	0	0.0702753	1	3.77778	1.33333	0.555556	0	0.666667	0	0	0	7.33333	0.443821	0.534917	0.120128	0.513275	0	0.153334	0	0	0	1.76547	0.444444	3.88889	0.222222	0.888889	0	3.22222	0	0	0	8.66667
