Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	22.1111	14.5556	0.111111	0.333333	2.66667	0	0	0	0	39.7778	4.41458	1.40551	0.472321	0.214004	0.631752	0	0	0	0	7.13817	0.618447	0.196901	0.0661683	0.0299803	0.0885033	0	0	0	0	752.778	384.667	86.6667	53.6667	208.667	0	0	0	0	1486.44	0.506428	0.258783	0.0583047	0.0361041	0.14038	0	0	0	0	22.2327	143.1	1.00304	50.13	23.7722	0	0	0	0	240.238	0.0925444	0.59566	0.00417519	0.208668	0.0989527	0	0	0	0	90.5556	166.444	4	9.55556	62.3333	0	0	0	0	332.889	0.272029	0.5	0.012016	0.0287049	0.18725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0779191	0.00893641	0.0562321	0.0067266	0.0146102	0	0	0	0	0.164424	12.8889	2.88889	5.66667	1.66667	5.22222	0	0	0	0	28.3333	0.405456	1.2048	0.107991	0.136978	0.206738	0	0	0	0	2.06196	1.77778	1.33333	0.444444	0.222222	1	0	0	0	0	4.77778
2	0	39.5556	26.1111	0.444444	0.888889	5.11111	0	0	0	0	72.1111	4.41376	1.40555	0.459303	0.212562	0.625465	0	0	0	0	7.11664	0.620203	0.197502	0.0645392	0.0298682	0.0878876	0	0	0	0	736.889	379.111	81.4444	52.3333	204.556	0	0	0	0	1454.33	0.506685	0.260677	0.0560012	0.0359844	0.140652	0	0	0	0	22.2701	141.67	1.00179	50.1716	23.3123	0	0	0	0	238.426	0.0934046	0.59419	0.00420166	0.210428	0.0977756	0	0	0	0	90.7778	166.111	3.88889	9.66667	61.1111	0	0	0	0	331.556	0.273794	0.501005	0.0117292	0.0291555	0.184316	0	0	0	0	5.22222	2.22222	0	0.111111	0.555556	0	0	0	0	8.11111	0.0958028	0.0184483	0.0296874	0.00447097	0.0182079	0	0	0	0	0.166617	14.6667	4	5.22222	1.22222	3.66667	0	0	0	0	28.7778	0.168801	1.75615	0.0110046	0	0.537241	0	0	0	0	2.47319	1	1.88889	0.111111	0	1.66667	0	0	0	0	4.66667
3	0	51.1111	35.8889	0.444444	1.44444	6.66667	0	0	0	0	95.5555	4.43711	1.4242	0.446329	0.207422	0.618268	0	0	0	0	7.13333	0.622025	0.199654	0.0625696	0.0290779	0.0866731	0	0	0	0	724.444	374.333	75.7778	50.6667	199.889	0	0	0	0	1425.11	0.508342	0.26267	0.0531732	0.0355528	0.140262	0	0	0	0	22.1297	141.022	1.01141	50.2133	21.9809	0	0	0	0	236.357	0.0936283	0.596647	0.00427916	0.212447	0.0929987	0	0	0	0	90.1111	165.333	3.88889	9.77778	60.4444	0	0	0	0	329.556	0.273432	0.501686	0.0118004	0.0296696	0.183412	0	0	0	0	9.55556	5.88889	0.111111	0.111111	1	0	0	0	0	16.6667	0.0808981	0.0169299	0.0292929	0.0082463	0.0132153	0	0	0	0	0.148582	11.4444	4.11111	5.66667	1.55556	3.88889	0	0	0	0	26.6667	0.337487	0.956168	0	0	1.41277	0	0	0	0	2.70642	1.66667	1.44444	0	0	1.44444	0	0	0	0	4.55556
4	0	60	43.8889	0.444444	1.77778	8.77778	0	0	0	0	114.889	4.4701	1.44117	0.425374	0.211954	0.613335	0	0	0	0	7.16193	0.624147	0.201227	0.0593937	0.0295945	0.0856382	0	0	0	0	713.222	370.444	71.5556	49.6667	195.222	0	0	0	0	1400.11	0.509404	0.264582	0.0511071	0.0354734	0.139433	0	0	0	0	22.0652	140.702	1.02108	50.1911	21.541	0	0	0	0	235.52	0.0936872	0.597408	0.00433544	0.213108	0.0914614	0	0	0	0	89.5556	164.111	3.88889	9.44444	59.3333	0	0	0	0	326.333	0.27443	0.502894	0.0119169	0.0289411	0.181818	0	0	0	0	12.7778	7.11111	0.222222	0.111111	1.22222	0	0	0	0	21.4444	0.0671483	0.016898	0.0367024	0.00291652	0.0146052	0	0	0	0	0.13827	10.1111	3.11111	4.22222	1	4.11111	0	0	0	0	22.5556	0.265438	0.628103	0	0.0597749	0.514927	0	0	0	0	1.46824	1.66667	2	0	0.333333	1.66667	0	0	0	0	5.66667
5	0	66.7778	49.1111	0.666667	2.33333	8.66667	0	0	0	0	127.556	4.52446	1.46126	0.395509	0.212972	0.605751	0	0	0	0	7.19996	0.628402	0.202954	0.0549322	0.0295796	0.0841325	0	0	0	0	701.333	365.889	65.7778	48.4444	190.556	0	0	0	0	1372	0.511176	0.266683	0.047943	0.0353094	0.138889	0	0	0	0	21.847	139.553	1.01854	50.2123	20.9473	0	0	0	0	233.578	0.0935319	0.597457	0.00436058	0.21497	0.0896802	0	0	0	0	88.1111	163.778	3.77778	9.33333	58.7778	0	0	0	0	323.778	0.272135	0.505834	0.0116678	0.0288264	0.181537	0	0	0	0	15.4444	8.44444	0.111111	0.111111	2.11111	0	0	0	0	26.2222	0.0654943	0.0141887	0.0348204	0.00653381	0.0113239	0	0	0	0	0.132361	11.2222	3.77778	5.66667	1.22222	3.77778	0	0	0	0	25.6667	0.399434	1.45483	0.0226223	0.0157914	0.67272	0	0	0	0	2.5654	2.11111	1.11111	0.222222	0.111111	1.44444	0	0	0	0	5
6	0	71	53.4444	0.888889	2.33333	7.88889	0	0	0	0	135.556	4.51781	1.47436	0.376947	0.219818	0.600135	0	0	0	0	7.18907	0.628427	0.205084	0.0524334	0.0305767	0.0834788	0	0	0	0	687.222	361.333	62	47.7778	185	0	0	0	0	1343.33	0.51158	0.268983	0.0461538	0.0355666	0.137717	0	0	0	0	21.9144	138.938	1.02812	50.2393	20.773	0	0	0	0	232.893	0.0940964	0.596575	0.00441458	0.215719	0.0891956	0	0	0	0	89	162.889	3.77778	9.22222	57.4444	0	0	0	0	322.333	0.276112	0.505343	0.0117201	0.0286108	0.178214	0	0	0	0	16.7778	9.77778	0.111111	0.444444	2.66667	0	0	0	0	29.7778	0.0755486	0.0152933	0.0330099	0.000766979	0.0130632	0	0	0	0	0.137682	12.2222	3.44444	3.77778	0.666667	4.88889	0	0	0	0	25	0.163697	0.926312	0	0.00989815	0.248589	0	0	0	0	1.3485	1	2	0	0.111111	2	0	0	0	0	5.11111
7	0	71.1111	55	1	1.88889	9.33333	0	0	0	0	138.333	4.55072	1.48648	0.37073	0.223684	0.597407	0	0	0	0	7.22902	0.629508	0.205626	0.0512835	0.0309425	0.0826402	0	0	0	0	680.556	356.667	59.1111	46.7778	180.111	0	0	0	0	1323.22	0.514317	0.269544	0.0446721	0.0353514	0.136116	0	0	0	0	21.7798	137.107	1.02179	50.0334	20.2863	0	0	0	0	230.229	0.0946008	0.595527	0.00443817	0.217321	0.0881136	0	0	0	0	88.1111	162.111	3.66667	8.88889	55.7778	0	0	0	0	318.556	0.276596	0.508894	0.0115103	0.0279037	0.175096	0	0	0	0	16.7778	10.7778	0.111111	0.666667	1.88889	0	0	0	0	30.2222	0.074183	0.00813111	0.0202096	0.00395022	0.0157109	0	0	0	0	0.122185	11.3333	3.11111	3	1.11111	4.55556	0	0	0	0	23.1111	0.328674	2.14778	0.0159676	0.24274	0.554023	0	0	0	0	3.28919	1.88889	2.33333	0.111111	0.333333	2	0	0	0	0	6.66667
8	0	69.5556	52.7778	1.44444	1.88889	9	0	0	0	0	134.667	4.57837	1.50145	0.342136	0.221888	0.589534	0	0	0	0	7.23337	0.632951	0.207572	0.0472997	0.0306756	0.0815019	0	0	0	0	672.333	355.889	54.8889	45.2222	176	0	0	0	0	1304.33	0.515461	0.272851	0.0420819	0.0346708	0.134935	0	0	0	0	21.6423	126.437	0.933635	46.0809	20.0606	0	0	0	0	215.154	0.10059	0.587656	0.00433938	0.214176	0.0932384	0	0	0	0	87.5556	161.111	3.33333	8.66667	55.4444	0	0	0	0	316.111	0.276977	0.509666	0.0105448	0.0274165	0.175395	0	0	0	0	17.2222	11.8889	0	0.444444	2.66667	0	0	0	0	32.2222	0.089374	0.0206955	0.0423318	0.00975233	0.0129977	0	0	0	0	0.175151	12.6667	4.11111	4.22222	1.88889	3.33333	0	0	0	0	26.2222	0.321058	10.9699	0.0976261	3.9886	0.298748	0	0	0	0	15.6759	1.33333	1.77778	0.333333	0.222222	1.11111	0	0	0	0	4.77778
9	0	69.8889	53	1.22222	1.55556	10.2222	0	0	0	0	135.889	4.63822	1.50862	0.324611	0.221141	0.581472	0	0	0	0	7.27406	0.637638	0.207397	0.0446258	0.0304013	0.0799377	0	0	0	0	666	354.222	51.2222	44.3333	171	0	0	0	0	1286.78	0.517572	0.275278	0.0398066	0.034453	0.13289	0	0	0	0	21.5168	126.064	0.891301	46.0845	19.1507	0	0	0	0	213.707	0.100684	0.589891	0.00417066	0.215643	0.0896118	0	0	0	0	87.1111	161.111	3.11111	8.44444	54	0	0	0	0	313.778	0.27762	0.513456	0.00991501	0.0269122	0.172096	0	0	0	0	15	10.2222	0.333333	0.444444	2.11111	0	0	0	0	28.1111	0.0479492	0.0140216	0.0304628	0.00861626	0.0188268	0	0	0	0	0.119877	9.77778	3.44444	3.77778	1.11111	5	0	0	0	0	23.1111	0.317564	0.680975	0.0509252	0.0291559	0.976609	0	0	0	0	2.05523	1.44444	1.55556	0.222222	0.222222	1.88889	0	0	0	0	5.33333
