Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	22.1111	15.1111	0.333333	0.666667	3.11111	0	0	0	0	41.3333	4.40818	1.39952	0.505521	0.21168	0.628326	0	0	0	0	7.15323	0.61625	0.195649	0.0706704	0.0295922	0.0878381	0	0	0	0	752	384.222	87.3333	54.2222	207.556	0	0	0	0	1485.33	0.506284	0.258677	0.0587971	0.0365051	0.139737	0	0	0	0	22.4	143.67	1.11103	50.2328	23.3107	0	0	0	0	240.725	0.0930522	0.596824	0.00461535	0.208673	0.0968357	0	0	0	0	90.8889	165.778	4.44444	9.55556	61	0	0	0	0	331.667	0.274037	0.499832	0.0134003	0.0288107	0.18392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843189	0.014926	0.0230314	0.0090515	0.0180361	0	0	0	0	0.149364	13.6667	3.33333	5	1.11111	6.33333	0	0	0	0	29.4444	0.238156	0.63483	0	0.0341611	0.668204	0	0	0	0	1.57535	1.44444	2	0	0.222222	2.33333	0	0	0	0	6
2	0	37.6667	24.1111	0.333333	1.77778	5.55556	0	0	0	0	69.4444	4.4291	1.40178	0.482	0.211028	0.631164	0	0	0	0	7.15507	0.619015	0.195914	0.0673648	0.0294935	0.0882122	0	0	0	0	736.556	378.778	82.1111	52.3333	202.667	0	0	0	0	1452.44	0.507114	0.260786	0.056533	0.0360312	0.139535	0	0	0	0	22.3444	143.311	1.03467	49.6103	22.3841	0	0	0	0	238.685	0.0936146	0.60042	0.00433488	0.207849	0.0937812	0	0	0	0	90.6667	165	4.11111	9.44444	60.1111	0	0	0	0	329.333	0.275304	0.501012	0.0124831	0.0286775	0.182524	0	0	0	0	6.33333	3.77778	0.111111	0.111111	0.888889	0	0	0	0	11.2222	0.0787018	0.013947	0.0408435	0.00362667	0.00896646	0	0	0	0	0.146085	14.3333	3.77778	5.22222	1.77778	4.44444	0	0	0	0	29.5556	0.258038	0.686947	0.0871862	0.664388	1.00242	0	0	0	0	2.69897	1.33333	2.44444	0.333333	0.222222	1.33333	0	0	0	0	5.66667
3	0	49.7778	31.2222	0.666667	1.77778	8.55556	0	0	0	0	92	4.45582	1.42634	0.475045	0.208051	0.61697	0	0	0	0	7.18223	0.620395	0.198594	0.0661418	0.0289674	0.0859023	0	0	0	0	723.444	375	77	50.2222	195.889	0	0	0	0	1421.56	0.50891	0.263796	0.054166	0.0353291	0.137799	0	0	0	0	21.8728	142.86	1.00036	49.5858	21.3574	0	0	0	0	236.676	0.0924167	0.603609	0.00422672	0.209509	0.0902388	0	0	0	0	90	164.222	3.88889	9.33333	59.6667	0	0	0	0	327.111	0.275136	0.502038	0.0118886	0.0285326	0.182405	0	0	0	0	10.5556	6.33333	0	0.555556	0.666667	0	0	0	0	18.1111	0.0779034	0.010932	0.0236374	0.00599386	0.0202154	0	0	0	0	0.138682	12.1111	3.11111	5.11111	2	6	0	0	0	0	28.3333	0.66906	0.758972	0.0443705	0.0653823	1.1067	0	0	0	0	2.64448	1.66667	1.44444	0.222222	0.222222	1.22222	0	0	0	0	4.77778
4	0	57.8889	39.3333	1	1.77778	9	0	0	0	0	109	4.48283	1.44774	0.465056	0.208324	0.614646	0	0	0	0	7.2186	0.621011	0.200557	0.0644247	0.0288594	0.0851475	0	0	0	0	710.778	370.889	72.6667	48.7778	191.556	0	0	0	0	1394.67	0.50964	0.265934	0.0521033	0.0349745	0.137349	0	0	0	0	21.9206	142.095	0.974705	49.6218	18.5381	0	0	0	0	233.15	0.0940191	0.609457	0.00418059	0.212832	0.0795114	0	0	0	0	90.4444	163	3.66667	9.33333	58.5556	0	0	0	0	325	0.278291	0.501538	0.0112821	0.0287179	0.180171	0	0	0	0	11.6667	5.77778	0	0.555556	2	0	0	0	0	20	0.0686665	0.0147178	0.0263773	0.00707423	0.0118333	0	0	0	0	0.128669	11.4444	3.44444	4.33333	1.44444	3.77778	0	0	0	0	24.4444	0.157528	1.07092	0.0352736	0	2.89344	0	0	0	0	4.15716	0.777778	1.88889	0.222222	0	1.66667	0	0	0	0	4.55556
5	0	64.3333	46.1111	1	1.66667	9.33333	0	0	0	0	122.444	4.5133	1.46631	0.456546	0.212196	0.604151	0	0	0	0	7.25249	0.62231	0.202179	0.0629502	0.0292583	0.0833026	0	0	0	0	697.556	365.333	68.5556	47.3333	185.333	0	0	0	0	1364.11	0.511363	0.267818	0.0502566	0.034699	0.135864	0	0	0	0	21.7223	141.096	0.917361	49.4143	17.7797	0	0	0	0	230.93	0.0940646	0.610992	0.00397247	0.21398	0.0769918	0	0	0	0	89.1111	161.222	3.44444	9	57	0	0	0	0	319.778	0.278666	0.50417	0.0107714	0.0281445	0.178249	0	0	0	0	13.4444	7.33333	0.333333	0.555556	1.88889	0	0	0	0	23.5556	0.0940951	0.0158871	0.0141275	0.00351416	0.0160687	0	0	0	0	0.143693	12.6667	4.77778	4	1.44444	5.44444	0	0	0	0	28.3333	0.375714	1.30547	0.0769088	0.243737	0.833973	0	0	0	0	2.83581	1.88889	2.55556	0.333333	0.333333	2.33333	0	0	0	0	7.44444
6	0	67	53	0.666667	1.88889	10.8889	0	0	0	0	133.444	4.51579	1.48309	0.438783	0.211539	0.590041	0	0	0	0	7.23924	0.623793	0.204868	0.0606117	0.0292211	0.081506	0	0	0	0	684.111	361	65.2222	45.5556	180	0	0	0	0	1335.89	0.512102	0.270232	0.0488231	0.0341013	0.134742	0	0	0	0	21.6513	141.158	0.909497	48.484	17.6698	0	0	0	0	229.873	0.0941883	0.614071	0.00395653	0.210917	0.0768677	0	0	0	0	89.5556	161.444	3.33333	8.77778	56	0	0	0	0	319.111	0.280641	0.505919	0.0104457	0.027507	0.175487	0	0	0	0	17.4444	7.66667	0.111111	0.222222	2.55556	0	0	0	0	28	0.0706033	0.0095679	0.0334276	0.00811118	0.0251769	0	0	0	0	0.146887	11.6667	3.11111	3.55556	1.77778	4.88889	0	0	0	0	25	0.29851	0.250564	0.0164805	0.965566	0.177429	0	0	0	0	1.70855	1.33333	1	0.111111	0.222222	1.44444	0	0	0	0	4.11111
7	0	67.6667	55.8889	0.888889	1.44444	11.3333	0	0	0	0	137.222	4.54832	1.48541	0.434203	0.212733	0.576611	0	0	0	0	7.25728	0.626725	0.204679	0.05983	0.0293131	0.0794529	0	0	0	0	678	356.111	62.5556	44.3333	174.556	0	0	0	0	1315.56	0.515372	0.270693	0.0475507	0.0336993	0.132686	0	0	0	0	21.4767	139.571	0.917937	48.4942	17.464	0	0	0	0	227.924	0.0942276	0.612358	0.00402739	0.212765	0.0766221	0	0	0	0	88.1111	161.444	3.33333	8.55556	54.8889	0	0	0	0	316.333	0.278539	0.510362	0.0105374	0.027046	0.173516	0	0	0	0	14.8889	11.1111	0.111111	0.444444	2.44444	0	0	0	0	29	0.0788631	0.0138745	0.0197783	0.00626492	0.0221952	0	0	0	0	0.140976	9.66667	3.11111	2.66667	1.55556	4.88889	0	0	0	0	21.8889	0.364235	1.91017	0	0.023566	0.274341	0	0	0	0	2.57231	2.33333	1.77778	0	0.222222	1.66667	0	0	0	0	6
8	0	67.8889	55.5556	0.666667	1.22222	11.5556	0	0	0	0	136.889	4.60522	1.50059	0.415423	0.216357	0.569659	0	0	0	0	7.30725	0.630226	0.205356	0.0568509	0.0296086	0.077958	0	0	0	0	673	354.778	58.6667	43.2222	169.222	0	0	0	0	1298.89	0.518135	0.273139	0.0451668	0.0332763	0.130282	0	0	0	0	21.5562	139.743	0.926421	48.5279	12.4828	0	0	0	0	223.236	0.0965623	0.625987	0.00414996	0.217383	0.0559176	0	0	0	0	88.5556	161.333	3.33333	8.55556	54	0	0	0	0	315.778	0.280436	0.510908	0.0105559	0.0270936	0.171006	0	0	0	0	15.2222	11.8889	0.111111	0.222222	2.22222	0	0	0	0	29.6667	0.0505821	0.0203772	0.0337724	0.00384066	0.0115204	0	0	0	0	0.120093	9.77778	4	4.11111	1.33333	4.55556	0	0	0	0	23.7778	0.113093	0.130021	0	0	5.05242	0	0	0	0	5.29553	0.555556	0.888889	0	0	1.66667	0	0	0	0	3.11111
9	0	72.6667	53	0.666667	1.77778	12.4444	0	0	0	0	140.556	4.64026	1.50244	0.417252	0.218374	0.571047	0	0	0	0	7.34937	0.631382	0.204431	0.0567738	0.0297133	0.0777002	0	0	0	0	665.778	353.222	56.2222	42	165.667	0	0	0	0	1282.89	0.518968	0.275333	0.0438247	0.0327386	0.129136	0	0	0	0	21.6186	127.701	0.918545	48.5443	12.4431	0	0	0	0	211.226	0.102348	0.604572	0.00434864	0.229822	0.0589092	0	0	0	0	88.3333	160.667	3.22222	8.33333	52.8889	0	0	0	0	313.444	0.281815	0.512584	0.01028	0.0265863	0.168734	0	0	0	0	13	11.2222	0	0.222222	2.11111	0	0	0	0	26.5556	0.0877671	0.0193618	0.01252	0.00547138	0.0106766	0	0	0	0	0.135797	11.8889	4	2.55556	1.22222	3.66667	0	0	0	0	23.3333	0.116691	12.359	0.0164059	0.0172614	0.100326	0	0	0	0	12.6097	0.888889	2.22222	0.111111	0.222222	1.44444	0	0	0	0	4.88889
