Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	21.8889	15.5556	0	0.444444	2.66667	0	0	0	0	40.5556	4.41167	1.39815	0.501628	0.219622	0.632823	0	0	0	0	7.1639	0.61582	0.195167	0.0700217	0.0306568	0.088335	0	0	0	0	751.667	383.667	86.8889	54.4444	209.222	0	0	0	0	1485.89	0.50587	0.258207	0.058476	0.036641	0.140806	0	0	0	0	22.3464	144.097	1.08472	50.222	23.4242	0	0	0	0	241.174	0.0926566	0.597481	0.00449768	0.208239	0.0971256	0	0	0	0	91.1111	166.444	4.33333	9.55556	61.5556	0	0	0	0	333	0.273607	0.499833	0.013013	0.0286954	0.184852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808291	0.016295	0.0269246	0.00110894	0.0135394	0	0	0	0	0.138697	14	3.88889	5.44444	0.888889	4.66667	0	0	0	0	28.8889	0.291748	0.208041	0.0263056	0.0449822	0.554744	0	0	0	0	1.12582	1.22222	1.33333	0.111111	0.222222	1.77778	0	0	0	0	4.66667
2	0	37.4444	27.1111	0.222222	0.666667	4.88889	0	0	0	0	70.3333	4.43871	1.39718	0.494084	0.213348	0.628815	0	0	0	0	7.17214	0.618883	0.194807	0.0688893	0.0297468	0.0876747	0	0	0	0	738.667	377.444	81.6667	51.8889	203.333	0	0	0	0	1453	0.508373	0.259769	0.0562056	0.0357116	0.13994	0	0	0	0	22.485	143.157	0.996306	46.3301	23.1241	0	0	0	0	236.093	0.0952381	0.60636	0.00421997	0.196237	0.0979448	0	0	0	0	91.6667	167	4	9.22222	60.3333	0	0	0	0	332.222	0.27592	0.502676	0.0120401	0.0277592	0.181605	0	0	0	0	4.88889	3.55556	0	0.111111	0.444444	0	0	0	0	9	0.0678449	0.0171506	0.0246503	0.00942129	0.0159466	0	0	0	0	0.135014	11.7778	4.55556	5.22222	2.44444	5.44444	0	0	0	0	29.4444	0.0683479	1.26884	0.0989644	3.93373	0.376612	0	0	0	0	5.74649	0.666667	1.11111	0.333333	0.444444	1.66667	0	0	0	0	4.22222
3	0	52.3333	38.4444	0.777778	1.22222	7.55556	0	0	0	0	100.333	4.47502	1.4144	0.477093	0.198787	0.623779	0	0	0	0	7.18908	0.622475	0.196743	0.0663636	0.0276513	0.0867676	0	0	0	0	725.889	371.667	76.8889	49.8889	196.556	0	0	0	0	1420.89	0.51087	0.261573	0.0541132	0.035111	0.138333	0	0	0	0	22.5201	142.535	0.965338	46.3686	23.113	0	0	0	0	235.502	0.095626	0.605239	0.00409906	0.196892	0.0981436	0	0	0	0	91.2222	166	3.77778	9.33333	60	0	0	0	0	330.333	0.276152	0.502523	0.0114363	0.0282543	0.181635	0	0	0	0	8.11111	4.33333	0	0	1	0	0	0	0	13.4444	0.0686899	0.0160328	0.0337731	0.0175777	0.0129878	0	0	0	0	0.149061	11.7778	5	4.77778	1.88889	6.11111	0	0	0	0	29.5556	0.163575	0.933498	0.0406708	0	0.0899054	0	0	0	0	1.22765	1.44444	1.77778	0.222222	0	1	0	0	0	0	4.44444
4	0	62	46.4444	0.666667	1.44444	9	0	0	0	0	119.556	4.48393	1.43394	0.479477	0.200268	0.619177	0	0	0	0	7.21679	0.621319	0.198695	0.0664392	0.0277503	0.0857967	0	0	0	0	712.111	367.444	73.6667	48.3333	191.556	0	0	0	0	1393.11	0.511166	0.263758	0.0528792	0.0346945	0.137502	0	0	0	0	22.0847	141.956	0.963243	46.3983	23.0761	0	0	0	0	234.478	0.0941866	0.605412	0.00410803	0.197879	0.0984147	0	0	0	0	90.6667	164.778	3.66667	9.22222	59.1111	0	0	0	0	327.444	0.276892	0.503224	0.0111978	0.0281642	0.180523	0	0	0	0	11.7778	7	0.333333	0.333333	1.77778	0	0	0	0	21.2222	0.0826151	0.0140666	0.0138172	0.00571022	0.0142591	0	0	0	0	0.130468	12.4444	3.44444	3.22222	1.55556	4.44444	0	0	0	0	25.1111	0.64811	0.888788	0.0113689	0.00462627	0.113633	0	0	0	0	1.66653	1.88889	2	0.111111	0.111111	1.44444	0	0	0	0	5.55556
5	0	67.8889	50.3333	1	1.55556	9.55556	0	0	0	0	130.333	4.51692	1.4475	0.456094	0.199151	0.606103	0	0	0	0	7.22578	0.625113	0.200325	0.0631204	0.0275612	0.0838807	0	0	0	0	699.111	362	69.1111	46.4444	185.333	0	0	0	0	1362	0.513297	0.265786	0.0507424	0.0341002	0.136074	0	0	0	0	22.07	140.36	0.857232	46.2492	23.0488	0	0	0	0	232.586	0.0948897	0.603478	0.00368566	0.198848	0.0990982	0	0	0	0	90	163.556	3.66667	8.66667	58.4444	0	0	0	0	324.333	0.277492	0.504282	0.0113052	0.0267215	0.180199	0	0	0	0	16.8889	10	0.111111	0.111111	2.22222	0	0	0	0	29.3333	0.0918197	0.0204821	0.029175	0.0083566	0.0167959	0	0	0	0	0.166629	12.4444	4.66667	4.44444	1.88889	5.33333	0	0	0	0	28.7778	0.192492	1.90286	0.1255	0.18336	0.109113	0	0	0	0	2.51332	1.22222	2	0.111111	0.555556	1.55556	0	0	0	0	5.44444
6	0	75.6667	55.6667	1.11111	2	9.44444	0	0	0	0	143.889	4.52436	1.46195	0.450754	0.199997	0.596372	0	0	0	0	7.23343	0.625479	0.20211	0.0623154	0.027649	0.0824466	0	0	0	0	687.222	357.333	65.1111	45.4444	179.333	0	0	0	0	1334.44	0.514988	0.267777	0.0487927	0.034055	0.134388	0	0	0	0	21.9382	140.301	0.793535	46.2173	22.9597	0	0	0	0	232.21	0.0944756	0.6042	0.00341732	0.199032	0.0988748	0	0	0	0	89.6667	161.889	3.33333	8.44444	58	0	0	0	0	321.333	0.279046	0.503804	0.0103734	0.0262794	0.180498	0	0	0	0	15.3333	9.88889	0.111111	0.111111	3.11111	0	0	0	0	28.5556	0.0612205	0.0156335	0.0208723	0.00632559	0.0169725	0	0	0	0	0.121024	10	3.66667	4	1	5.33333	0	0	0	0	24	0.365606	0.368467	0.0724507	0.0650662	0.16665	0	0	0	0	1.03824	2.22222	2.66667	0.333333	0.222222	1.11111	0	0	0	0	6.55556
7	0	75	58.1111	1	1.66667	10.5556	0	0	0	0	146.333	4.57919	1.46839	0.446681	0.193159	0.591732	0	0	0	0	7.27915	0.629083	0.201725	0.0613644	0.0265359	0.0812913	0	0	0	0	681.444	351.444	62.3333	44.2222	173.778	0	0	0	0	1313.22	0.51891	0.26762	0.0474659	0.0336746	0.132329	0	0	0	0	21.936	140.333	0.633252	46.2501	22.2205	0	0	0	0	231.373	0.0948079	0.606524	0.00273693	0.199894	0.0960376	0	0	0	0	88.8889	161.556	2.77778	8.44444	57.2222	0	0	0	0	318.889	0.278746	0.50662	0.0087108	0.0264808	0.179443	0	0	0	0	17.2222	10.6667	0.222222	0.333333	2.22222	0	0	0	0	30.6667	0.0571121	0.0134178	0.0192591	0.0140956	0.0154262	0	0	0	0	0.119311	9.66667	4.33333	2.88889	1.44444	5.11111	0	0	0	0	23.4444	0.192435	0.286055	0.168292	0	0.812315	0	0	0	0	1.4591	1.66667	1.88889	0.555556	0	1.22222	0	0	0	0	5.33333
8	0	76.7778	55.3333	1	1.11111	10.7778	0	0	0	0	145	4.61887	1.49347	0.442614	0.198732	0.588144	0	0	0	0	7.34183	0.629117	0.20342	0.0602866	0.0270684	0.0801086	0	0	0	0	675.111	351.778	59.4444	43.3333	169.222	0	0	0	0	1298.89	0.51976	0.27083	0.0457656	0.0333618	0.130282	0	0	0	0	21.6265	130.847	0.610094	45.5924	22.2522	0	0	0	0	220.928	0.0978891	0.592261	0.0027615	0.206367	0.100721	0	0	0	0	87.7778	160.778	2.55556	8.11111	57.1111	0	0	0	0	316.333	0.277485	0.508254	0.00807868	0.025641	0.180541	0	0	0	0	16	10.5556	0	0.666667	3.22222	0	0	0	0	30.4444	0.0686683	0.0100347	0.0190309	0.00155091	0.0103174	0	0	0	0	0.109602	11.2222	3.11111	3.22222	1	3.88889	0	0	0	0	22.4444	0.503915	9.78907	0.0297813	0.690578	0.0441372	0	0	0	0	11.0575	2.11111	1.55556	0.222222	0.333333	0.777778	0	0	0	0	5
9	0	74.8889	53.8889	1.11111	1.22222	10.3333	0	0	0	0	141.444	4.64963	1.49924	0.438331	0.198539	0.587943	0	0	0	0	7.37368	0.630571	0.203323	0.0594454	0.0269254	0.0797353	0	0	0	0	669.667	350.111	57	41.7778	165.444	0	0	0	0	1284	0.521547	0.272672	0.0443925	0.0325372	0.128851	0	0	0	0	21.689	130.724	0.616334	45.6111	21.8217	0	0	0	0	220.462	0.0983797	0.592954	0.00279564	0.206889	0.0989817	0	0	0	0	87.8889	160.444	2.55556	8	56.3333	0	0	0	0	315.222	0.278816	0.508988	0.00810716	0.0253789	0.17871	0	0	0	0	15.8889	10.7778	0	0.333333	3.22222	0	0	0	0	30.2222	0.0781991	0.0193851	0.0190598	0.00743286	0.0125803	0	0	0	0	0.136657	10.2222	4.44444	2.55556	1.66667	3.88889	0	0	0	0	22.7778	0.129864	0.431726	0	0.0127385	0.500505	0	0	0	0	1.07483	0.888889	1.66667	0	0.111111	1.11111	0	0	0	0	3.77778
