Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	20.8889	11.7778	0	0.666667	2.88889	0	0	0	0	36.2222	4.40301	1.3963	0.499677	0.207044	0.635369	0	0	0	0	7.14141	0.616547	0.195522	0.069969	0.028992	0.0889697	0	0	0	0	753.444	382.667	87	53.5556	209	0	0	0	0	1485.67	0.507142	0.257572	0.0585596	0.0360482	0.140678	0	0	0	0	22.268	143.907	1.055	50.0159	23.787	0	0	0	0	241.033	0.0923857	0.597043	0.00437697	0.207506	0.0986878	0	0	0	0	91.2222	166.111	4.11111	9.33333	61.5556	0	0	0	0	332.333	0.27449	0.499833	0.0123704	0.0280843	0.185222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0894839	0.0181459	0.0288757	0.0136872	0.0109934	0	0	0	0	0.161186	12.2222	4.88889	5.33333	1.77778	4.88889	0	0	0	0	29.1111	0.370136	0.3978	0.0560344	0.251072	0.191924	0	0	0	0	1.26697	1.11111	1.66667	0.333333	0.444444	1.77778	0	0	0	0	5.33333
2	0	35.1111	25.3333	0.222222	0.777778	6.33333	0	0	0	0	67.7778	4.43606	1.39789	0.493052	0.206959	0.631042	0	0	0	0	7.165	0.619129	0.195099	0.068814	0.0288846	0.0880728	0	0	0	0	741.556	377.778	81.8889	51.7778	203.222	0	0	0	0	1456.22	0.509232	0.259423	0.0562338	0.0355562	0.139554	0	0	0	0	22.2408	143.502	0.946311	50.0465	23.722	0	0	0	0	240.458	0.0924937	0.596787	0.00393546	0.20813	0.0986535	0	0	0	0	90.5556	165.778	3.88889	9.33333	61	0	0	0	0	330.556	0.27395	0.501513	0.0117647	0.0282353	0.184538	0	0	0	0	5.55556	1.88889	0	0.111111	0.555556	0	0	0	0	8.11111	0.06647	0.0165778	0.0236913	0.00291762	0.0162971	0	0	0	0	0.125954	10.7778	3.33333	5.11111	1.66667	5.33333	0	0	0	0	26.2222	0.229441	0.731658	0.118819	0.0103623	0.142008	0	0	0	0	1.23229	1.77778	1.88889	0.222222	0.111111	1	0	0	0	0	5
3	0	45.8889	37.1111	0.333333	1.11111	7.33333	0	0	0	0	91.7778	4.46715	1.40801	0.472615	0.20667	0.620062	0	0	0	0	7.17452	0.622642	0.196252	0.0658742	0.0288061	0.0864256	0	0	0	0	727.667	372.889	76.5556	50.6667	197.444	0	0	0	0	1425.22	0.510564	0.261636	0.0537148	0.03555	0.138536	0	0	0	0	22.1252	142.975	0.859179	49.8489	23.2904	0	0	0	0	239.099	0.0925358	0.597975	0.0035934	0.208486	0.0974089	0	0	0	0	89.5556	164.889	3.33333	9.11111	60.4444	0	0	0	0	327.333	0.273591	0.503734	0.0101833	0.0278344	0.184657	0	0	0	0	10	4	0	0.222222	1.22222	0	0	0	0	15.4444	0.0740806	0.0231205	0.0371822	0.00317325	0.0170166	0	0	0	0	0.154573	12.8889	4.11111	5.33333	1	5	0	0	0	0	28.3333	0.312501	0.836817	0.0965364	0.238579	0.513861	0	0	0	0	1.99829	2	1.66667	0.555556	0.333333	1.33333	0	0	0	0	5.88889
4	0	55.4444	41.8889	0.555556	1.77778	9.22222	0	0	0	0	108.889	4.44155	1.42842	0.468513	0.207434	0.616149	0	0	0	0	7.16206	0.620149	0.199442	0.0654159	0.0289629	0.0860295	0	0	0	0	712.444	368.333	72.3333	49.3333	192.778	0	0	0	0	1395.22	0.510632	0.263996	0.0518436	0.0353588	0.13817	0	0	0	0	21.6414	142.573	0.840295	49.8336	23.1599	0	0	0	0	238.048	0.0909117	0.598925	0.00352994	0.209343	0.0972909	0	0	0	0	89	163.222	3.22222	8.77778	59.6667	0	0	0	0	323.889	0.274786	0.503945	0.00994854	0.0271012	0.18422	0	0	0	0	9.77778	7.33333	0	0.222222	1.55556	0	0	0	0	18.8889	0.121772	0.0152582	0.0203133	0.00658565	0.0135194	0	0	0	0	0.177449	14	3.88889	4.22222	1.33333	4.11111	0	0	0	0	27.5556	0.68915	0.709454	0.0271503	0.0510941	0.207708	0	0	0	0	1.68456	1.77778	2.33333	0.111111	0.333333	1.33333	0	0	0	0	5.88889
5	0	64.6667	47.2222	0.555556	1.88889	10.6667	0	0	0	0	125	4.50309	1.45137	0.441623	0.209816	0.604895	0	0	0	0	7.21079	0.624493	0.201277	0.0612448	0.0290976	0.0838874	0	0	0	0	701.667	363.889	68.1111	48.3333	188.111	0	0	0	0	1370.11	0.512124	0.265591	0.0497121	0.0352769	0.137296	0	0	0	0	21.6361	141.629	0.775919	49.8592	22.9633	0	0	0	0	236.864	0.0913441	0.597935	0.00327581	0.210498	0.0969472	0	0	0	0	88	162.111	3.22222	8.66667	59.3333	0	0	0	0	321.333	0.273859	0.504495	0.0100277	0.026971	0.184647	0	0	0	0	13.8889	8.22222	0.111111	0.111111	1.77778	0	0	0	0	24.1111	0.0576967	0.0110553	0.0325384	0.00502706	0.0149492	0	0	0	0	0.121267	10.1111	3.66667	4.11111	1	3.77778	0	0	0	0	22.6667	0.184855	1.25025	0.0827529	0.00965247	0.27891	0	0	0	0	1.80642	1.66667	1.88889	0.111111	0.111111	1.22222	0	0	0	0	5
6	0	68	52.4444	0.555556	2.22222	10.7778	0	0	0	0	134	4.508	1.46447	0.439553	0.210443	0.60199	0	0	0	0	7.22445	0.623992	0.20271	0.0608424	0.0291293	0.0833268	0	0	0	0	687.222	359.111	64.2222	47	182.778	0	0	0	0	1340.33	0.512725	0.267927	0.0479151	0.0350659	0.136367	0	0	0	0	20.9933	141.485	0.72595	48.8817	22.5835	0	0	0	0	234.669	0.089459	0.602912	0.0030935	0.2083	0.0962356	0	0	0	0	87.7778	161.333	3	8.22222	58.8889	0	0	0	0	319.222	0.274974	0.505395	0.00939784	0.025757	0.184476	0	0	0	0	16.3333	8.77778	0.111111	0.333333	2.55556	0	0	0	0	28.1111	0.0729347	0.0171532	0.0175019	0.00685902	0.0140862	0	0	0	0	0.128535	12.7778	3.77778	3.88889	1.33333	4.88889	0	0	0	0	26.6667	0.863994	0.452993	0.0577184	1.01276	0.453523	0	0	0	0	2.84099	1.88889	1.77778	0.222222	0.444444	0.888889	0	0	0	0	5.22222
7	0	68.8889	55.8889	0.666667	2.44444	11.4444	0	0	0	0	139.333	4.53103	1.46796	0.441975	0.215946	0.59648	0	0	0	0	7.2534	0.624678	0.202383	0.0609335	0.0297717	0.0822345	0	0	0	0	679.778	353	60.5556	45.8889	178	0	0	0	0	1317.22	0.516069	0.267988	0.0459722	0.0348376	0.135133	0	0	0	0	20.9878	140.71	0.682614	48.8671	22.4867	0	0	0	0	233.734	0.0897932	0.602009	0.00292047	0.209071	0.0962063	0	0	0	0	87.1111	161.222	2.77778	7.88889	58	0	0	0	0	317	0.274798	0.508587	0.00876271	0.0248861	0.182965	0	0	0	0	14.1111	11.6667	0	0.111111	2.88889	0	0	0	0	28.7778	0.0837702	0.018602	0.0127585	0.00202286	0.0165055	0	0	0	0	0.133659	12.5556	4.66667	3.88889	1.33333	4.33333	0	0	0	0	26.7778	0.19675	1.09064	0.0505645	0.0478455	0.169639	0	0	0	0	1.55544	1.66667	1.55556	0.222222	0.333333	1.33333	0	0	0	0	5.11111
8	0	68.5556	54.7778	0.888889	2.22222	11	0	0	0	0	137.444	4.54921	1.48152	0.436133	0.217202	0.584144	0	0	0	0	7.26821	0.625905	0.203835	0.0600055	0.0298839	0.0803697	0	0	0	0	671.778	351.778	56.7778	44.6667	172.778	0	0	0	0	1297.78	0.517637	0.271062	0.04375	0.0344178	0.133134	0	0	0	0	20.6865	139.546	0.674171	48.9	21.5921	0	0	0	0	231.399	0.0893977	0.603054	0.00291346	0.211323	0.0933112	0	0	0	0	86.5556	161	2.66667	7.88889	57.2222	0	0	0	0	315.333	0.274489	0.510571	0.00845666	0.0250176	0.181466	0	0	0	0	16.2222	11.2222	0.222222	0.555556	3	0	0	0	0	31.2222	0.0886367	0.0194352	0.0207602	0.00633818	0.0173646	0	0	0	0	0.152535	11.7778	4.11111	3.88889	1.22222	4.44444	0	0	0	0	25.4444	0.49193	1.46816	0.0151734	0	0.972428	0	0	0	0	2.94769	1.55556	1.11111	0.111111	0	1.55556	0	0	0	0	4.33333
9	0	68.8889	54	0.888889	1.88889	11.8889	0	0	0	0	137.556	4.57984	1.49284	0.4175	0.22333	0.582578	0	0	0	0	7.29609	0.627712	0.204608	0.0572224	0.0306095	0.079848	0	0	0	0	664.889	351.667	53.3333	43.6667	169.222	0	0	0	0	1282.78	0.51832	0.274145	0.0415764	0.0340407	0.131919	0	0	0	0	20.7524	138.853	0.637856	48.2496	21.1608	0	0	0	0	229.654	0.0903639	0.604619	0.00277747	0.210097	0.0921424	0	0	0	0	85.8889	161.222	2.55556	7.55556	56	0	0	0	0	313.222	0.274211	0.514722	0.00815892	0.024122	0.178787	0	0	0	0	14.7778	11	0	0.444444	2.11111	0	0	0	0	28.3333	0.0859997	0.00731971	0.0331178	0.00150986	0.0120646	0	0	0	0	0.140012	11.4444	3.11111	3.55556	1.11111	3.44444	0	0	0	0	22.6667	0.114004	1.01111	0.042869	0.683342	0.501406	0	0	0	0	2.35273	1.44444	1.44444	0.111111	0.333333	1.66667	0	0	0	0	5
