Location: BBBPIPO
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-BBBPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUCH	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUCH	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUCH	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUCH	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	0.200708	0.525	0.140731	0.0422791	0.000724333	0.0905577	0	0	0	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	0.18185	0.634388	0.0886648	0.0226008	0.0069541	0.0655424	0	0	0	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	0.158176	0.295983	0.0186898	0.350313	0.00319699	0.173641	0	0	0	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0.0641655	0.456872	0.00999299	0.0497896	0.00403226	0.415147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1.11111	8.33333	0.444444	2.88889	0	12.8889	0	0	0	25.6667	1.12488	2.92436	0.798732	0.216247	0.0042163	0.483853	0	0	0	5.55229	0.202597	0.526695	0.143856	0.0389473	0.00075938	0.0871447	0	0	0	114.889	398.667	56.1111	13.3333	4.44444	40	0	0	0	627.444	0.183106	0.635382	0.089428	0.0212502	0.00708341	0.0637507	0	0	0	14.6315	27.5869	1.69296	31.4679	0.298218	16.2096	0	0	0	91.887	0.159234	0.300226	0.0184244	0.342463	0.00324549	0.176408	0	0	0	40.5556	290.222	6	30.6667	2.55556	262.556	0	0	0	632.556	0.0641138	0.458809	0.00948533	0.0484806	0.00404005	0.415071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690227	0.0240186	0.00698406	0.016223	0	0.00582753	0	0	0	0.0599555	0.888889	3.55556	0.555556	0.888889	0	0.444444	0	0	0	6.33333	0.155477	0.217605	0.0581781	1.16844	0	0.111624	0	0	0	1.71132	0.555556	2.55556	0.333333	1.11111	0	2	0	0	0	6.55556
2	0	2.77778	12.4444	1	5	0	22.2222	0	0	0	43.4444	1.1358	2.92775	0.791525	0.215024	0.00387644	0.474613	0	0	0	5.54859	0.2047	0.527657	0.142653	0.038753	0.000698636	0.0855376	0	0	0	113.556	391.889	54.6667	12.8889	4.33333	38.8889	0	0	0	616.222	0.184277	0.635954	0.0887126	0.020916	0.00703209	0.0631085	0	0	0	14.7042	27.6249	1.70821	30.8231	0.300138	16.3298	0	0	0	91.4903	0.160719	0.301943	0.0186709	0.3369	0.00328055	0.178487	0	0	0	40.6667	290.667	6	29.6667	2.66667	261.889	0	0	0	631.556	0.0643913	0.460239	0.00950035	0.046974	0.00422238	0.414673	0	0	0	0.333333	1.88889	0.111111	0.555556	0	2.11111	0	0	0	5	0.00642932	0.0337411	0.0284308	0.00639867	0	0.00123863	0	0	0	0.0762385	1	4.44444	1.44444	0.444444	0	0.111111	0	0	0	7.44445	0.0232834	0.269866	0	0.744085	0	0.0717248	0	0	0	1.10896	0.222222	1.88889	0	1	0	1.66667	0	0	0	4.77778
3	0	3.55556	15.8889	1	6.11111	0	31.8889	0	0	0	58.4444	1.13415	2.90534	0.78461	0.207505	0.00400354	0.452594	0	0	0	5.4882	0.206653	0.529379	0.142963	0.0378093	0.000729481	0.0824667	0	0	0	112.111	383.778	53.7778	12.2222	4.22222	37	0	0	0	603.111	0.185888	0.63633	0.0891673	0.0202653	0.00700074	0.0613486	0	0	0	14.7571	27.7081	1.69567	30.4303	0.300877	16.4097	0	0	0	91.3017	0.16163	0.303478	0.0185722	0.333294	0.00329542	0.17973	0	0	0	40.8889	291.222	5.88889	28.7778	2.55556	261	0	0	0	630.333	0.0648687	0.462013	0.0093425	0.0456549	0.00405429	0.414067	0	0	0	0.777778	3.22222	0.666667	1.33333	0	3.77778	0	0	0	9.77778	0.00969086	0.0421704	0.0176084	0.0125975	4.93038e-005	0.00225018	0	0	0	0.0843666	0.888889	4.88889	0.777778	0.666667	0.111111	0.222222	0	0	0	7.55556	0.0528727	0.242444	0.0381851	0.488843	0.000680341	0.124111	0	0	0	0.947136	0.333333	2.66667	0.222222	0.888889	0.111111	2.55556	0	0	0	6.77778
4	0	4.44444	18.7778	1.55556	7.11111	0	40.5556	0	0	0	72.4444	1.14147	2.89777	0.801885	0.191473	0.0040124	0.439446	0	0	0	5.47606	0.208448	0.529171	0.146435	0.0349655	0.000732716	0.0802486	0	0	0	110.667	376.556	53.3333	11.3333	4.11111	35.6667	0	0	0	591.667	0.187042	0.636432	0.0901408	0.0191549	0.00694836	0.0602817	0	0	0	14.776	27.5514	1.71078	29.6998	0.302284	16.5351	0	0	0	90.5754	0.163135	0.304181	0.0188879	0.327901	0.00333737	0.182557	0	0	0	40.8889	289.556	5.88889	28.4444	2.55556	260.444	0	0	0	627.778	0.0651327	0.461239	0.00938053	0.0453097	0.0040708	0.414867	0	0	0	0.777778	3.55556	0.111111	1.55556	0	6.22222	0	0	0	12.2222	0.0100885	0.0369572	0.00365089	0.0164501	0.000169223	0.00254583	0	0	0	0.0698617	1.11111	4.55556	0.444444	0.777778	0.111111	0.222222	0	0	0	7.22222	0.0777621	0.472511	0	0.829042	0	0.0690259	0	0	0	1.44834	0.333333	4.33333	0	0.444444	0	1.66667	0	0	0	6.77778
5	0	5.33333	21.5556	1.44444	6	0.222222	44.5556	0	0	0	79.1111	1.15534	2.87518	0.785526	0.189776	0.00418885	0.422784	0	0	0	5.43279	0.21266	0.529227	0.14459	0.0349317	0.000771031	0.0778207	0	0	0	109.444	368.111	52.2222	11	4.11111	34.1111	0	0	0	579	0.189023	0.63577	0.0901938	0.0189983	0.00710036	0.0589138	0	0	0	14.7742	27.7274	1.71934	28.8821	0.240484	16.5919	0	0	0	89.9354	0.164275	0.308303	0.0191175	0.321143	0.00267396	0.184487	0	0	0	40.6667	290.889	5.88889	27.6667	2.44444	259.667	0	0	0	627.222	0.0648361	0.463773	0.00938884	0.0441098	0.00389725	0.413995	0	0	0	0.666667	4.22222	0.555556	3.11111	0	10.6667	0	0	0	19.2222	0.00834649	0.0364407	0.0272183	0.00174836	0	0.00391615	0	0	0	0.07767	1	5	1	0.222222	0	0.333333	0	0	0	7.55556	0.0938834	0.153772	0.0169729	0.914622	0.0632127	0.14015	0	0	0	1.38261	0.444444	2.11111	0.111111	0.888889	0.111111	2	0	0	0	5.66667
6	0	7	22.7778	1.11111	4.11111	0.333333	46.1111	0	0	0	81.4444	1.17408	2.85373	0.798038	0.188954	0.00363888	0.390536	0	0	0	5.40898	0.217062	0.527591	0.147539	0.0349334	0.000672747	0.0722014	0	0	0	108.667	360.667	51.4444	10.7778	3.88889	31.6667	0	0	0	567.111	0.191614	0.635972	0.0907132	0.0190047	0.00685737	0.0558386	0	0	0	14.471	27.8034	1.70018	28.1726	0.242244	16.6816	0	0	0	89.071	0.162465	0.312149	0.0190879	0.316294	0.00271968	0.187284	0	0	0	40.2222	291.556	5.66667	27.1111	2.55556	259.889	0	0	0	627	0.0641503	0.465001	0.00903775	0.0432394	0.00407585	0.414496	0	0	0	1.11111	5.44444	0.555556	2.88889	0	9.11111	0	0	0	19.1111	0.00367131	0.0238383	0.0084771	0.000851186	0.000211401	0.00373929	0	0	0	0.0407886	0.555556	3.44444	1	0.111111	0.111111	0.333333	0	0	0	5.55556	0.394956	0.265576	0.0343853	0.803698	0	0.122768	0	0	0	1.62138	0.666667	3.33333	0.222222	0.666667	0	1.88889	0	0	0	6.77778
7	0	7	22	1	5.22222	0.222222	51.6667	0	0	0	87.1111	1.17713	2.8343	0.799279	0.185799	0.00353264	0.380113	0	0	0	5.38015	0.218791	0.526806	0.148561	0.0345343	0.000656607	0.070651	0	0	0	107.778	353.778	50.1111	10.5556	3.55556	30.5556	0	0	0	556.333	0.193729	0.63591	0.0900739	0.0189734	0.00639105	0.0549231	0	0	0	14.5455	27.9816	1.63793	27.1823	0.243507	16.7777	0	0	0	88.3685	0.1646	0.316647	0.0185352	0.307602	0.00275558	0.18986	0	0	0	40.5556	293.333	5.44444	26.5556	2.55556	258.444	0	0	0	626.889	0.0646934	0.467919	0.00868486	0.0423609	0.00407657	0.412265	0	0	0	1.33333	5.66667	0.222222	1.33333	0.222222	8.77778	0	0	0	17.5556	0.0102203	0.0272657	0.0198421	0.0031323	0.000273144	0.00444773	0	0	0	0.0651813	0.666667	3.22222	1.44444	0.333333	0.333333	0.333333	0	0	0	6.33333	0.0254456	0.157746	0.0770932	1.08231	0	0.0937581	0	0	0	1.43636	0.111111	1.88889	0.222222	0.666667	0	2.22222	0	0	0	5.11111
8	0	5.77778	22.8889	1.44444	4.33333	0.111111	51.8889	0	0	0	86.4444	1.1875	2.81041	0.781906	0.173028	0.0036778	0.36643	0	0	0	5.32295	0.223091	0.527979	0.146893	0.032506	0.000690934	0.0688397	0	0	0	107.111	348	48.6667	10.4444	3.44444	29.2222	0	0	0	546.889	0.195855	0.636327	0.0889882	0.0190979	0.00629825	0.0534336	0	0	0	14.5372	28.1676	1.65135	26.276	0.244774	16.8617	0	0	0	87.7385	0.165687	0.32104	0.0188212	0.299481	0.00278982	0.192181	0	0	0	40.4444	294.667	5.44444	25.5556	2.55556	257.333	0	0	0	626	0.0646077	0.470714	0.0086972	0.0408236	0.00408236	0.411076	0	0	0	1.66667	4.55556	0.222222	2.11111	0.111111	11.3333	0	0	0	20	0.00296769	0.0226979	0.0279033	0.00382454	1.20103e-005	0.00548612	0	0	0	0.0628916	0.555556	3.44444	1.33333	0.222222	0.111111	0.444444	0	0	0	6.11111	0.10879	0.15999	0.011211	1.00464	0	0.107868	0	0	0	1.3925	0.555556	2.77778	0.111111	1.33333	0	2	0	0	0	6.77778
9	0	5.44444	22.8889	1.77778	5.11111	0.111111	50.5556	0	0	0	85.8889	1.21352	2.78644	0.782687	0.158655	0.00377609	0.347217	0	0	0	5.2923	0.2293	0.526509	0.147892	0.0299784	0.000713507	0.065608	0	0	0	107.333	342	47.6667	9.88889	3.22222	30.1111	0	0	0	540.222	0.198684	0.633073	0.0882353	0.0183052	0.00596462	0.0557384	0	0	0	14.6106	28.1839	1.67591	26.2475	0.246048	16.9001	0	0	0	87.864	0.166287	0.320767	0.019074	0.298728	0.00280033	0.192344	0	0	0	40.4444	295.667	5.55556	25.1111	2.55556	256	0	0	0	625.333	0.0646766	0.472815	0.00888415	0.0401564	0.00408671	0.409382	0	0	0	1.55556	5.11111	0.111111	1.55556	0.111111	9.88889	0	0	0	18.3333	0.00158329	0.0343477	0.00954521	0.00961699	6.14658e-005	0.00325719	0	0	0	0.0584118	0.111111	4.22222	1.11111	0.444444	0.222222	0.222222	0	0	0	6.33333	0.0126443	0.318611	0	0.118634	0	0.161296	0	0	0	0.611185	0.111111	2.44444	0	0.666667	0	2.66667	0	0	0	5.88889
