Location: BBBPIPO
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-BBBPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUCH	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUCH	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUCH	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUCH	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	0.200708	0.525	0.140731	0.0422791	0.000724333	0.0905577	0	0	0	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	0.18185	0.634388	0.0886648	0.0226008	0.0069541	0.0655424	0	0	0	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	0.158176	0.295983	0.0186898	0.350313	0.00319699	0.173641	0	0	0	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0.0641655	0.456872	0.00999299	0.0497896	0.00403226	0.415147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	2.44444	5.66667	0.333333	2.33333	0	13.5556	0	0	0	24.3333	1.12811	2.92109	0.793028	0.22288	0.0042163	0.485274	0	0	0	5.5546	0.203095	0.525887	0.14277	0.0401253	0.000759064	0.0873644	0	0	0	115.333	398.444	55.7778	13.6667	4.44444	40.1111	0	0	0	627.778	0.183717	0.63469	0.0888496	0.0217699	0.00707965	0.0638938	0	0	0	14.7414	27.5453	1.62748	32.5045	0.289118	16.1907	0	0	0	92.8985	0.158682	0.29651	0.0175189	0.349893	0.0031122	0.174284	0	0	0	40.7778	289.444	5.88889	31.2222	2.44444	262.667	0	0	0	632.444	0.0644765	0.45766	0.00931131	0.0493675	0.00386507	0.41532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00366961	0.0272895	0.0126883	0.00959012	0	0.00440596	0	0	0	0.0576435	0.444444	3.77778	0.888889	0.555556	0	0.333333	0	0	0	6	0.0456201	0.25919	0.12366	0.131858	0.00910021	0.130458	0	0	0	0.699886	0.333333	3.33333	0.444444	0.555556	0.111111	1.88889	0	0	0	6.66667
2	0	4.77778	9.88889	0.888889	4.11111	0.111111	22.8889	0	0	0	42.6667	1.13212	2.94048	0.784551	0.221838	0.00387644	0.472288	0	0	0	5.55515	0.203796	0.529325	0.141229	0.0399338	0.00069781	0.085018	0	0	0	113.667	393	54.7778	13.1111	4.33333	38.7778	0	0	0	617.667	0.184026	0.636266	0.088685	0.0212268	0.00701565	0.0627811	0	0	0	14.7996	27.4893	1.62862	31.6945	0.290971	16.1133	0	0	0	92.0163	0.160837	0.298744	0.0176993	0.344445	0.00316216	0.175113	0	0	0	40.6667	288.222	5.77778	29.8889	2.55556	260.333	0	0	0	627.444	0.0648132	0.459359	0.00920843	0.0476359	0.00407296	0.414911	0	0	0	0.444444	1.77778	0	0.666667	0	3	0	0	0	5.88889	0.0134657	0.017678	0.0295569	0.00636011	0	0.00501091	0	0	0	0.0720716	1.33333	3.11111	1	0.555556	0	0.333333	0	0	0	6.33333	0.0383274	0.36332	0.0136503	0.911762	0	0.269363	0	0	0	1.59642	0.444444	3.55556	0.111111	1.33333	0	3.33333	0	0	0	8.77778
3	0	5.44444	13.5556	1.11111	6.22222	0.222222	31	0	0	0	57.5556	1.13131	2.92376	0.769981	0.226562	0.00405284	0.449697	0	0	0	5.50537	0.205493	0.531075	0.13986	0.0411528	0.000736161	0.0816833	0	0	0	112	385.667	52.8889	12.8889	4.33333	36.8889	0	0	0	604.667	0.185226	0.637817	0.0874678	0.0213157	0.00716648	0.061007	0	0	0	14.857	27.5597	1.65361	31.4191	0.292322	16.0254	0	0	0	91.8071	0.161829	0.300191	0.0180118	0.342229	0.00318409	0.174555	0	0	0	40.8889	288.111	5.88889	28.8889	2.55556	258	0	0	0	624.333	0.0654921	0.46147	0.00943228	0.0462716	0.00409325	0.413241	0	0	0	1.33333	1.88889	0.333333	1	0	4.55556	0	0	0	9.11111	0.0088131	0.0347015	0.025194	0.000474939	0	0.00278701	0	0	0	0.0719705	1.11111	4	1.77778	0.222222	0	0.222222	0	0	0	7.33333	0.0487417	0.255435	0	0.373594	0	0.290235	0	0	0	0.968004	0.333333	3.44444	0	1	0	4	0	0	0	8.77778
4	0	6.22222	17.7778	0.666667	7	0.222222	35.2222	0	0	0	67.1111	1.1278	2.92345	0.780519	0.220504	0.00399475	0.437651	0	0	0	5.49392	0.205282	0.532125	0.14207	0.0401359	0.000727122	0.079661	0	0	0	110.111	379.111	51.6667	12.4444	4.11111	35.6667	0	0	0	593.111	0.18565	0.639191	0.0871113	0.0209816	0.00693143	0.0601349	0	0	0	14.794	27.4604	1.66853	31.3903	0.293679	16.0575	0	0	0	91.6645	0.161393	0.299576	0.0182026	0.342448	0.00320385	0.175177	0	0	0	41	287.778	5.88889	28.2222	2.55556	256.333	0	0	0	621.778	0.06594	0.462831	0.00947105	0.0453896	0.00411008	0.412259	0	0	0	1	3.33333	0.555556	0.888889	0	7.44444	0	0	0	13.2222	0.0208863	0.0302047	0.0100206	0.00683176	0.000239962	0.00140208	0	0	0	0.0695854	1.55556	3.88889	1.22222	0.333333	0.222222	0.111111	0	0	0	7.33333	0.160068	0.412475	0	0.12917	0	0.159487	0	0	0	0.861199	0.222222	3	0	0.777778	0	2.77778	0	0	0	6.77778
5	0	5.55556	19.7778	0.777778	7.11111	0	38.5556	0	0	0	71.7778	1.13894	2.90868	0.778899	0.213277	0.00417047	0.415732	0	0	0	5.4597	0.208609	0.532754	0.142663	0.0390639	0.000763863	0.0761455	0	0	0	108.667	371.333	50.3333	12	4.11111	33.6667	0	0	0	580.111	0.18732	0.640107	0.086765	0.0206857	0.00708677	0.0580349	0	0	0	14.7083	27.6377	1.69387	30.5724	0.295042	16.0562	0	0	0	90.9634	0.161694	0.303833	0.0186214	0.336095	0.00324353	0.176512	0	0	0	40.8889	289.222	6	26.7778	2.55556	254.222	0	0	0	619.667	0.0659853	0.466738	0.00968263	0.0432132	0.00412408	0.410256	0	0	0	2.11111	4	0.222222	2.77778	0.222222	8.33333	0	0	0	17.6667	0.0108106	0.0271682	0.0118749	0.00784624	0	0.00913823	0	0	0	0.0668381	1.22222	4.22222	1.22222	0.333333	0	0.777778	0	0	0	7.77778	0.178009	0.153119	0	0.917332	0	0.194498	0	0	0	1.44296	0.333333	2.11111	0	1.55556	0	3.33333	0	0	0	7.33333
6	0	5.77778	20.6667	1.33333	7.55556	0.111111	44	0	0	0	79.4444	1.1446	2.87621	0.785388	0.206818	0.00377994	0.384197	0	0	0	5.40099	0.211924	0.532534	0.145416	0.0382926	0.00069986	0.0711345	0	0	0	107.333	362.667	49.5556	11.6667	3.88889	31.3333	0	0	0	566.444	0.189486	0.640251	0.0874853	0.0205963	0.00686544	0.0553158	0	0	0	14.8001	27.7278	1.54401	30.0413	0.296931	16.1172	0	0	0	90.5274	0.163487	0.306292	0.0170557	0.331848	0.00328002	0.178037	0	0	0	41.1111	290.444	5.66667	26	2.66667	254.222	0	0	0	620.111	0.0662964	0.468375	0.00913815	0.041928	0.0043003	0.409962	0	0	0	1.77778	5.44444	0.222222	2	0	6.33333	0	0	0	15.7778	0.0164188	0.0357229	0.0139469	0.00250901	5.12277e-005	0.00290606	0	0	0	0.0715549	1.11111	4.66667	0.777778	0.111111	0.111111	0.222222	0	0	0	7	0	0.250101	0.165115	0.630718	0	0.146716	0	0	0	1.19265	0	2.77778	0.333333	1	0	2.11111	0	0	0	6.22222
7	0	6.22222	20.6667	0.888889	6.33333	0	48.3333	0	0	0	82.4444	1.14297	2.84468	0.781579	0.191179	0.00395002	0.377094	0	0	0	5.34144	0.213981	0.532567	0.146324	0.0357917	0.000739504	0.0705978	0	0	0	106.444	353.778	48.4444	11.2222	3.88889	30.4444	0	0	0	554.222	0.192061	0.638332	0.0874098	0.0202486	0.00701684	0.0549318	0	0	0	14.8313	27.8335	1.55818	28.7914	0.298322	16.1614	0	0	0	89.4741	0.16576	0.311079	0.0174149	0.321785	0.00333417	0.180627	0	0	0	41.2222	291.222	5.66667	24.7778	2.66667	252.556	0	0	0	618.111	0.0666906	0.471149	0.00916771	0.0400863	0.00431422	0.408592	0	0	0	0.888889	6.11111	0.555556	3	0.111111	8.33333	0	0	0	19	0.0190635	0.0399414	0.024285	0.0160228	0	0.00102619	0	0	0	0.100339	1.22222	5.22222	1.22222	0.777778	0	0.111111	0	0	0	8.55556	0.065989	0.229124	0	1.34275	0	0.140761	0	0	0	1.77862	0.222222	2.88889	0	1.33333	0	2.44444	0	0	0	6.88889
8	0	5.88889	21.8889	0.444444	6.11111	0.111111	50.5556	0	0	0	85	1.15265	2.82324	0.769985	0.182333	0.00412501	0.366395	0	0	0	5.29872	0.217534	0.532814	0.145315	0.0344107	0.000778492	0.0691478	0	0	0	106.222	347.333	47	10.8889	3.88889	29.3333	0	0	0	544.667	0.195022	0.637699	0.0862913	0.0199918	0.00713994	0.0538556	0	0	0	14.8875	27.853	1.57101	27.3147	0.299719	16.1675	0	0	0	88.0934	0.168997	0.316175	0.0178334	0.310065	0.00340228	0.183527	0	0	0	41.2222	292.556	5.66667	24.3333	2.66667	251	0	0	0	617.444	0.0667626	0.473817	0.00917761	0.0394098	0.00431888	0.406514	0	0	0	1.22222	4.77778	0.777778	2.44444	0	11.3333	0	0	0	20.5556	0.00768748	0.0244569	0.0214691	0.00446781	0	0.000534595	0	0	0	0.0586159	0.333333	2.88889	1.33333	0.333333	0	0.111111	0	0	0	5	0.041022	0.320461	0.0117719	1.5696	0	0.182537	0	0	0	2.1254	0.333333	2.55556	0.111111	0.666667	0	2.55556	0	0	0	6.22222
9	0	5.22222	23.3333	0.555556	5.66667	0.111111	51.4444	0	0	0	86.3333	1.17056	2.80125	0.763329	0.169186	0.00430492	0.348642	0	0	0	5.25728	0.222656	0.532833	0.145195	0.0321812	0.000818849	0.0663161	0	0	0	105.556	340.667	45.8889	10.7778	3.88889	29.7778	0	0	0	536.556	0.196728	0.634914	0.085525	0.020087	0.00724788	0.055498	0	0	0	14.9636	27.7657	1.58097	27.2112	0.301121	16.2604	0	0	0	88.083	0.169881	0.315222	0.0179486	0.308927	0.00341861	0.184603	0	0	0	41.1111	292.333	5.66667	24	2.66667	250.333	0	0	0	616.111	0.0667268	0.474482	0.00919748	0.038954	0.00432822	0.406312	0	0	0	1.66667	4.11111	0.111111	2.22222	0.111111	10.3333	0	0	0	18.5556	0.00902657	0.0346864	0.0163231	0.00860559	0	0.0037106	0	0	0	0.0723522	1	4.33333	1.11111	0.444444	0	0.444444	0	0	0	7.33333	0.0119461	0.417514	0.0145835	0.193836	0	0.0991611	0	0	0	0.737041	0.222222	3.55556	0.111111	0.555556	0	1.88889	0	0	0	6.33333
