Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	20.6667	13.6667	0.111111	0.777778	3.11111	0	0	0	0	38.3333	4.40342	1.40879	0.488652	0.22012	0.622651	0	0	0	0	7.14364	0.616412	0.197209	0.0684038	0.0308134	0.0871616	0	0	0	0	753.889	384	86.4444	54	208.333	0	0	0	0	1486.67	0.5071	0.258296	0.0581465	0.0363229	0.140135	0	0	0	0	21.8327	143.398	1.07445	50.2072	23.1405	0	0	0	0	239.652	0.0911014	0.598356	0.00448338	0.2095	0.0965587	0	0	0	0	90.4444	166.333	4.22222	9.44444	61.7778	0	0	0	0	332.222	0.272241	0.500669	0.012709	0.0284281	0.185953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0890772	0.00565734	0.0399011	0.000610932	0.0237109	0	0	0	0	0.158957	11.7778	3.55556	5.88889	1.33333	5.55556	0	0	0	0	28.1111	0.805462	0.907494	0.0365775	0.0597401	0.838407	0	0	0	0	2.64768	1.88889	1.44444	0.222222	0.333333	1.55556	0	0	0	0	5.44444
2	0	38.4444	26.3333	0.333333	1.11111	5.33333	0	0	0	0	71.5556	4.43272	1.41695	0.486686	0.212293	0.624469	0	0	0	0	7.17312	0.617963	0.197536	0.0678486	0.0295957	0.0870568	0	0	0	0	742.444	378.222	82.2222	52.3333	203.667	0	0	0	0	1458.89	0.508911	0.259254	0.0563595	0.035872	0.139604	0	0	0	0	21.8697	142.779	0.946352	50.1958	22.2699	0	0	0	0	238.061	0.0918662	0.599758	0.00397526	0.210853	0.0935472	0	0	0	0	90.2222	165.444	3.66667	9.11111	61.1111	0	0	0	0	329.556	0.273769	0.502023	0.0111261	0.0276467	0.185435	0	0	0	0	5	3	0.111111	0.333333	1	0	0	0	0	9.44444	0.0703889	0.00820684	0.0189503	0.0109716	0.00990765	0	0	0	0	0.118425	10.3333	4.11111	4.22222	1.55556	4.22222	0	0	0	0	24.4444	0.163526	0.946924	0.138464	0.0531949	0.946734	0	0	0	0	2.24884	1.33333	2.55556	0.555556	0.444444	1.11111	0	0	0	0	6
3	0	49.5556	34.3333	0.444444	1.44444	5.66667	0	0	0	0	91.4444	4.47142	1.43594	0.462381	0.212615	0.614041	0	0	0	0	7.1964	0.621342	0.199536	0.0642517	0.0295447	0.0853261	0	0	0	0	727.889	373.556	77	51.1111	198.111	0	0	0	0	1427.67	0.509845	0.261655	0.0539342	0.0358004	0.138766	0	0	0	0	21.7498	140.141	0.862532	49.7621	21.609	0	0	0	0	234.124	0.0928985	0.598574	0.00368408	0.212546	0.092297	0	0	0	0	89.5556	163.889	3.22222	8.66667	59.8889	0	0	0	0	325.222	0.275367	0.503929	0.00990776	0.0266484	0.184148	0	0	0	0	8.88889	6.11111	0	0.333333	2	0	0	0	0	17.3333	0.0712524	0.0146382	0.0411151	0.00273381	0.0163823	0	0	0	0	0.146122	13.6667	3.88889	5.22222	1.11111	4.77778	0	0	0	0	28.6667	0.311094	2.94763	0.0928297	0.474818	0.741252	0	0	0	0	4.56762	1.55556	2.33333	0.444444	0.555556	2	0	0	0	0	6.88889
4	0	60.6667	40.5556	0.444444	1.66667	7.88889	0	0	0	0	111.222	4.4889	1.4548	0.445556	0.218351	0.606192	0	0	0	0	7.2138	0.622266	0.201669	0.0617644	0.0302685	0.0840323	0	0	0	0	715.222	368.556	72	49.7778	191.444	0	0	0	0	1397	0.51197	0.263819	0.051539	0.0356319	0.13704	0	0	0	0	21.6564	139.099	0.870545	48.7043	21.5402	0	0	0	0	231.871	0.0933986	0.5999	0.00375444	0.210049	0.0928976	0	0	0	0	89	162	3.22222	8.11111	58.8889	0	0	0	0	321.222	0.277067	0.504324	0.0100311	0.0252508	0.183328	0	0	0	0	11	7.55556	0.111111	0.222222	1	0	0	0	0	19.8889	0.0789184	0.0151971	0.0331087	0.00179378	0.0173849	0	0	0	0	0.146403	11.4444	4.22222	5	1.33333	6.11111	0	0	0	0	28.1111	0.297726	1.34755	0	1.09301	0.142946	0	0	0	0	2.88123	1.77778	2.66667	0	0.555556	1.55556	0	0	0	0	6.55556
5	0	67.8889	46.8889	0.444444	1.77778	9.55556	0	0	0	0	126.556	4.53259	1.47022	0.403745	0.221538	0.602675	0	0	0	0	7.23077	0.626847	0.203329	0.0558371	0.0306383	0.0833486	0	0	0	0	702.889	363.111	66.5556	48.8889	186.556	0	0	0	0	1368	0.513808	0.265432	0.0486517	0.0357375	0.136371	0	0	0	0	21.6173	138.59	0.830794	48.6959	21.5136	0	0	0	0	231.248	0.0934811	0.599314	0.00359266	0.210579	0.0930328	0	0	0	0	88.5556	161.111	3	7.77778	58.8889	0	0	0	0	319.333	0.277314	0.504523	0.00939457	0.0243563	0.184412	0	0	0	0	14.6667	7.66667	0	0.222222	1.44444	0	0	0	0	24	0.0767378	0.0190181	0.0472066	0.00447296	0.0108041	0	0	0	0	0.15824	11.6667	4.66667	5.33333	0.888889	4.22222	0	0	0	0	26.7778	0.21891	0.812073	0.0581568	0.0412135	0.101961	0	0	0	0	1.23231	1.11111	1.66667	0.333333	0.333333	0.666667	0	0	0	0	4.11111
6	0	75.8889	52.6667	0.666667	2.22222	10.6667	0	0	0	0	142.111	4.53516	1.48178	0.390686	0.226496	0.60179	0	0	0	0	7.23591	0.626757	0.204781	0.0539927	0.0313017	0.0831672	0	0	0	0	692	357.333	62.6667	47.5556	182.556	0	0	0	0	1342.11	0.515606	0.266247	0.0466926	0.0354334	0.136021	0	0	0	0	21.4827	138.712	0.838358	48.4051	21.4365	0	0	0	0	230.874	0.0930493	0.60081	0.00363123	0.20966	0.0928492	0	0	0	0	87.7778	161.111	3	7.66667	58.2222	0	0	0	0	317.778	0.276224	0.506993	0.00944056	0.0241259	0.183217	0	0	0	0	13.8889	10.4444	0.111111	0.444444	1.88889	0	0	0	0	26.7778	0.0714521	0.0167902	0.0277979	0.00280326	0.00809004	0	0	0	0	0.126934	9.11111	4.66667	3.88889	1.33333	3.33333	0	0	0	0	22.3333	0.361037	0.186225	0	0.323187	0.152348	0	0	0	0	1.0228	2.55556	1.11111	0	0.111111	1.33333	0	0	0	0	5.11111
7	0	71.2222	53	0.333333	2.11111	10.7778	0	0	0	0	137.444	4.5438	1.4818	0.393512	0.22603	0.599454	0	0	0	0	7.24459	0.627199	0.204539	0.054318	0.0311998	0.0827449	0	0	0	0	683.556	351.889	60	46.3333	176.778	0	0	0	0	1318.56	0.518412	0.266875	0.0455043	0.0351395	0.134069	0	0	0	0	20.2738	138.847	0.731542	48.346	20.9818	0	0	0	0	229.18	0.0884626	0.605842	0.003192	0.210952	0.0915515	0	0	0	0	87.2222	160.778	2.77778	7.33333	57.1111	0	0	0	0	315.222	0.276701	0.510046	0.00881213	0.023264	0.181177	0	0	0	0	18.8889	12.3333	0.111111	0.555556	2.33333	0	0	0	0	34.2222	0.104035	0.0158836	0.0115154	0.00833508	0.0133357	0	0	0	0	0.153105	13	3.66667	2.88889	1.44444	5.33333	0	0	0	0	26.3333	1.39615	0.185713	0.11442	0.0908392	0.525494	0	0	0	0	2.31261	1.44444	2.11111	0.222222	0.333333	1.55556	0	0	0	0	5.66667
8	0	67.2222	52.8889	0.333333	2.22222	10.3333	0	0	0	0	133	4.57741	1.50156	0.399447	0.226786	0.594202	0	0	0	0	7.2994	0.627094	0.20571	0.0547232	0.0310691	0.0814041	0	0	0	0	675.889	351.667	57.4444	45.1111	172.444	0	0	0	0	1302.56	0.518894	0.269982	0.0441013	0.0346328	0.132389	0	0	0	0	20.1551	138.774	0.738445	48.0056	18.4274	0	0	0	0	226.1	0.0891422	0.613771	0.00326601	0.21232	0.0815009	0	0	0	0	86.4444	159.889	2.77778	6.88889	56.5556	0	0	0	0	312.556	0.276573	0.511554	0.00888731	0.0220405	0.180946	0	0	0	0	17.1111	10.5556	0	0.111111	2.77778	0	0	0	0	30.5556	0.0791482	0.0154972	0.0082795	0.00708026	0.0122094	0	0	0	0	0.122215	13	3.44444	2.66667	1.33333	3.66667	0	0	0	0	24.1111	0.303613	0.374389	0	0.371435	2.62773	0	0	0	0	3.67717	1.66667	1.66667	0	0.444444	1.22222	0	0	0	0	5
9	0	68.3333	54	0.333333	2	8.77778	0	0	0	0	133.444	4.6216	1.50077	0.387956	0.232928	0.590371	0	0	0	0	7.33363	0.630193	0.204642	0.0529009	0.0317616	0.080502	0	0	0	0	670.778	348.222	54.4444	44.2222	167.778	0	0	0	0	1285.44	0.521826	0.270896	0.0423546	0.0344023	0.130521	0	0	0	0	19.9285	138.723	0.689593	44.1271	18.3164	0	0	0	0	221.785	0.0898553	0.625486	0.00310929	0.198964	0.0825862	0	0	0	0	85.5556	159.667	2.44444	6.44444	56	0	0	0	0	310.111	0.275887	0.514869	0.00788248	0.0207811	0.18058	0	0	0	0	15.1111	9.11111	0	0.333333	2.77778	0	0	0	0	27.3333	0.0688034	0.0216344	0.0256902	0.00171336	0.0145428	0	0	0	0	0.132384	8.66667	4.77778	3	1.11111	4.77778	0	0	0	0	22.3333	0.410105	0.365712	0.0557908	3.90808	0.17869	0	0	0	0	4.91838	1.77778	1.77778	0.333333	0.444444	1	0	0	0	0	5.33333
