Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	20.8889	13	0.333333	0.444444	2.88889	0	0	0	0	37.5556	4.4155	1.40251	0.500571	0.213572	0.623832	0	0	0	0	7.15599	0.617036	0.195991	0.0699514	0.0298452	0.0871763	0	0	0	0	752.444	382.667	86.2222	53.4444	207.667	0	0	0	0	1482.44	0.50757	0.258132	0.0581622	0.0360516	0.140084	0	0	0	0	22.4717	142.765	1.09833	50.2497	23.5838	0	0	0	0	240.169	0.0935661	0.594437	0.00457315	0.209226	0.0981969	0	0	0	0	90.8889	166.111	4.33333	9.66667	61.6667	0	0	0	0	332.667	0.273213	0.499332	0.0130261	0.0290581	0.185371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769998	0.0119391	0.0279814	0.00715924	0.0225294	0	0	0	0	0.146609	13.2222	4.88889	6.11111	1.88889	6.22222	0	0	0	0	32.3333	0.166478	1.53975	0.0127013	0.0173024	0.395122	0	0	0	0	2.13135	1.44444	1.66667	0.111111	0.111111	1.66667	0	0	0	0	5
2	0	35.4444	25.1111	0.333333	0.777778	6.11111	0	0	0	0	67.7778	4.46253	1.40389	0.499228	0.206469	0.625593	0	0	0	0	7.19771	0.619993	0.195047	0.0693593	0.0286853	0.0869156	0	0	0	0	741.444	376	82.1111	51.8889	204.111	0	0	0	0	1455.56	0.509389	0.258321	0.0564122	0.0356489	0.140229	0	0	0	0	21.9303	142.274	0.98526	50.1902	23.5981	0	0	0	0	238.978	0.091767	0.595344	0.00412281	0.21002	0.0987458	0	0	0	0	90	166.111	4	9.33333	61.1111	0	0	0	0	330.556	0.272269	0.502521	0.0121008	0.0282353	0.184874	0	0	0	0	5.55556	2.11111	0	0.222222	1	0	0	0	0	8.88889	0.0479875	0.0148139	0.0185439	0.0100691	0.00998027	0	0	0	0	0.101395	9.77778	5	4.11111	1.44444	3.11111	0	0	0	0	23.4444	0.748692	0.818467	0.123699	0.101605	0.0623277	0	0	0	0	1.85479	2.11111	1.66667	0.333333	0.444444	1	0	0	0	0	5.55556
3	0	49.7778	34.1111	0.333333	1.11111	6.44444	0	0	0	0	91.7778	4.49938	1.4272	0.493739	0.201547	0.617384	0	0	0	0	7.23925	0.621525	0.197148	0.068203	0.0278409	0.0852829	0	0	0	0	729.222	371.889	77.3333	50	197.111	0	0	0	0	1425.56	0.511535	0.260873	0.0542479	0.035074	0.13827	0	0	0	0	22.048	141.477	0.958274	15.235	23.4566	0	0	0	0	203.175	0.108517	0.696332	0.00471649	0.0749844	0.11545	0	0	0	0	90.1111	164.333	3.77778	9.11111	60	0	0	0	0	327.333	0.275289	0.502037	0.0115411	0.0278344	0.183299	0	0	0	0	7.44444	4.55556	0.111111	0.333333	1.66667	0	0	0	0	14.1111	0.0688368	0.0121056	0.022559	0.00781736	0.0161354	0	0	0	0	0.127454	11.2222	3.44444	4.77778	1.77778	6.33333	0	0	0	0	27.5556	0.0777241	1.10445	0.0366937	34.9966	0.221615	0	0	0	0	36.4371	0.888889	2.44444	0.222222	0.333333	1.77778	0	0	0	0	5.66667
4	0	58.7778	43	0.222222	1.22222	7.22222	0	0	0	0	110.444	4.52495	1.44386	0.488204	0.203938	0.613784	0	0	0	0	7.27473	0.622009	0.198476	0.0671096	0.0280337	0.084372	0	0	0	0	716.778	367.111	72.8889	48.2222	192	0	0	0	0	1397	0.513084	0.262785	0.0521753	0.0345184	0.137437	0	0	0	0	21.3713	138.26	0.943606	15.2544	23.254	0	0	0	0	199.083	0.107349	0.694483	0.00473976	0.0766233	0.116805	0	0	0	0	89.3333	163.889	3.66667	9	58.8889	0	0	0	0	324.778	0.27506	0.504619	0.0112898	0.0277113	0.181321	0	0	0	0	12.2222	5.77778	0.111111	0.333333	1.77778	0	0	0	0	20.2222	0.0761843	0.0171795	0.0222545	0.00485492	0.0131497	0	0	0	0	0.133623	11.3333	4	4.44444	1.77778	4.55556	0	0	0	0	26.1111	0.877453	3.52468	0.0239632	0.00907422	0.279953	0	0	0	0	4.71512	1.88889	1.22222	0.111111	0.111111	1.66667	0	0	0	0	5
5	0	63.3333	48.1111	0.555556	1.55556	8.33333	0	0	0	0	121.889	4.58059	1.46561	0.46327	0.209578	0.604753	0	0	0	0	7.32381	0.625439	0.200116	0.0632554	0.028616	0.0825735	0	0	0	0	705.222	363.111	69	47.4444	186.889	0	0	0	0	1371.67	0.514135	0.264723	0.0503038	0.0345889	0.136249	0	0	0	0	21.3144	137.591	0.951271	15.2614	23.1361	0	0	0	0	198.254	0.10751	0.694013	0.00479824	0.0769791	0.116699	0	0	0	0	88.6667	162.889	3.66667	8.77778	58.3333	0	0	0	0	322.333	0.275078	0.505343	0.0113754	0.027232	0.180972	0	0	0	0	15.3333	9.44444	0	0.333333	2.11111	0	0	0	0	27.2222	0.0655719	0.0124117	0.0309785	0.00160698	0.0165177	0	0	0	0	0.127087	10.8889	3.22222	3.77778	0.777778	4.44444	0	0	0	0	23.1111	0.236759	0.972848	0.0117619	0.0214168	0.196021	0	0	0	0	1.43881	1.33333	1.77778	0.111111	0.222222	1.22222	0	0	0	0	4.66667
6	0	66.7778	50.5556	0.666667	1.77778	9.88889	0	0	0	0	129.667	4.57881	1.4746	0.45814	0.211188	0.599241	0	0	0	0	7.32198	0.625352	0.201394	0.0625705	0.0288431	0.0818413	0	0	0	0	692.222	358.333	65.8889	46.4444	181.111	0	0	0	0	1344	0.515046	0.266617	0.0490245	0.0345569	0.134755	0	0	0	0	21.3115	137.254	0.931909	15.2438	17.8528	0	0	0	0	192.594	0.110655	0.71266	0.00483872	0.0791499	0.0926963	0	0	0	0	88.7778	162.556	3.55556	8.44444	57	0	0	0	0	320.333	0.277142	0.507457	0.0110995	0.0263614	0.17794	0	0	0	0	15.8889	9.55556	0.111111	0.111111	1.77778	0	0	0	0	27.4444	0.0768152	0.0172089	0.0210381	0.00578781	0.014693	0	0	0	0	0.135543	11.2222	3.55556	3.22222	1	5.22222	0	0	0	0	24.2222	0.229003	0.64778	0.0284775	0.0458459	5.35889	0	0	0	0	6.30999	1.66667	1.55556	0.111111	0.333333	1.88889	0	0	0	0	5.55556
7	0	69.2222	55.2222	0.555556	2.11111	10.4444	0	0	0	0	137.556	4.6162	1.47287	0.45971	0.211736	0.595385	0	0	0	0	7.35591	0.62755	0.20023	0.0624954	0.0287844	0.0809397	0	0	0	0	685.111	351.556	62.2222	45	175.778	0	0	0	0	1319.67	0.519155	0.266397	0.04715	0.0340995	0.133199	0	0	0	0	21.1846	137.395	0.851739	15.2391	16.9759	0	0	0	0	191.646	0.11054	0.716919	0.00444433	0.079517	0.0885794	0	0	0	0	88.5556	162.333	3	8.11111	55.2222	0	0	0	0	317.222	0.279159	0.511734	0.00945709	0.0255692	0.174081	0	0	0	0	16	10.1111	0.111111	0.222222	2.33333	0	0	0	0	28.7778	0.0712445	0.0197253	0.0140756	0.006928	0.0147174	0	0	0	0	0.126691	10.5556	5.11111	3.66667	1.66667	4.88889	0	0	0	0	25.8889	0.319787	0.177527	0.0890435	0.0325065	0.947015	0	0	0	0	1.56588	1.22222	1.88889	0.555556	0.333333	2.22222	0	0	0	0	6.22222
8	0	71.8889	54.2222	0.666667	2.22222	10.2222	0	0	0	0	139.222	4.66899	1.48661	0.457291	0.208114	0.584009	0	0	0	0	7.40502	0.630517	0.200757	0.0617542	0.0281044	0.0788667	0	0	0	0	678.667	351.667	58.8889	44	170.667	0	0	0	0	1303.89	0.520494	0.269706	0.045164	0.0337452	0.130891	0	0	0	0	21.1757	136.839	0.859519	15.2666	16.5965	0	0	0	0	190.737	0.11102	0.717421	0.00450629	0.0800399	0.0870124	0	0	0	0	88.2222	161.556	3	8.11111	54.7778	0	0	0	0	315.667	0.279479	0.511792	0.0095037	0.0256952	0.17353	0	0	0	0	14.3333	11.6667	0.111111	0.555556	2	0	0	0	0	28.6667	0.0612686	0.0193008	0.0178857	0.0110623	0.0162712	0	0	0	0	0.125789	11.1111	3.33333	3.33333	1.11111	4.33333	0	0	0	0	23.2222	0.196607	0.859325	0	0	0.453145	0	0	0	0	1.50908	1.22222	1.66667	0	0	1.22222	0	0	0	0	4.11111
9	0	72.1111	56.3333	0.777778	1.88889	10.6667	0	0	0	0	141.778	4.70929	1.49142	0.439278	0.2051	0.580407	0	0	0	0	7.42549	0.634205	0.200851	0.0591581	0.0276211	0.0781641	0	0	0	0	670.778	349.444	55.4444	42.6667	168.444	0	0	0	0	1286.78	0.521285	0.271565	0.0430878	0.0331578	0.130904	0	0	0	0	21.1558	136.385	0.853512	15.2941	16.5237	0	0	0	0	190.212	0.111222	0.717015	0.00448716	0.0804058	0.0868697	0	0	0	0	88.4444	161.111	2.88889	8.11111	54.5556	0	0	0	0	315.111	0.280677	0.511284	0.00916784	0.0257405	0.173131	0	0	0	0	16	10.5556	0.111111	0.555556	2	0	0	0	0	29.2222	0.0651142	0.0157689	0.0331924	0.0104245	0.0121356	0	0	0	0	0.136636	11.3333	3.44444	3.44444	1.55556	2.22222	0	0	0	0	22	0.216665	0.769245	0.0138273	0	0.141468	0	0	0	0	1.1412	0.888889	2	0.111111	0	0.777778	0	0	0	0	3.77778
