Location: BBBPIPO
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-BBBPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUCH	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUCH	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUCH	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUCH	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	0.200708	0.525	0.140731	0.0422791	0.000724333	0.0905577	0	0	0	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	0.18185	0.634388	0.0886648	0.0226008	0.0069541	0.0655424	0	0	0	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	0.158176	0.295983	0.0186898	0.350313	0.00319699	0.173641	0	0	0	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0.0641655	0.456872	0.00999299	0.0497896	0.00403226	0.415147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	2	6.44444	0.444444	2.44444	0.111111	12.8889	0	0	0	24.3333	1.12062	2.91725	0.768485	0.21389	0.00421119	0.487724	0	0	0	5.51218	0.203299	0.529237	0.139416	0.0388032	0.000763978	0.0884811	0	0	0	114.444	398	55.6667	13.3333	4.33333	40.2222	0	0	0	626	0.182819	0.635783	0.0889244	0.0212993	0.00692226	0.0642527	0	0	0	14.7341	27.4682	1.70333	31.965	0.298218	16.1589	0	0	0	92.3278	0.159585	0.297507	0.0184488	0.346213	0.00322999	0.175017	0	0	0	40.8889	289.444	6.11111	30.7778	2.55556	262.111	0	0	0	631.889	0.064709	0.458062	0.00967118	0.0487076	0.00404431	0.414806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111594	0.0311335	0.0372314	0.0185799	5.11565e-006	0.00195685	0	0	0	0.100066	1.33333	4.22222	1	0.888889	0.111111	0.222222	0	0	0	7.77778	0.0528412	0.336307	0.0478052	0.671296	0	0.162283	0	0	0	1.27053	0.222222	3.33333	0.222222	1	0	2.44444	0	0	0	7.22222
2	0	3.11111	11	1	3.55556	0	24.2222	0	0	0	42.8889	1.13518	2.92906	0.771873	0.206236	0.00379369	0.476526	0	0	0	5.52267	0.205549	0.530371	0.139764	0.0373435	0.00068693	0.0862855	0	0	0	113.444	391.667	54.6667	12.7778	4.11111	39	0	0	0	615.667	0.184263	0.636167	0.0887926	0.0207544	0.00667749	0.063346	0	0	0	13.5814	27.5489	1.66265	30.4535	0.300138	16.2102	0	0	0	89.7569	0.151314	0.306929	0.0185239	0.339289	0.0033439	0.180601	0	0	0	40.8889	288.667	5.88889	30.2222	2.66667	260.778	0	0	0	629.111	0.0649947	0.458848	0.00936065	0.0480396	0.00423878	0.414518	0	0	0	0.444444	1.33333	0.111111	1	0.111111	2.22222	0	0	0	5.22222	0.00268218	0.0272681	0.0173619	0.0127903	7.6371e-005	0.00326093	0	0	0	0.0634398	0.666667	4.11111	1	0.555556	0.111111	0.222222	0	0	0	6.66667	1.24938	0.22411	0.056123	1.61135	0	0.140243	0	0	0	3.28121	0.333333	3	0.222222	0.555556	0	2.33333	0	0	0	6.44444
3	0	3.77778	16.1111	1	3.33333	0	34.1111	0	0	0	58.3333	1.12415	2.92268	0.773113	0.201152	0.00392323	0.451456	0	0	0	5.47647	0.205268	0.53368	0.14117	0.0367302	0.000716379	0.0824355	0	0	0	111	384.444	53.5556	12.1111	4	36.8889	0	0	0	602	0.184385	0.638612	0.0889627	0.0201181	0.00664452	0.0612772	0	0	0	13.6696	27.6325	1.6776	28.0005	0.301558	16.2631	0	0	0	87.5449	0.156144	0.315638	0.0191627	0.319842	0.0034446	0.185769	0	0	0	41.2222	289	5.88889	28.5556	2.66667	260.444	0	0	0	627.778	0.0656637	0.460354	0.00938053	0.0454867	0.00424779	0.414867	0	0	0	0.777778	2.33333	0.111111	1.88889	0	5.11111	0	0	0	10.2222	0.0190657	0.0240225	0.0195028	0.0100187	4.07502e-005	0.00533516	0	0	0	0.0779856	1.88889	3.88889	1.11111	0.666667	0.111111	0.444444	0	0	0	8.11111	0.0167757	0.242648	0	2.55001	0	0.150074	0	0	0	2.95951	0.222222	3	0	1.66667	0	2	0	0	0	6.88889
4	0	4.11111	19.8889	1.11111	4.44444	0	39.7778	0	0	0	69.3333	1.13554	2.92253	0.789034	0.194546	0.00409526	0.44274	0	0	0	5.48848	0.206894	0.532484	0.143762	0.0354462	0.000746156	0.0806671	0	0	0	109.889	378	53	11.6667	4	35.8889	0	0	0	592.445	0.185484	0.638035	0.0894599	0.0196924	0.00675169	0.0605776	0	0	0	13.3782	27.7718	1.66558	27.753	0.302983	16.3436	0	0	0	87.2151	0.153393	0.318428	0.0190974	0.318213	0.00347397	0.187394	0	0	0	40.7778	289.333	5.66667	27.5556	2.66667	259.111	0	0	0	625.111	0.0652329	0.462851	0.00906506	0.0440811	0.00426591	0.414504	0	0	0	1.22222	3.33333	0.111111	1.11111	0	8.33333	0	0	0	14.1111	0.00573962	0.029837	0.00474334	0.00690684	0	0	0	0	0	0.0472268	0.777778	3.77778	0.555556	0.333333	0	0	0	0	0	5.44444	0.387523	0.175019	0.0270478	0.342963	0	0.111313	0	0	0	1.04387	0.777778	2.33333	0.222222	1.11111	0	2.33333	0	0	0	6.77778
5	0	5.55556	20.3333	1.22222	5.22222	0.222222	42.4444	0	0	0	75	1.15175	2.89613	0.778736	0.189057	0.00408605	0.416459	0	0	0	5.43621	0.211866	0.532747	0.14325	0.0347774	0.000751636	0.0766083	0	0	0	109.444	370.222	51.4444	11.1111	3.77778	33.6667	0	0	0	579.667	0.188806	0.638681	0.0887483	0.0191681	0.00651716	0.0580794	0	0	0	13.4564	27.9344	1.69063	26.8748	0.304414	16.4299	0	0	0	86.6905	0.155223	0.322231	0.0195019	0.310008	0.0035115	0.189524	0	0	0	40.7778	290.222	5.77778	26.3333	2.66667	258.556	0	0	0	624.333	0.0653141	0.464851	0.00925432	0.0421783	0.00427122	0.414131	0	0	0	0.888889	5.33333	0.444444	1.88889	0	9.11111	0	0	0	17.6667	0.00581635	0.0365169	0.0208702	0.0100985	0.00018629	0.0116593	0	0	0	0.0851474	0.222222	4.11111	1.44444	0.555556	0.222222	0.888889	0	0	0	7.44444	0.0121157	0.171671	0	0.967288	0	0.1112	0	0	0	1.26227	0.222222	2.77778	0	1.22222	0	1.88889	0	0	0	6.11111
6	0	6.66667	21.8889	1.33333	5.33333	0.222222	45.2222	0	0	0	80.6667	1.16333	2.87949	0.791137	0.181065	0.00373912	0.385994	0	0	0	5.40475	0.215241	0.53277	0.146378	0.0335012	0.000691821	0.0714176	0	0	0	108.222	363.333	50.7778	10.6667	3.66667	31.3333	0	0	0	568	0.190532	0.639671	0.0893975	0.0187793	0.0064554	0.0551643	0	0	0	13.5127	27.968	1.68162	26.7919	0.306371	16.5071	0	0	0	86.7677	0.155735	0.322332	0.0193807	0.308777	0.00353094	0.190244	0	0	0	40.7778	290.222	5.66667	25.7778	2.77778	258.444	0	0	0	623.667	0.0653839	0.465348	0.00908605	0.0413326	0.00445395	0.414395	0	0	0	1.11111	4.66667	0.111111	1.22222	0.111111	9.66667	0	0	0	16.8889	0.0107823	0.0195486	0.00823717	0.00357761	0	0.00376128	0	0	0	0.045907	1	2.88889	0.888889	0.222222	0	0.333333	0	0	0	5.33333	0.0342734	0.308068	0.0239696	0.177327	0	0.132165	0	0	0	0.675803	0.222222	4	0.111111	0.777778	0	2.11111	0	0	0	7.22222
7	0	5.44444	23.3333	1	4.77778	0.222222	45.5556	0	0	0	80.3333	1.17048	2.866	0.79544	0.177593	0.00384085	0.376161	0	0	0	5.38951	0.217177	0.531773	0.14759	0.0329517	0.000712654	0.0697951	0	0	0	107.444	356.556	50.1111	10.2222	3.55556	30.3333	0	0	0	558.222	0.192476	0.638734	0.0897691	0.0183121	0.00636943	0.0543392	0	0	0	13.4807	27.8835	1.69639	26.1438	0.305894	16.5642	0	0	0	86.0744	0.156617	0.323946	0.0197084	0.303734	0.00355383	0.19244	0	0	0	40.7778	290.444	5.66667	25.3333	2.66667	257.333	0	0	0	622.222	0.0655357	0.466786	0.00910714	0.0407143	0.00428571	0.413571	0	0	0	1.66667	5.44444	0.222222	2.44444	0.111111	11.2222	0	0	0	21.1111	0.0106162	0.0240791	0.0164248	0.00331046	6.41607e-005	0.00377437	0	0	0	0.0582691	1.11111	3.22222	0.888889	0.444444	0.111111	0.222222	0	0	0	6	0.127622	0.417802	0	0.737112	0.0019368	0.13141	0	0	0	1.41588	0.333333	3.33333	0	0.555556	0.111111	1.88889	0	0	0	6.22222
8	0	6	23.1111	0.666667	4.88889	0.555556	47.4444	0	0	0	82.6667	1.17168	2.83414	0.788608	0.172907	0.00400706	0.360392	0	0	0	5.33174	0.219756	0.531561	0.147908	0.0324298	0.000751549	0.0675938	0	0	0	106.444	349.778	49.2222	10.1111	3.55556	28.8889	0	0	0	548	0.194242	0.638281	0.0898216	0.0184509	0.00648824	0.052717	0	0	0	13.4074	28.0414	1.64014	24.8655	0.307328	16.6445	0	0	0	84.9064	0.157908	0.330263	0.019317	0.292858	0.00361962	0.196034	0	0	0	40.6667	291.444	5.44444	24	2.66667	256.556	0	0	0	620.778	0.0655092	0.469483	0.00877036	0.0386612	0.00429569	0.413281	0	0	0	0.777778	4.66667	0.666667	2.22222	0	10.4444	0	0	0	18.7778	0.0119412	0.0291483	0.0275325	0	0	0.00751559	0	0	0	0.0761376	1.11111	3.44444	0.888889	0	0	0.555556	0	0	0	6	0.173432	0.187845	0.071092	1.36976	0	0.110127	0	0	0	1.91226	0.555556	3.22222	0.222222	1.55556	0	1.66667	0	0	0	7.22222
9	0	6.77778	22.4444	0.777778	4.66667	0.555556	48.6667	0	0	0	83.8889	1.19046	2.82548	0.79238	0.164199	0.00415595	0.340814	0	0	0	5.31749	0.223877	0.531355	0.149014	0.030879	0.000781563	0.064093	0	0	0	105.889	344	48.5556	9.88889	3.44444	29	0	0	0	540.778	0.195809	0.636121	0.0897884	0.0182864	0.00636943	0.0536265	0	0	0	13.3042	28.0775	1.59388	24.7869	0.308769	16.6846	0	0	0	84.7559	0.156971	0.331275	0.0188056	0.29245	0.00364304	0.196855	0	0	0	40.2222	291.222	5.33333	23.6667	2.66667	255.222	0	0	0	618.333	0.0650494	0.470979	0.00862534	0.0382749	0.00431267	0.412758	0	0	0	1.33333	5	0.444444	1.77778	0	10	0	0	0	18.5556	0.00836961	0.0279961	0.0167636	0.00837437	2.18071e-005	0.00542067	0	0	0	0.0669462	0.666667	4.11111	0.666667	0.333333	0.111111	0.444444	0	0	0	6.33333	0.188857	0.287682	0.0605717	0.16107	0	0.156335	0	0	0	0.854516	0.555556	3.22222	0.111111	0.444444	0	2.55556	0	0	0	6.88889
