Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	24.5556	16.6667	0.555556	0.222222	3.11111	0	0	0	0	45.1111	4.4509	1.40075	0.496329	0.213177	0.626513	0	0	0	0	7.18768	0.619241	0.194883	0.0690528	0.0296587	0.0871648	0	0	0	0	755.333	383.222	87	54	209.444	0	0	0	0	1489	0.507276	0.257369	0.0584285	0.036266	0.140661	0	0	0	0	21.2784	143.979	1.02145	50.1871	23.5733	0	0	0	0	240.039	0.0886455	0.599814	0.00425537	0.209079	0.0982063	0	0	0	0	91.1111	165.556	4.11111	9.11111	61.1111	0	0	0	0	331	0.27526	0.500168	0.0124203	0.027526	0.184626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415944	0.0136975	0.0322232	0.00755374	0.019849	0	0	0	0	0.114918	10.3333	4.33333	5.33333	1.33333	4.44444	0	0	0	0	25.7778	1.35979	0.326402	0.0895768	0.0799119	0.40561	0	0	0	0	2.26129	1.22222	2.22222	0.333333	0.666667	2.22222	0	0	0	0	6.66667
2	0	41.7778	27.7778	0.555556	1.11111	5.88889	0	0	0	0	77.1111	4.47801	1.40179	0.482677	0.208669	0.618015	0	0	0	0	7.18916	0.622884	0.194986	0.0671395	0.0290255	0.0859649	0	0	0	0	743.222	377.111	81.8889	51.7778	203.444	0	0	0	0	1457.44	0.509949	0.258748	0.0561866	0.0355264	0.13959	0	0	0	0	21.293	143.218	0.996831	50.0996	23.3644	0	0	0	0	238.972	0.0891025	0.59931	0.00417133	0.209646	0.0977705	0	0	0	0	91.2222	165.222	3.88889	9	60.4444	0	0	0	0	329.778	0.276617	0.501011	0.0117925	0.0272911	0.183288	0	0	0	0	5.66667	2.55556	0.222222	0	0.888889	0	0	0	0	9.33333	0.0688106	0.0151474	0.0307783	0.00750187	0.0203606	0	0	0	0	0.142599	10.8889	4.44444	5.11111	2.11111	5.55556	0	0	0	0	28.1111	0.191109	1.08856	0.0345666	0.128825	0.285238	0	0	0	0	1.7283	1.11111	2	0.222222	0.222222	1.11111	0	0	0	0	4.66667
3	0	53.3333	35.6667	0.666667	1.33333	7.33333	0	0	0	0	98.3333	4.51267	1.42183	0.483415	0.209813	0.611164	0	0	0	0	7.23889	0.623392	0.196416	0.0667802	0.0289841	0.0844279	0	0	0	0	729.556	372.556	77.8889	50	195.778	0	0	0	0	1425.78	0.51169	0.2613	0.0546291	0.0350686	0.137313	0	0	0	0	21.3475	143.218	0.986873	50.1303	23.1928	0	0	0	0	238.876	0.0893668	0.599551	0.00413133	0.20986	0.0970917	0	0	0	0	91.3333	164.444	3.77778	9	59.1111	0	0	0	0	327.667	0.278739	0.501865	0.0115293	0.0274669	0.1804	0	0	0	0	11.4444	4.55556	0	0	1.22222	0	0	0	0	17.2222	0.0714695	0.0132322	0.0159858	0.00180391	0.0184591	0	0	0	0	0.12095	12.6667	3.77778	4	1.66667	7.22222	0	0	0	0	29.3333	0.141956	0.30992	0.019513	0.0100885	0.247324	0	0	0	0	0.728801	0.888889	1.55556	0.111111	0.111111	1.77778	0	0	0	0	4.44444
4	0	63	43.4444	0.666667	1.11111	10	0	0	0	0	118.222	4.55149	1.44395	0.465965	0.214586	0.603368	0	0	0	0	7.27936	0.62526	0.198362	0.0640118	0.0294787	0.0828875	0	0	0	0	718.222	368	73.5556	48.5556	190.667	0	0	0	0	1399	0.513383	0.263045	0.0525772	0.0347073	0.136288	0	0	0	0	21.079	141.821	0.886664	50.1527	23.0663	0	0	0	0	237.005	0.0889388	0.598386	0.00374111	0.21161	0.0973239	0	0	0	0	91.2222	162.889	3.44444	8.77778	58.7778	0	0	0	0	325.111	0.280588	0.501025	0.0105947	0.0269993	0.180793	0	0	0	0	14.2222	6.44444	0.111111	0.444444	1.44444	0	0	0	0	22.6667	0.0537391	0.0137458	0.0340765	0.00263763	0.0171772	0	0	0	0	0.121376	10	3.88889	4.33333	1.44444	4.55556	0	0	0	0	24.2222	0.47959	1.70384	0.109574	0.0141344	0.203083	0	0	0	0	2.51022	1.44444	2.22222	0.333333	0.222222	0.888889	0	0	0	0	5.11111
5	0	69.6667	49.3333	0.777778	1.33333	10.7778	0	0	0	0	131.889	4.59603	1.46185	0.428125	0.220492	0.59713	0	0	0	0	7.30363	0.62928	0.200154	0.0586181	0.0301894	0.081758	0	0	0	0	706.444	363.222	68	47.5556	186.556	0	0	0	0	1371.78	0.514985	0.264782	0.0495707	0.0346671	0.135995	0	0	0	0	21.0423	141.846	0.881301	50.1658	18.1558	0	0	0	0	232.091	0.090664	0.611164	0.00379722	0.216147	0.0782273	0	0	0	0	90.6667	161.778	3.44444	8.66667	58.1111	0	0	0	0	322.667	0.280992	0.501377	0.0106749	0.0268595	0.180096	0	0	0	0	15.2222	7.77778	0	0.111111	2.22222	0	0	0	0	25.3333	0.0773522	0.0183882	0.0437527	0.00161439	0.0134315	0	0	0	0	0.154539	11.1111	4.11111	5.44444	1	3.44444	0	0	0	0	25.1111	0.218516	0.278845	0.0242306	0.023156	4.98839	0	0	0	0	5.53314	1.22222	1.77778	0.111111	0.111111	1.33333	0	0	0	0	4.55556
6	0	74.1111	55.6667	0.555556	1.11111	11.5556	0	0	0	0	143	4.62081	1.47242	0.427963	0.222003	0.593687	0	0	0	0	7.33688	0.629806	0.200687	0.0583303	0.0302585	0.0809181	0	0	0	0	693.778	358.667	65	46.6667	181.778	0	0	0	0	1345.89	0.515479	0.266491	0.0482952	0.0346735	0.135062	0	0	0	0	21.1492	136.44	0.846659	50.202	18.1913	0	0	0	0	226.829	0.0932388	0.601509	0.00373259	0.221321	0.0801983	0	0	0	0	91.2222	160.667	3.22222	8.66667	57.8889	0	0	0	0	321.667	0.283592	0.499482	0.0100173	0.026943	0.179965	0	0	0	0	17.6667	9.33333	0.111111	0.666667	3	0	0	0	0	30.7778	0.0554075	0.0155627	0.0154904	0.00615411	0.0105516	0	0	0	0	0.103166	11	3.33333	3.22222	0.888889	4.11111	0	0	0	0	22.5556	0.116796	5.71941	0.0431122	0	0.0397667	0	0	0	0	5.91909	1.11111	2.33333	0.222222	0	0.888889	0	0	0	0	4.55556
7	0	75.1111	58.2222	0.444444	0.888889	11.7778	0	0	0	0	146.444	4.66539	1.47863	0.42442	0.22792	0.59185	0	0	0	0	7.38821	0.631464	0.200134	0.0574455	0.0308491	0.0801074	0	0	0	0	686.778	353.222	61.6667	45.8889	176.556	0	0	0	0	1324.11	0.518671	0.266762	0.0465721	0.0346564	0.133339	0	0	0	0	21.0863	130.249	0.854674	49.9368	18.0575	0	0	0	0	220.184	0.0957666	0.591545	0.00388163	0.226796	0.0820109	0	0	0	0	90.2222	160.889	3.22222	8.11111	56.6667	0	0	0	0	319.111	0.28273	0.504178	0.0100975	0.0254178	0.177577	0	0	0	0	15.3333	11.3333	0	0.222222	3	0	0	0	0	29.8889	0.0745646	0.00963914	0.0187227	0.00182793	0.0145563	0	0	0	0	0.119311	12	3.66667	3.55556	0.777778	4.88889	0	0	0	0	24.8889	0.249716	6.51106	0	0.301416	0.20323	0	0	0	0	7.26542	1.77778	1.55556	0	0.555556	1.55556	0	0	0	0	5.44444
8	0	72.7778	58	0.555556	0.888889	11.4444	0	0	0	0	143.667	4.68396	1.49381	0.4156	0.229847	0.585469	0	0	0	0	7.40869	0.632226	0.201629	0.0560963	0.031024	0.0790247	0	0	0	0	679.444	352.667	58.7778	44.8889	171.667	0	0	0	0	1307.44	0.519674	0.269737	0.0449562	0.0343333	0.131299	0	0	0	0	20.993	129.914	0.827313	49.8683	17.8226	0	0	0	0	219.426	0.0956725	0.592066	0.00377036	0.227268	0.0812238	0	0	0	0	89.5556	159.667	3.11111	7.77778	56	0	0	0	0	316.111	0.283304	0.505097	0.00984183	0.0246046	0.177153	0	0	0	0	16.5556	9.77778	0	0.111111	2.11111	0	0	0	0	28.5556	0.0918289	0.0181006	0.0237058	0.00598585	0.0112953	0	0	0	0	0.150916	12.5556	4.55556	2.88889	1.22222	4.11111	0	0	0	0	25.3333	0.288489	0.633816	0.035418	0.103444	0.310891	0	0	0	0	1.37206	1.66667	2.11111	0.111111	0.333333	1.44444	0	0	0	0	5.66667
9	0	71.8889	57.2222	0.333333	0.777778	12	0	0	0	0	142.222	4.71548	1.50113	0.388062	0.235991	0.582022	0	0	0	0	7.42268	0.63528	0.202235	0.0522806	0.0317933	0.0784113	0	0	0	0	673.556	352.444	55.4444	43.8889	167.889	0	0	0	0	1293.22	0.520835	0.272532	0.0428731	0.0339376	0.129822	0	0	0	0	20.6143	129.157	0.8053	49.8596	17.29	0	0	0	0	217.727	0.0946799	0.593209	0.00369868	0.229001	0.0794115	0	0	0	0	88.7778	159.667	3	7.66667	55	0	0	0	0	314.111	0.282632	0.508313	0.00955076	0.0244075	0.175097	0	0	0	0	17.2222	10.7778	0.222222	0.222222	2.33333	0	0	0	0	30.7778	0.0742818	0.0115082	0.0421618	0.00175771	0.0139883	0	0	0	0	0.143698	10.4444	3.11111	3.44444	1	3.88889	0	0	0	0	21.8889	0.577567	1.06922	0.029789	0.0429971	0.601718	0	0	0	0	2.32129	1.88889	1.66667	0.111111	0.111111	1.44444	0	0	0	0	5.22222
