Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	22.8889	13.3333	0.333333	0.444444	3.55556	0	0	0	0	40.5556	4.42009	1.40659	0.498939	0.207461	0.636628	0	0	0	0	7.1697	0.616495	0.196185	0.06959	0.0289358	0.0887942	0	0	0	0	753.667	383.444	87.2222	53.1111	209.333	0	0	0	0	1486.78	0.506913	0.257903	0.0586653	0.0357223	0.140797	0	0	0	0	22.3144	144.08	1.07081	50.2322	23.6253	0	0	0	0	241.323	0.092467	0.597043	0.00443726	0.208154	0.0978992	0	0	0	0	90.8889	166.556	4.33333	9.44444	61.5556	0	0	0	0	332.778	0.273122	0.500501	0.0130217	0.0283806	0.184975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0724114	0.00786428	0.0296131	0.0132699	0.00973393	0	0	0	0	0.132893	12	4.11111	5.11111	2.22222	4.55556	0	0	0	0	28	0.323773	0.225107	0.0402198	0.0348083	0.35367	0	0	0	0	0.977579	1.44444	1.22222	0.111111	0.333333	1.77778	0	0	0	0	4.88889
2	0	37.4444	24.7778	0.444444	0.555556	6.44444	0	0	0	0	69.6667	4.45096	1.40758	0.48626	0.205183	0.633045	0	0	0	0	7.18303	0.61965	0.195959	0.0676956	0.028565	0.0881307	0	0	0	0	738.222	377.889	82	51.7778	204.222	0	0	0	0	1454.11	0.507679	0.259876	0.0563918	0.0356079	0.140445	0	0	0	0	22.3424	143.205	0.931028	49.2328	23.1523	0	0	0	0	238.864	0.0935362	0.599527	0.00389774	0.206112	0.096927	0	0	0	0	90.7778	166.333	4.11111	9	60.3333	0	0	0	0	330.556	0.274622	0.503193	0.012437	0.0272269	0.182521	0	0	0	0	6.11111	2.55556	0.111111	0.111111	0.888889	0	0	0	0	9.77778	0.0642451	0.0152951	0.0298142	0.00510539	0.01558	0	0	0	0	0.13004	14.2222	3.88889	5.22222	1.22222	4.66667	0	0	0	0	29.2222	0.178876	1.20391	0.150261	1.04121	0.549679	0	0	0	0	3.12394	1.33333	1.88889	0.222222	0.555556	1.66667	0	0	0	0	5.66667
3	0	50.6667	34.5556	0.666667	0.666667	8.11111	0	0	0	0	94.6667	4.4881	1.42896	0.468955	0.198731	0.621084	0	0	0	0	7.20583	0.622843	0.198306	0.0650799	0.0275792	0.0861918	0	0	0	0	725.556	374.111	77.4444	49.5556	198.778	0	0	0	0	1425.44	0.509003	0.262452	0.05433	0.034765	0.13945	0	0	0	0	22.4581	143.297	0.863925	49.2656	23.169	0	0	0	0	239.053	0.093946	0.599434	0.00361394	0.206086	0.0969199	0	0	0	0	91	165.333	3.88889	9	60	0	0	0	0	329.222	0.276409	0.502194	0.0118124	0.0273372	0.182248	0	0	0	0	7.55556	5	0.111111	0	1.33333	0	0	0	0	14	0.0679161	0.0120308	0.0339146	0.00933073	0.0180698	0	0	0	0	0.141262	11.6667	3	4.55556	2.11111	4.66667	0	0	0	0	26	0.0818057	0.219055	0.076752	0.00693032	0.0643543	0	0	0	0	0.448897	0.777778	1.77778	0.222222	0.111111	1.11111	0	0	0	0	4
4	0	60.8889	43.1111	0.666667	0.666667	8.11111	0	0	0	0	113.444	4.50825	1.4502	0.467238	0.198768	0.618073	0	0	0	0	7.24253	0.622469	0.200234	0.0645131	0.0274445	0.0853394	0	0	0	0	712.778	369.111	73.3333	48.4444	193.111	0	0	0	0	1396.78	0.510301	0.264259	0.0525018	0.034683	0.138255	0	0	0	0	21.5844	137.993	0.849518	49.2829	22.7163	0	0	0	0	232.426	0.0928653	0.593708	0.003655	0.212037	0.0977354	0	0	0	0	90.7778	164.667	3.77778	8.88889	58.6667	0	0	0	0	326.778	0.277797	0.50391	0.0115607	0.0272016	0.179531	0	0	0	0	12.5556	7.77778	0.222222	0.111111	2.66667	0	0	0	0	23.3333	0.0714837	0.0127128	0.0178787	0.00711951	0.012678	0	0	0	0	0.121873	11.4444	4.22222	4.11111	1.11111	5.11111	0	0	0	0	26	1.08618	5.6132	0.0234357	0.0181016	0.529782	0	0	0	0	7.27069	1.55556	1.44444	0.111111	0.111111	1.88889	0	0	0	0	5.11111
5	0	68.3333	48.2222	0.777778	1	9.22222	0	0	0	0	127.556	4.54821	1.46538	0.460886	0.20097	0.608082	0	0	0	0	7.28354	0.624451	0.201191	0.0632778	0.0275923	0.0834872	0	0	0	0	699.778	364.444	69.3333	47.2222	188.333	0	0	0	0	1369.11	0.511118	0.266191	0.0506411	0.0344912	0.137559	0	0	0	0	21.3441	137.872	0.868685	49.0891	22.5409	0	0	0	0	231.715	0.0921135	0.595008	0.00374893	0.211851	0.0972785	0	0	0	0	89.6667	163.889	3.88889	8.77778	58.3333	0	0	0	0	324.556	0.276275	0.504964	0.0119822	0.0270455	0.179733	0	0	0	0	15.8889	8.33333	0.111111	0.222222	1.33333	0	0	0	0	25.8889	0.0805043	0.0191728	0.0120214	0.00498879	0.0137231	0	0	0	0	0.13041	12.3333	3.88889	3.88889	1.22222	3.88889	0	0	0	0	25.2222	0.423082	0.427679	0	0.229141	0.256477	0	0	0	0	1.33638	1.77778	1.55556	0	0.111111	1.22222	0	0	0	0	4.66667
6	0	74.7778	51.8889	1.11111	1.44444	9	0	0	0	0	138.222	4.5671	1.47704	0.449572	0.201213	0.599369	0	0	0	0	7.29429	0.62612	0.202492	0.0616334	0.027585	0.0821697	0	0	0	0	687.667	359.111	65.3333	46.1111	183.556	0	0	0	0	1341.78	0.512504	0.267638	0.0486916	0.0343657	0.1368	0	0	0	0	21.0463	137.508	0.866574	49.0846	22.2404	0	0	0	0	230.746	0.0912098	0.595928	0.00375553	0.212721	0.0963848	0	0	0	0	90.2222	163.556	3.77778	8.44444	56.7778	0	0	0	0	322.778	0.279518	0.506713	0.011704	0.0261618	0.175904	0	0	0	0	17.1111	10.4444	0.111111	0.111111	2.44444	0	0	0	0	30.2222	0.0643457	0.0145791	0.0270589	0.00701661	0.0180245	0	0	0	0	0.131025	10.5556	4.11111	4.11111	1.11111	4.22222	0	0	0	0	24.1111	0.516532	0.678757	0.0111534	0.0391405	0.374962	0	0	0	0	1.62054	1	1.55556	0.111111	0.333333	2.11111	0	0	0	0	5.11111
7	0	73.8889	53.5556	1.33333	1.66667	9.66667	0	0	0	0	140.111	4.59178	1.47625	0.452187	0.203438	0.595119	0	0	0	0	7.31877	0.627398	0.201707	0.0617846	0.0277967	0.081314	0	0	0	0	681.111	352.778	62.2222	45	179.111	0	0	0	0	1320.22	0.515906	0.267211	0.0471301	0.0340852	0.135667	0	0	0	0	21.0603	136.899	0.846717	45.1916	16.9383	0	0	0	0	220.936	0.0953232	0.619632	0.00383241	0.204546	0.0766662	0	0	0	0	90.4444	163.222	3.66667	8.22222	55	0	0	0	0	320.556	0.282149	0.509185	0.0114385	0.0256499	0.171577	0	0	0	0	17.2222	10.2222	0	0.333333	1.77778	0	0	0	0	29.5556	0.0832464	0.0188575	0.012722	0.0050611	0.0133253	0	0	0	0	0.133212	11.1111	4.66667	3.22222	1.22222	3.88889	0	0	0	0	24.1111	0.181088	0.931002	0.0287689	3.92731	5.37489	0	0	0	0	10.4431	0.777778	2	0.111111	0.222222	2.33333	0	0	0	0	5.44444
8	0	74	54.7778	1.33333	2.22222	10	0	0	0	0	142.333	4.62745	1.49064	0.430858	0.19856	0.587338	0	0	0	0	7.33485	0.630885	0.203228	0.0587412	0.0270708	0.080075	0	0	0	0	673.556	351.556	59.3333	43.6667	173.556	0	0	0	0	1301.67	0.517456	0.270081	0.0455826	0.0335467	0.133333	0	0	0	0	20.9096	135.915	0.811617	45.1519	16.6942	0	0	0	0	219.483	0.0952676	0.619253	0.00369787	0.20572	0.0760616	0	0	0	0	89.4444	162.667	3.33333	7.77778	54.2222	0	0	0	0	317.444	0.281764	0.512426	0.0105005	0.0245012	0.170809	0	0	0	0	15.7778	10.3333	0.111111	0	1.66667	0	0	0	0	27.8889	0.0725739	0.0186746	0.036528	0.0122268	0.0147939	0	0	0	0	0.154797	11.4444	3.88889	3	1.44444	4.88889	0	0	0	0	24.6667	0.346169	1.28876	0.0437694	0.070877	0.314582	0	0	0	0	2.06416	2	1.44444	0.333333	0.444444	1.44444	0	0	0	0	5.66667
9	0	73.6667	54.2222	1.33333	2.44444	9.77778	0	0	0	0	141.444	4.67121	1.49908	0.419592	0.198429	0.586826	0	0	0	0	7.37513	0.633373	0.203261	0.0568928	0.0269051	0.0795682	0	0	0	0	668.556	349.333	55.2222	42.5556	170.667	0	0	0	0	1286.33	0.519737	0.271573	0.0429299	0.0330828	0.132677	0	0	0	0	20.9623	135.778	0.775934	45.1363	16.4404	0	0	0	0	219.093	0.0956778	0.619727	0.00354158	0.206015	0.0750387	0	0	0	0	89.4444	162.111	3.11111	7.44444	53.6667	0	0	0	0	315.778	0.283251	0.513371	0.00985222	0.0235749	0.169951	0	0	0	0	16.8889	10.6667	0.111111	0.333333	3	0	0	0	0	31	0.0745033	0.0123064	0.0259573	0.00737723	0.011168	0	0	0	0	0.131312	10	3.88889	4.22222	1.11111	3	0	0	0	0	22.2222	0.131763	0.453562	0.0437786	0.0461473	0.319243	0	0	0	0	0.994494	0.777778	2.11111	0.222222	0.333333	1	0	0	0	0	4.44444
