Location: CCRPIPO Setup
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-CCRPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Abs Den: NR4	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl Abs BA: NR4	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Rel BA: NR4	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Abs Den: NR4	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Sapl Rel Den: NR4	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult Abs BA: NR4	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Rel BA: NR4	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Abs Den: NR4	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Adult Rel Den: NR4	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Abs Den: NR4	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl Abs BA: NR4	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Abs Den: NR4	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult Abs BA: NR4	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Abs Den: NR4	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	4.39814	1.38796	0.521181	0.213354	0.640071	0	0	0	0	7.16071	0.614205	0.19383	0.0727834	0.0297951	0.0893865	0	0	0	0	766.889	388.667	92.4444	55.3333	214.667	0	0	0	0	1518	0.505197	0.256039	0.0608988	0.0364515	0.141414	0	0	0	0	22.4306	143.986	1.09018	50.2292	23.8953	0	0	0	0	241.632	0.0928297	0.595892	0.00451172	0.207875	0.0988913	0	0	0	0	91.1111	166.667	4.33333	9.77778	62.5556	0	0	0	0	334.444	0.272425	0.498339	0.0129568	0.0292359	0.187043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	23	14.7778	0.222222	0.666667	2.55556	0	0	0	0	41.2222	4.41279	1.40552	0.489795	0.219394	0.630865	0	0	0	0	7.15837	0.616453	0.196347	0.0684227	0.0306486	0.0881297	0	0	0	0	753	384.667	86.8889	54	208	0	0	0	0	1486.56	0.50654	0.258764	0.0584498	0.0363256	0.139921	0	0	0	0	22.2216	135.726	1.04302	49.5745	23.7805	0	0	0	0	232.346	0.0956401	0.584156	0.00448906	0.213365	0.10235	0	0	0	0	91	166.111	4	9.33333	61.8889	0	0	0	0	332.333	0.273821	0.499833	0.0120361	0.0280843	0.186225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0797042	0.00892877	0.0387582	0.00133738	0.0154973	0	0	0	0	0.144226	12.6667	2.88889	5.44444	1.33333	5.88889	0	0	0	0	28.2222	0.416552	8.57876	0.0680142	0.692458	0.19843	0	0	0	0	9.95421	1.33333	1.66667	0.444444	0.444444	1.44444	0	0	0	0	5.33333
2	0	39.1111	25	0.444444	0.777778	4.77778	0	0	0	0	70.1111	4.44361	1.40652	0.479583	0.211611	0.634863	0	0	0	0	7.17619	0.619216	0.195999	0.0668297	0.0294879	0.0884679	0	0	0	0	739.444	378.667	81.8889	52.6667	202.778	0	0	0	0	1455.44	0.508054	0.260173	0.0562638	0.036186	0.139324	0	0	0	0	21.5035	134.207	1.01255	48.5358	23.3672	0	0	0	0	228.626	0.0940552	0.587016	0.00442886	0.212293	0.102207	0	0	0	0	90.3333	166.222	3.88889	9.22222	60.8889	0	0	0	0	330.556	0.273277	0.502857	0.0117647	0.0278992	0.184202	0	0	0	0	6.11111	3.22222	0	0.333333	0.666667	0	0	0	0	10.3333	0.0641646	0.015358	0.0271997	0.0108923	0.00786022	0	0	0	0	0.125475	12.3333	4.33333	5	1.22222	4.77778	0	0	0	0	27.6667	0.924531	1.84436	0.040409	1.07941	0.490364	0	0	0	0	4.37907	1.88889	1.55556	0.111111	0.222222	1.44444	0	0	0	0	5.22222
3	0	52.1111	33.4444	0.444444	0.888889	6.33333	0	0	0	0	93.2222	4.48571	1.42405	0.486459	0.207802	0.625927	0	0	0	0	7.22995	0.620435	0.196965	0.0672839	0.0287419	0.0865742	0	0	0	0	727.444	373.111	78	51.2222	197.778	0	0	0	0	1427.56	0.509573	0.261364	0.0546389	0.0358811	0.138543	0	0	0	0	21.3733	131.995	1.02221	48.3274	23.0137	0	0	0	0	225.732	0.0946846	0.584744	0.00452842	0.214092	0.101951	0	0	0	0	90.1111	164.778	3.88889	9	59.6667	0	0	0	0	327.444	0.275195	0.503224	0.0118765	0.0274856	0.182219	0	0	0	0	10.1111	3.33333	0.111111	0.222222	1.55556	0	0	0	0	15.3333	0.0629848	0.0159346	0.00980585	0.00687137	0.016933	0	0	0	0	0.11253	11	4.77778	3.88889	1.33333	4.33333	0	0	0	0	25.3333	0.325225	2.51787	0	0.247341	0.43309	0	0	0	0	3.52353	1.22222	2.22222	0	0.333333	1.88889	0	0	0	0	5.66667
4	0	61.8889	42.4444	0.555556	1.33333	8.55556	0	0	0	0	114.778	4.49154	1.43934	0.477947	0.206733	0.621405	0	0	0	0	7.23696	0.620638	0.198888	0.0660425	0.0285662	0.0858655	0	0	0	0	714.222	367.778	73.6667	50	193.444	0	0	0	0	1399.11	0.510483	0.262865	0.0526525	0.035737	0.138262	0	0	0	0	21.4478	130.644	0.881292	48.3435	22.7144	0	0	0	0	224.031	0.0957357	0.583152	0.00393379	0.215789	0.101389	0	0	0	0	90.7778	163.667	3.44444	8.77778	58	0	0	0	0	324.667	0.279603	0.504107	0.0106092	0.0270363	0.178645	0	0	0	0	12	6.44444	0	0	1.33333	0	0	0	0	19.7778	0.0859392	0.0185165	0.0252403	0.00849738	0.0161268	0	0	0	0	0.15432	11.8889	4.55556	4.33333	1.22222	3.88889	0	0	0	0	25.8889	0.134408	1.65316	0.150623	0.0175497	0.373407	0	0	0	0	2.32915	0.666667	1.88889	0.444444	0.222222	2.11111	0	0	0	0	5.33333
5	0	66.6667	48.3333	0.666667	1.88889	9.88889	0	0	0	0	127.444	4.53877	1.45458	0.463118	0.21008	0.609928	0	0	0	0	7.27647	0.623759	0.199902	0.0636459	0.0288711	0.0838219	0	0	0	0	703	363.222	70.4444	49	186.556	0	0	0	0	1372.22	0.512308	0.264696	0.051336	0.0357085	0.135951	0	0	0	0	21.3701	130.497	0.836303	48.3451	21.0685	0	0	0	0	222.117	0.0962107	0.587516	0.00376514	0.217656	0.0948529	0	0	0	0	90.4444	162.889	3.11111	8.44444	56.2222	0	0	0	0	321.111	0.281661	0.507266	0.00968858	0.0262976	0.175086	0	0	0	0	15.2222	8.33333	0	0.333333	1.88889	0	0	0	0	25.7778	0.0731571	0.0188594	0.0312028	0.00412522	0.0152439	0	0	0	0	0.142588	10.5556	3.77778	3.22222	1	6	0	0	0	0	24.5556	0.258962	0.446441	0.0534867	0.0319961	1.72605	0	0	0	0	2.51693	1	1.55556	0.333333	0.333333	2.66667	0	0	0	0	5.88889
6	0	73.3333	53.1111	0.444444	2	11.4444	0	0	0	0	140.333	4.5496	1.47137	0.444216	0.214115	0.608507	0	0	0	0	7.28781	0.624275	0.201895	0.0609533	0.0293799	0.0834966	0	0	0	0	690.111	358.222	66.8889	47.3333	181.667	0	0	0	0	1344.22	0.513391	0.26649	0.0497603	0.0352124	0.135146	0	0	0	0	21.1251	130.306	0.776093	48.3402	20.9123	0	0	0	0	221.459	0.0953903	0.588396	0.00350445	0.21828	0.0944295	0	0	0	0	90.1111	162.444	2.77778	8.22222	54.8889	0	0	0	0	318.444	0.282973	0.510119	0.00872296	0.02582	0.172366	0	0	0	0	16.7778	10.3333	0.111111	0.444444	2.44444	0	0	0	0	30.1111	0.0774435	0.0134429	0.0349012	0.00353769	0.0106412	0	0	0	0	0.139966	11.4444	4	3.77778	1.66667	4.33333	0	0	0	0	25.2222	0.458678	0.494879	0.0680689	0.0381081	0.227095	0	0	0	0	1.28683	1.77778	1.44444	0.333333	0.222222	1.88889	0	0	0	0	5.66667
7	0	71.4444	56.7778	0.555556	2.33333	11.7778	0	0	0	0	142.889	4.60233	1.47546	0.426658	0.214862	0.610453	0	0	0	0	7.32977	0.627896	0.201297	0.0582089	0.0293136	0.083284	0	0	0	0	683.333	353.444	63.8889	46.6667	177	0	0	0	0	1324.33	0.515983	0.266885	0.0482423	0.0352379	0.133652	0	0	0	0	20.8759	129.769	0.699276	48.3139	20.7646	0	0	0	0	220.423	0.0947084	0.588728	0.00317243	0.219187	0.0942033	0	0	0	0	89.3333	163.111	2.44444	7.77778	54.1111	0	0	0	0	316.778	0.282006	0.514907	0.00771659	0.0245528	0.170817	0	0	0	0	18.8889	11.2222	0	0.333333	2.66667	0	0	0	0	33.1111	0.0551772	0.013825	0.0331038	0.00686961	0.00906602	0	0	0	0	0.118042	10.5556	3.11111	3.11111	0.666667	4.22222	0	0	0	0	21.6667	0.442827	0.851332	0.0839424	0.0591251	0.215584	0	0	0	0	1.65281	1.77778	1	0.333333	0.444444	1.22222	0	0	0	0	4.77778
8	0	72.6667	57.1111	0.555556	2.22222	11.4444	0	0	0	0	144	4.62315	1.49548	0.421212	0.214393	0.593733	0	0	0	0	7.34797	0.629174	0.203523	0.0573236	0.0291772	0.0808023	0	0	0	0	675.333	352.333	60.5556	45.7778	171.444	0	0	0	0	1305.44	0.517321	0.269895	0.0463869	0.0350668	0.13133	0	0	0	0	20.2971	126.2	0.666205	48.2782	19.7668	0	0	0	0	215.209	0.0943136	0.586409	0.00309562	0.224332	0.0918496	0	0	0	0	88.5556	161.333	2.22222	7.44444	53.1111	0	0	0	0	312.667	0.283227	0.515991	0.00710732	0.0238095	0.169865	0	0	0	0	15.3333	10.2222	0	0.222222	2.88889	0	0	0	0	28.6667	0.0927937	0.0151831	0.0206109	0.00818584	0.0199794	0	0	0	0	0.156753	12.7778	3.44444	3.44444	1	4.66667	0	0	0	0	25.3333	0.766178	3.86665	0.0393764	0.0680994	1.07246	0	0	0	0	5.81277	1.66667	2.55556	0.222222	0.333333	1.88889	0	0	0	0	6.66667
9	0	68.8889	53.7778	0.666667	2.88889	11.2222	0	0	0	0	137.444	4.67531	1.50078	0.413013	0.220476	0.589672	0	0	0	0	7.39925	0.631862	0.202829	0.0558182	0.029797	0.0796935	0	0	0	0	670.333	351.444	56.3333	44.8889	167.889	0	0	0	0	1290.89	0.51928	0.27225	0.0436392	0.0347736	0.130057	0	0	0	0	20.0688	125.844	0.608041	48.2932	19.7273	0	0	0	0	214.541	0.0935428	0.586572	0.00283415	0.2251	0.0919513	0	0	0	0	87.3333	161.111	2.11111	7.33333	52.6667	0	0	0	0	310.556	0.281216	0.518784	0.00679785	0.0236136	0.169589	0	0	0	0	18	11.7778	0	0.222222	2.88889	0	0	0	0	32.8889	0.0570116	0.0136395	0.0230229	0.00161781	0.0127343	0	0	0	0	0.108026	10.2222	3.77778	4.22222	0.888889	3.22222	0	0	0	0	22.3333	0.418485	0.66616	0.0640175	0.0167992	0.106388	0	0	0	0	1.27185	2.22222	1.88889	0.111111	0.111111	1	0	0	0	0	5.33333
