Location: BBBPIPO
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\080415-BBBPIPO-1.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: NR1	Sdl Abs Den: NR2	Sdl Abs Den: NR3	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: NR1	Sapl Abs BA: NR2	Sapl Abs BA: NR3	Sapl BA Total:	Sapl Rel BA: ABCO	Sapl Rel BA: CADE	Sapl Rel BA: PILA	Sapl Rel BA: PIPO	Sapl Rel BA: QUCH	Sapl Rel BA: QUKE	Sapl Rel BA: NR1	Sapl Rel BA: NR2	Sapl Rel BA: NR3	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: NR1	Sapl Abs Den: NR2	Sapl Abs Den: NR3	Sapl Den Total:	Sapl Rel Den: ABCO	Sapl Rel Den: CADE	Sapl Rel Den: PILA	Sapl Rel Den: PIPO	Sapl Rel Den: QUCH	Sapl Rel Den: QUKE	Sapl Rel Den: NR1	Sapl Rel Den: NR2	Sapl Rel Den: NR3	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: NR1	Adult Abs BA: NR2	Adult Abs BA: NR3	Adult BA Total:	Adult Rel BA: ABCO	Adult Rel BA: CADE	Adult Rel BA: PILA	Adult Rel BA: PIPO	Adult Rel BA: QUCH	Adult Rel BA: QUKE	Adult Rel BA: NR1	Adult Rel BA: NR2	Adult Rel BA: NR3	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: NR1	Adult Abs Den: NR2	Adult Abs Den: NR3	Adult Den Total:	Adult Rel Den: ABCO	Adult Rel Den: CADE	Adult Rel Den: PILA	Adult Rel Den: PIPO	Adult Rel Den: QUCH	Adult Rel Den: QUKE	Adult Rel Den: NR1	Adult Rel Den: NR2	Adult Rel Den: NR3	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: NR1	Natural Dead Sdl Abs Den: NR2	Natural Dead Sdl Abs Den: NR3	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: NR1	Natural Dead Sapl Abs BA: NR2	Natural Dead Sapl Abs BA: NR3	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: NR1	Natural Dead Sapl Abs Den: NR2	Natural Dead Sapl Abs Den: NR3	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: NR1	Natural Dead Adult Abs BA: NR2	Natural Dead Adult Abs BA: NR3	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: NR1	Natural Dead Adult Abs Den: NR2	Natural Dead Adult Abs Den: NR3	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	1.11916	2.92745	0.784726	0.235752	0.00403894	0.504957	0	0	0	5.57608	0.200708	0.525	0.140731	0.0422791	0.000724333	0.0905577	0	0	0	116.222	405.444	56.6667	14.4444	4.44444	41.8889	0	0	0	639.111	0.18185	0.634388	0.0886648	0.0226008	0.0069541	0.0655424	0	0	0	14.6859	27.4808	1.73527	32.525	0.296827	16.1218	0	0	0	92.8457	0.158176	0.295983	0.0186898	0.350313	0.00319699	0.173641	0	0	0	40.6667	289.556	6.33333	31.5556	2.55556	263.111	0	0	0	633.778	0.0641655	0.456872	0.00999299	0.0497896	0.00403226	0.415147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1.77778	6.55556	0.444444	1.66667	0.222222	12.1111	0	0	0	22.7778	1.12619	2.91682	0.799844	0.225291	0.0042163	0.48401	0	0	0	5.55638	0.202685	0.52495	0.143951	0.0405465	0.000758822	0.0871088	0	0	0	115.111	398.111	55.5556	13.8889	4.44444	39.8889	0	0	0	627	0.18359	0.634946	0.0886054	0.0221513	0.00708843	0.0636186	0	0	0	14.7671	27.4763	1.73346	32.4019	0.298218	16.1639	0	0	0	92.8409	0.159058	0.29595	0.0186713	0.349005	0.00321214	0.174103	0	0	0	40.8889	288.333	6.22222	31	2.55556	262	0	0	0	631	0.0648001	0.456947	0.00986089	0.0491284	0.00405001	0.415214	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558767	0.0315595	0.00587227	0.00717851	0	0.00567086	0	0	0	0.0558688	0.666667	4.11111	1.11111	0.333333	0	0.555556	0	0	0	6.77778	0.0198614	0.328189	0.0176758	0.234428	0	0.157286	0	0	0	0.75744	0.222222	4.44444	0.111111	0.777778	0	2.55556	0	0	0	8.11111
2	0	3.22222	10.2222	1	4.11111	0.222222	22.5556	0	0	0	41.3333	1.13767	2.92498	0.787054	0.222767	0.00386328	0.472562	0	0	0	5.54889	0.205027	0.527128	0.14184	0.0401462	0.000696225	0.0851632	0	0	0	114.222	392.333	53.7778	13.5556	4.22222	38.5556	0	0	0	616.667	0.185225	0.636216	0.0872072	0.021982	0.00684685	0.0625225	0	0	0	14.8639	27.5897	1.6978	31.251	0.300138	16.2196	0	0	0	91.9223	0.161701	0.300142	0.01847	0.339972	0.00326513	0.17645	0	0	0	41.2222	288.111	5.88889	29.3333	2.66667	260.222	0	0	0	627.444	0.0656986	0.459182	0.00938551	0.0467505	0.00425004	0.414733	0	0	0	0.333333	1.44444	0.111111	0.777778	0	2.11111	0	0	0	4.77778	0.00591914	0.0309183	0.0339196	0.00790976	1.31658e-005	0.00343627	0	0	0	0.0821163	0.555556	3.55556	1.77778	0.333333	0.111111	0.333333	0	0	0	6.66667	0	0.190961	0.0513893	1.25212	0	0.135786	0	0	0	1.63026	0	2.44444	0.333333	1.66667	0	2.77778	0	0	0	7.22222
3	0	5.44444	15.8889	0.888889	5	0.222222	30.3333	0	0	0	57.7778	1.13716	2.92561	0.777246	0.220977	0.00400853	0.445121	0	0	0	5.51012	0.206376	0.530952	0.141058	0.0401039	0.000727484	0.0807824	0	0	0	112.444	385.667	52.6667	13.1111	4.11111	36.3333	0	0	0	604.333	0.186064	0.638169	0.0871484	0.0216952	0.00680272	0.0601213	0	0	0	14.9446	27.5488	1.67735	30.6746	0.301558	16.2139	0	0	0	91.3608	0.163578	0.301539	0.0183597	0.335752	0.00330073	0.177471	0	0	0	41.4444	289.111	5.77778	28.5556	2.66667	258.778	0	0	0	626.333	0.0661699	0.461593	0.00922477	0.0455916	0.00425758	0.413163	0	0	0	0.555556	1.66667	0.333333	1.33333	0.111111	4.55556	0	0	0	8.55556	0.00865583	0.0191516	0.0202468	0.00708107	2.91586e-005	0.00761475	0	0	0	0.0627792	1.22222	3.44444	1	0.444444	0.111111	0.555556	0	0	0	6.77778	0.0262828	0.364864	0.0459126	0.673469	0	0.208585	0	0	0	1.31911	0.333333	2.22222	0.222222	0.777778	0	3.11111	0	0	0	6.66667
4	0	6.11111	19.6667	0.666667	5.66667	0.222222	37.4444	0	0	0	69.7778	1.14765	2.91713	0.785165	0.210745	0.00401879	0.43347	0	0	0	5.49817	0.208732	0.530563	0.142805	0.03833	0.000730932	0.078839	0	0	0	111.222	378.778	51.5556	12.4444	3.88889	35.1111	0	0	0	593	0.187559	0.638748	0.0869402	0.0209856	0.00655799	0.0592093	0	0	0	15.026	27.5993	1.58251	29.806	0.301657	16.2157	0	0	0	90.5311	0.165977	0.30486	0.0174803	0.329234	0.00333208	0.179117	0	0	0	41.6667	288.667	5.44444	27.6667	2.44444	256.333	0	0	0	622.222	0.0669643	0.463929	0.00875	0.0444643	0.00392857	0.411964	0	0	0	1	2.11111	0.555556	1.66667	0	5.66667	0	0	0	11	0.00698689	0.0404928	0.0126653	0.0109675	0.000166544	0.000899119	0	0	0	0.0721782	0.888889	4.33333	1.11111	0.555556	0.222222	0.111111	0	0	0	7.22222	0.0165163	0.261264	0.109734	0.967948	0.00132607	0.190967	0	0	0	1.54776	0.111111	3	0.333333	1	0.222222	3.55556	0	0	0	8.22222
5	0	6	21.8889	1	5.33333	0.111111	42.4444	0	0	0	76.7778	1.15949	2.91016	0.781131	0.206861	0.00419163	0.417396	0	0	0	5.47923	0.211616	0.531125	0.142562	0.0377537	0.000765004	0.0761779	0	0	0	110.111	372.333	50.5556	12.2222	3.88889	33.6667	0	0	0	582.778	0.188942	0.638894	0.0867493	0.0209724	0.00667302	0.0577693	0	0	0	15.1198	27.7508	1.58496	29.2487	0.303051	16.1685	0	0	0	90.1758	0.16767	0.307741	0.0175764	0.324352	0.00336068	0.1793	0	0	0	41.8889	289.889	5.44444	27.1111	2.44444	254.444	0	0	0	621.222	0.0674298	0.466643	0.00876409	0.0436416	0.0039349	0.409587	0	0	0	1.88889	5.66667	0.222222	2.11111	0.111111	6.77778	0	0	0	16.7778	0.0105144	0.0213333	0.0143027	0.00437711	0	0.00318035	0	0	0	0.0537079	0.888889	3	0.888889	0.111111	0	0.222222	0	0	0	5.11111	0	0.177467	0.0218818	0.65347	0	0.241098	0	0	0	1.09392	0	2.22222	0.111111	0.666667	0	3.11111	0	0	0	6.11111
6	0	7.44444	23.8889	1	5	0.222222	46.5556	0	0	0	84.1111	1.175	2.89775	0.779998	0.201519	0.00364929	0.382165	0	0	0	5.44009	0.21599	0.532667	0.14338	0.0370433	0.000670815	0.0702498	0	0	0	108.889	365.556	49.3333	11.6667	3.66667	31.1111	0	0	0	570.222	0.190959	0.641076	0.086516	0.0204599	0.00643024	0.0545596	0	0	0	15.1936	27.8936	1.58448	28.5855	0.276446	16.2262	0	0	0	89.7599	0.169269	0.310758	0.0176525	0.318467	0.00307983	0.180774	0	0	0	42	291.111	5.33333	26	2.44444	254.111	0	0	0	621	0.0676328	0.468778	0.0085883	0.041868	0.0039363	0.409197	0	0	0	1.88889	4.11111	0.444444	1.88889	0	8.55556	0	0	0	16.8889	0.00702258	0.0220966	0.0216622	0.00580433	0.000199879	0.00661907	0	0	0	0.0634047	1	3.11111	1.33333	0.444444	0.111111	0.444444	0	0	0	6.44445	0.0204009	0.191576	0.0144671	0.757132	0.0285264	0.150718	0	0	0	1.16282	0.111111	2.44444	0.111111	1.22222	0.111111	2.44444	0	0	0	6.44444
7	0	6.88889	25.4444	1	5.11111	0.222222	50.3333	0	0	0	89	1.18441	2.87902	0.791037	0.191578	0.00381224	0.37116	0	0	0	5.42102	0.218485	0.531085	0.14592	0.0353398	0.000703233	0.0684668	0	0	0	108.333	358.333	48.3333	11.3333	3.66667	30	0	0	0	560	0.193452	0.639881	0.0863095	0.0202381	0.00654762	0.0535714	0	0	0	15.0269	27.9481	1.59834	27.9068	0.268239	16.2679	0	0	0	89.0164	0.168811	0.313966	0.0179556	0.313502	0.00301337	0.182752	0	0	0	41.8889	292.222	5.33333	25.2222	2.33333	252.556	0	0	0	619.556	0.0676112	0.471664	0.00860832	0.0407102	0.00376614	0.40764	0	0	0	2.33333	6.44444	0.222222	1.66667	0.111111	10.3333	0	0	0	21.1111	0.00388927	0.029802	0.00935404	0.0058002	0	0.00488436	0	0	0	0.0537299	0.555556	3.66667	1.11111	0.222222	0	0.333333	0	0	0	5.88889	0.270773	0.279087	0	0.77397	0.00950889	0.143815	0	0	0	1.47715	0.555556	2.44444	0	1	0.111111	2.33333	0	0	0	6.44444
8	0	7.66667	24.6667	1.11111	4.88889	0	53.5556	0	0	0	91.8889	1.19184	2.83181	0.795603	0.178899	0.00397982	0.356437	0	0	0	5.35857	0.222418	0.528463	0.148473	0.0333856	0.000742702	0.0665172	0	0	0	107.444	351	47.7778	11.1111	3.66667	28.6667	0	0	0	549.667	0.195472	0.638569	0.0869214	0.0202143	0.00667071	0.0521528	0	0	0	15.0877	28.0331	1.57972	26.8379	0.269478	16.2986	0	0	0	88.1065	0.171244	0.318173	0.0179296	0.304608	0.00305855	0.184988	0	0	0	42.1111	293.111	5.22222	24.3333	2.33333	251.111	0	0	0	618.222	0.0681165	0.474119	0.00844716	0.0393602	0.00377426	0.406183	0	0	0	1.33333	5.55556	0.444444	1.33333	0.222222	8.88889	0	0	0	17.7778	0.00601448	0.0429081	0.0054994	0.00840531	0	0.00636215	0	0	0	0.0691895	0.666667	4.88889	0.444444	0.444444	0	0.444444	0	0	0	6.88889	0.0426963	0.264035	0.0429003	1.16114	0	0.156569	0	0	0	1.66734	0.222222	3.44444	0.222222	1.11111	0	2.33333	0	0	0	7.33333
9	0	6.55556	25.6667	0.888889	4.66667	0.111111	53.3333	0	0	0	91.2222	1.2054	2.82891	0.780851	0.172131	0.0035424	0.338512	0	0	0	5.32935	0.226182	0.530817	0.146519	0.0322987	0.000664697	0.0635183	0	0	0	106.778	345.778	46.6667	10.6667	3.33333	30.3333	0	0	0	543.555	0.196443	0.636141	0.0858545	0.0196239	0.00613246	0.0558054	0	0	0	15.1634	28.1507	1.55464	26.0156	0.270722	16.3379	0	0	0	87.4929	0.17331	0.321748	0.0177688	0.297345	0.00309422	0.186734	0	0	0	42	293.111	5	23.7778	2.33333	249.889	0	0	0	616.111	0.0681695	0.475744	0.00811542	0.0385933	0.0037872	0.405591	0	0	0	2	4.88889	0.555556	2	0	10.5556	0	0	0	20	0.0141747	0.0244323	0.0250085	0.00661853	0.000609621	0.00380763	0	0	0	0.0746513	1.33333	3.33333	1	0.444444	0.333333	0.444444	0	0	0	6.88889	0.0139458	0.20487	0.0489705	0.906773	0	0.153532	0	0	0	1.32809	0.222222	2.88889	0.333333	0.666667	0	2.44444	0	0	0	6.55556
