Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	455.329	98.8662	1.81406	32.6531	0	18.1406	0	0	0	0	606.803	1.25295	2.99882	0.976375	0.172164	0.000591738	0.266884	0	0	0	0	5.66779	108.844	360.998	53.5147	9.97732	2.72109	21.7687	0	0	0	0	557.823	7.04477	24.3237	1.09234	14.583	0.0786939	14.4053	0	0	0	0	61.5278	42.6304	302.041	5.44218	29.932	3.62812	267.574	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	115	2.125	61.25	0.125	16.375	0	0	0	0	194.875	1.12452	2.83417	0.761593	0.191846	0.00461361	0.436268	0	0	0	0	5.35301	111.375	365.5	51.125	11.375	3.875	34.75	0	0	0	0	578	14.5535	29.5293	3.1176	27.6436	0.122816	16.6476	0	0	0	0	91.6143	42.5	306.75	7.25	27.75	2.375	261.875	0	0	0	0	648.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	67.8889	138.556	2.77778	71.4444	0.111111	16.2222	0	0	0	0	297	1.14514	2.8096	0.778323	0.184855	0.00381751	0.399454	0	0	0	0	5.32118	110.111	356.667	50.5556	10.7778	3.55556	31.7778	0	0	0	0	563.444	13.7253	28.9031	2.83179	25.9592	0.11854	16.3814	0	0	0	0	87.9193	42.2222	308.222	6.88889	27.1111	2.44444	260	0	0	0	0	646.889	12.3333	19.7778	0.111111	8.66667	0	7.77778	0	0	0	0	48.6667	0.00437029	0.0366713	0.0107867	0.00692816	0.00054953	0.00592887	0	0	0	0	0.0652348	0.555556	4	0.666667	0.444444	0.222222	0.444444	0	0	0	0	6.33333	0.0654773	0.242105	0.0389104	0.467844	0.00139734	0.215857	0	0	0	0	1.03159	0.555556	2.66667	0.222222	1	0.111111	3.55556	0	0	0	0	8.11111
4	1	554.195	105.215	1.81406	40.8163	0	17.2336	0	0	0	0	719.274	1.24277	2.96187	0.970831	0.1681	0.000662526	0.224172	0	0	0	0	5.5684	106.122	354.649	52.6077	9.0703	2.72109	19.0476	0	0	0	0	544.218	7.0963	24.4621	1.10275	12.7761	0.0799632	14.435	0	0	0	0	59.9522	42.6304	304.762	5.44218	28.1179	3.62812	267.574	0	0	0	0	652.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	142.75	2.875	74.875	0.125	16.25	0	0	0	0	236.875	1.1337	2.78808	0.758939	0.184796	0.00420339	0.421521	0	0	0	0	5.29123	110.75	356.875	50.375	10.875	3.625	33.375	0	0	0	0	565.875	14.5552	29.6355	3.10362	27.4729	0.122338	16.5924	0	0	0	0	91.482	42.125	308.375	7.125	27	2.25	259.125	0	0	0	0	646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	78.8889	160.333	3	82	0.222222	19.5556	0	0	0	0	344	1.13938	2.77157	0.770331	0.182992	0.0034743	0.378455	0	0	0	0	5.2462	108.889	348.556	49.3333	10.4444	3.44444	30.1111	0	0	0	0	550.778	13.6175	28.819	2.42297	24.9677	0.120168	16.3453	0	0	0	0	86.2926	42.1111	308.333	6.66667	26.4444	2.55556	258.333	0	0	0	0	644.444	12.5556	22.4444	0.444444	10.3333	0	6.77778	0	0	0	0	52.5556	0.00601446	0.0376895	0.0256275	0.00187943	0	0.00437429	0	0	0	0	0.0755852	0.666667	4.22222	1.22222	0.222222	0	0.333333	0	0	0	0	6.66667	0.194508	0.424902	0.42575	1.08336	0	0.208079	0	0	0	0	2.3366	0.666667	3.77778	0.222222	0.777778	0	3	0	0	0	0	8.44444
5	1	643.991	125.17	1.81406	47.1655	0	17.2336	0	0	0	0	835.374	1.22758	2.83895	0.925932	0.171899	0.000737761	0.22771	0	0	0	0	5.3928	104.308	341.043	48.9796	9.0703	2.72109	19.0476	0	0	0	0	525.17	7.18666	24.7236	1.11322	12.8493	0.081243	14.1467	0	0	0	0	60.1007	43.5374	310.204	5.44218	28.1179	3.62812	262.132	0	0	0	0	653.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	164.75	3.125	85.875	0.25	19.875	0	0	0	0	273.875	1.12965	2.7624	0.756434	0.182176	0.00380692	0.397459	0	0	0	0	5.23192	109.625	349.5	49.5	10.5	3.5	31.5	0	0	0	0	554.125	14.4222	29.4951	2.64268	26.3478	0.123992	16.5933	0	0	0	0	89.6251	41.875	307.625	6.875	26.25	2.375	258	0	0	0	0	643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	86.3333	179.222	2.66667	79.3333	0.222222	18.5556	0	0	0	0	366.333	1.13436	2.74798	0.748072	0.17923	0.00363775	0.36807	0	0	0	0	5.18135	107.667	341.556	48.7778	22.1111	3.33333	29.1111	0	0	0	0	552.555	13.6843	28.8475	2.43075	24.4404	0.11951	16.3648	0	0	0	0	85.8873	42.3333	309.333	6.66667	25.7778	2.44444	256.667	0	0	0	0	643.222	16.2222	25.1111	0.333333	10.4444	0	8.33333	0	0	0	0	60.4444	0.0146942	0.0220724	0.0191785	0.0048647	8.07602e-006	0.00304123	0	0	0	0	0.063859	0.888889	3.11111	0.888889	0.222222	0.111111	0.222222	0	0	0	0	5.44444	0.00992959	0.312065	0.0286126	0.616034	0.00178851	0.142325	0	0	0	0	1.11075	0.111111	2.88889	0.222222	0.777778	0.111111	2.44444	0	0	0	0	6.55556
6	1	704.762	156.009	1.81406	40.8163	0	21.7687	0	0	0	0	925.17	1.20866	2.85665	0.860972	0.142851	0.000817443	0.200021	0	0	0	0	5.26998	102.494	335.601	48.0726	16.3265	2.72109	17.2336	0	0	0	0	522.449	7.27764	24.4972	1.08185	12.8414	0.0679332	14.1928	0	0	0	0	59.9588	44.4444	308.39	5.44218	27.2109	2.72109	261.224	0	0	0	0	649.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	182.25	2.75	83.75	0.25	18.375	0	0	0	0	287.375	1.12696	2.73246	0.729082	0.181959	0.00397982	0.389642	0	0	0	0	5.16408	108.5	342.125	48.875	22.75	3.375	30.625	0	0	0	0	556.25	14.4855	29.557	2.66774	25.7562	0.125087	16.6051	0	0	0	0	89.1967	42	308.875	7	25.625	2.375	256.125	0	0	0	0	642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	90.5556	194.111	2.66667	78.4444	0.333333	17.1111	0	0	0	0	383.222	1.14476	2.7243	0.750003	0.165483	0.00368552	0.363923	0	0	0	0	5.15215	106.778	334.889	48.2222	32.3333	3.11111	28.4444	0	0	0	0	553.778	13.752	28.6465	2.433	24.2093	0.120614	16.3928	0	0	0	0	85.5542	42.4444	310.889	6.55556	25.4444	2.44444	255.222	0	0	0	0	643	19.2222	27	0.777778	10.1111	0	8.55556	0	0	0	0	65.6667	0.00860716	0.0255034	0.0151774	0.0106834	0.000127588	0.00234362	0	0	0	0	0.0624425	0.777778	3	0.666667	1.44444	0.222222	0.222222	0	0	0	0	6.33333	0	0.538121	0.013642	0.322119	0	0.127641	0	0	0	0	1.00152	0	2.11111	0.111111	0.555556	0	1.88889	0	0	0	0	4.66667
7	1	739.229	162.358	2.72109	38.0952	0	23.5828	0	0	0	0	965.986	1.23243	2.81539	0.813909	0.129648	0.000520122	0.203189	0	0	0	0	5.19509	102.494	327.438	46.2585	21.7687	1.81406	17.2336	0	0	0	0	517.007	7.33105	24.6158	1.09215	12.914	0.0689554	14.2836	0	0	0	0	60.3056	44.4444	309.297	5.44218	27.2109	2.72109	260.317	0	0	0	0	649.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	197.875	2.625	83.125	0.375	16.25	0	0	0	0	300.25	1.13573	2.71239	0.73759	0.168318	0.00407453	0.38459	0	0	0	0	5.1427	107.5	335.75	48.375	33.5	3.25	29.875	0	0	0	0	558.25	14.5549	29.3182	2.66945	25.4868	0.126188	16.6258	0	0	0	0	88.7812	42.125	310.5	6.875	25.25	2.375	254.625	0	0	0	0	641.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	87.2222	192.778	3	75.4444	0.222222	15.6667	0	0	0	0	374.333	1.13844	2.72106	0.743848	0.147597	0.0038566	0.340009	0	0	0	0	5.09481	112.111	343.889	47.3333	41.8889	3.11111	26.4444	0	0	0	0	574.778	13.7972	28.4193	2.44878	23.863	0.121725	16.3507	0	0	0	0	85.0006	42.7778	310.444	6.55556	24.6667	2.44444	254	0	0	0	0	640.889	18.4444	31.6667	0.111111	11.2222	0.111111	7.33333	0	0	0	0	68.8889	0.0070839	0.0160411	0.0233221	0.0149409	0	0.00669398	0	0	0	0	0.068082	0.555556	2.22222	1.55556	1.88889	0	0.666667	0	0	0	0	6.88889	0.0416927	0.554833	0	0.436181	0	0.212808	0	0	0	0	1.24551	0.222222	3.55556	0	1	0	2.55556	0	0	0	0	7.33333
8	1	712.018	170.522	2.72109	41.7234	0	17.2336	0	0	0	0	944.218	1.18426	2.81577	0.823568	0.122247	0.000574328	0.190513	0	0	0	0	5.13693	153.288	331.973	46.2585	24.4898	1.81406	15.4195	0	0	0	0	573.243	7.46198	24.7202	1.1025	12.9223	0.0699855	14.2048	0	0	0	0	60.4818	46.2585	306.576	5.44218	26.3039	2.72109	257.596	0	0	0	0	644.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
