Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	451.701	89.7959	0	32.6531	0	11.7914	0	0	0	0	585.941	1.27777	3.01045	1.00734	0.146253	0.000591738	0.266884	0	0	0	0	5.70928	109.751	363.719	57.1429	9.0703	2.72109	21.7687	0	0	0	0	564.172	7.00513	23.4217	1.09234	14.0331	0.0786939	14.4705	0	0	0	0	60.1014	42.6304	306.576	5.44218	24.4898	3.62812	268.481	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	110	3.125	67	0.25	17.25	0	0	0	0	197.625	1.12978	2.84746	0.777204	0.210574	0.00469478	0.436791	0	0	0	0	5.40651	111	367.125	52.375	12.625	4	34.875	0	0	0	0	582	14.8607	29.1643	3.1748	28.786	0.25969	16.6905	0	0	0	0	92.9361	42.625	308.5	7.125	27.25	2.5	261.375	0	0	0	0	649.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	68.5556	138.111	3.55556	76.4444	0.333333	19.1111	0	0	0	0	306.111	1.14905	2.83316	0.791257	0.199545	0.00444299	0.404845	0	0	0	0	5.38229	109.444	358.667	51.5556	11.6667	3.88889	32.2222	0	0	0	0	567.444	14.023	28.4014	2.89943	26.8384	0.241838	16.5097	0	0	0	0	88.9137	42.6667	309.222	6.88889	26.3333	2.66667	260	0	0	0	0	647.778	11	17	0.444444	9.33333	0.111111	6.44444	0	0	0	0	44.3333	0.00825626	0.0277881	0.0151895	0.00609885	0	0.00483784	0	0	0	0	0.0621705	1	3.88889	1.11111	0.555556	0	0.333333	0	0	0	0	6.88889	0.0360557	0.318036	0.0221284	0.555982	0	0.129269	0	0	0	0	1.06147	0.222222	3.66667	0.111111	0.888889	0	3.11111	0	0	0	0	8
4	1	559.637	113.379	2.72109	38.0952	0	13.6054	0	0	0	0	727.438	1.30286	2.96812	0.977144	0.149767	0.000662526	0.224172	0	0	0	0	5.62272	109.751	354.649	54.4218	9.0703	2.72109	19.0476	0	0	0	0	549.66	6.81401	23.616	1.10275	11.9455	0.0799632	14.4447	0	0	0	0	58.0029	41.7234	307.483	5.44218	23.5828	3.62812	266.667	0	0	0	0	648.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	142.125	3.75	80.75	0.375	19.625	0	0	0	0	246.625	1.13365	2.81251	0.773474	0.203848	0.00490706	0.427585	0	0	0	0	5.35597	109.625	359	51.375	11.875	4	33.875	0	0	0	0	569.75	14.8956	29.1776	3.17971	28.5547	0.261048	16.7363	0	0	0	0	92.805	42.625	309.25	7.125	26.5	2.5	259.125	0	0	0	0	647.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	77.8889	161.778	3.77778	85	0.222222	18.5556	0	0	0	0	347.222	1.14582	2.80957	0.801061	0.188679	0.00381081	0.387595	0	0	0	0	5.33653	108.222	351.778	50.5556	11.2222	3.66667	30.7778	0	0	0	0	556.222	13.8516	28.4811	2.91657	26.0011	0.243731	16.4791	0	0	0	0	87.9732	42.3333	310.556	6.88889	25	2.77778	258.667	0	0	0	0	646.222	14.6667	24.4444	0.555556	13.3333	0.222222	7.66667	0	0	0	0	60.8889	0.00820554	0.0216846	0.00818267	0.0112674	0.000313113	0.00262354	0	0	0	0	0.0522769	0.777778	2.88889	1	0.333333	0.111111	0.222222	0	0	0	0	5.33333	0.253713	0.262537	0	0.929561	0	0.201297	0	0	0	0	1.64711	0.777778	2.66667	0	1.44444	0	2.55556	0	0	0	0	7.44444
5	1	635.828	136.961	1.81406	40.8163	0	13.6054	0	0	0	0	829.025	1.28808	2.8577	0.997815	0.153333	0.000737761	0.22771	0	0	0	0	5.52538	107.937	343.764	54.4218	9.0703	2.72109	19.0476	0	0	0	0	536.961	6.90266	23.4591	1.11322	10.1694	0.081243	14.4345	0	0	0	0	56.1602	42.6304	312.925	5.44218	21.7687	3.62812	263.946	0	0	0	0	650.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	165.5	4.125	90.25	0.25	19.125	0	0	0	0	279.25	1.13223	2.80209	0.781989	0.191132	0.00418548	0.407741	0	0	0	0	5.31937	108.375	352.75	50.25	11.375	3.75	32.25	0	0	0	0	558.75	14.6911	29.2862	3.19797	27.8577	0.263001	16.7049	0	0	0	0	92.0008	42.125	309.875	7.125	25.25	2.625	258	0	0	0	0	645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	83.4444	176.556	3.11111	82.1111	0.222222	17.7778	0	0	0	0	363.222	1.15007	2.77799	0.78455	0.189746	0.00351165	0.377144	0	0	0	0	5.28301	107.111	343.556	50	23	3.55556	29.7778	0	0	0	0	557	13.8847	28.6169	2.91203	24.6803	0.241561	16.4314	0	0	0	0	86.767	42.3333	311.778	7	24.3333	2.66667	256.111	0	0	0	0	644.222	16.6667	29.8889	0.444444	10.1111	0.111111	8	0	0	0	0	65.2222	0.00543869	0.0330199	0.0140859	0.000375323	0.000484611	0.00324698	0	0	0	0	0.0566514	0.777778	4.44444	1.22222	1.11111	0.111111	0.222222	0	0	0	0	7.88889	0.0438829	0.203296	0.042266	1.40894	0.00356646	0.210129	0	0	0	0	1.91208	0.333333	2.55556	0.111111	0.777778	0.111111	3.33333	0	0	0	0	7.22222
6	1	681.179	158.73	2.72109	38.0952	0	21.7687	0	0	0	0	902.494	1.27352	2.88312	0.934873	0.157383	0.000817443	0.200021	0	0	0	0	5.44974	106.122	339.229	53.5147	13.6054	2.72109	17.2336	0	0	0	0	532.426	6.99192	23.6198	1.20766	8.58735	0.0825333	14.5841	0	0	0	0	55.0733	43.5374	311.111	6.34921	19.0476	3.62812	264.853	0	0	0	0	648.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	179.75	3.25	87.375	0.25	17.375	0	0	0	0	288	1.1394	2.76399	0.760862	0.191775	0.00383795	0.39985	0	0	0	0	5.25972	107.375	344.125	49.625	24	3.625	31.375	0	0	0	0	560.125	14.7165	29.4206	3.19184	26.59	0.260382	16.6323	0	0	0	0	90.8116	42	311.5	7.25	24.875	2.5	255	0	0	0	0	643.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	88.1111	194	3.55556	76.1111	0.222222	18.8889	0	0	0	0	380.889	1.15352	2.73404	0.794543	0.185308	0.00350314	0.369095	0	0	0	0	5.24001	105.556	335.111	50.1111	35.3333	3.22222	28.8889	0	0	0	0	558.222	13.9185	28.6326	2.92931	20.7592	0.242917	16.4198	0	0	0	0	82.9024	42.1111	312.111	7	23.6667	2.66667	254.222	0	0	0	0	641.778	18.3333	31.6667	0.111111	9.88889	0.111111	7.66667	0	0	0	0	67.7778	0.0156952	0.0400891	0.0077606	0.0107263	0.000186591	0.00253056	0	0	0	0	0.0769884	1.44444	4.44444	0.444444	1.11111	0.333333	0.222222	0	0	0	0	8	0.0337917	0.328924	0	4.00133	0	0.1713	0	0	0	0	4.53535	0.333333	3.66667	0	0.666667	0	2.55556	0	0	0	0	7.22222
7	1	719.274	174.15	2.72109	33.5601	0	19.0476	0	0	0	0	948.753	1.25634	2.83024	0.953049	0.162081	0.000901572	0.203189	0	0	0	0	5.4058	102.494	330.159	52.6077	22.6757	2.72109	17.2336	0	0	0	0	527.891	6.93079	23.5725	1.21948	8.64052	0.0838342	14.552	0	0	0	0	54.9991	42.6304	311.111	6.34921	19.0476	3.62812	261.224	0	0	0	0	643.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	197.875	3.75	81.25	0.25	18.75	0	0	0	0	301.875	1.14604	2.72277	0.769815	0.186135	0.00381679	0.39041	0	0	0	0	5.21899	106.125	335.875	49.875	36.625	3.25	30.375	0	0	0	0	562.125	14.7478	29.4485	3.21025	22.1716	0.261728	16.6227	0	0	0	0	86.4626	41.75	311.875	7.25	24.125	2.5	253.25	0	0	0	0	640.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	88	196.222	3.22222	72.5556	0.333333	19.4444	0	0	0	0	379.778	1.1437	2.71432	0.802175	0.181684	0.00367368	0.350933	0	0	0	0	5.19649	109.778	341.333	49.3333	44.4444	3.22222	27.4444	0	0	0	0	575.556	13.8672	28.6734	2.88817	20.3178	0.244281	16.4345	0	0	0	0	82.4253	42.4444	312.667	6.77778	22.7778	2.66667	253	0	0	0	0	640.333	18.8889	31.8889	0.555556	10.1111	0	7.55556	0	0	0	0	69	0.0105	0.0303925	0.0102256	0.00564166	0	0.00102846	0	0	0	0	0.0577881	0.888889	3.33333	1.11111	2	0	0.111111	0	0	0	0	7.44444	0.137893	0.289737	0.0584904	0.521478	0	0.155803	0	0	0	0	1.1634	0.222222	2.66667	0.222222	1	0	2.55556	0	0	0	0	6.66667
8	1	718.367	185.034	1.81406	31.746	0	13.6054	0	0	0	0	950.567	1.20006	2.83691	0.973174	0.157505	0.000990148	0.190748	0	0	0	0	5.35939	146.032	339.229	51.7007	27.2109	2.72109	16.3265	0	0	0	0	583.22	5.99246	23.7913	1.23137	8.21627	0.0851456	14.6739	0	0	0	0	53.9904	43.5374	311.111	6.34921	17.2336	3.62812	261.224	0	0	0	0	643.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
