Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	461.678	87.0748	0.90703	32.6531	0	15.4195	0	0	0	0	597.732	1.23563	2.89292	0.921511	0.175809	0.000591738	0.266884	0	0	0	0	5.49335	107.937	353.742	52.6077	9.97732	2.72109	21.7687	0	0	0	0	548.753	7.1729	23.8433	1.09234	13.254	0.0786939	14.7539	0	0	0	0	60.195	44.4444	306.576	5.44218	29.0249	3.62812	273.016	0	0	0	0	662.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	117.125	1.875	67.25	0.125	15.375	0	0	0	0	201.75	1.14221	2.83217	0.767296	0.194239	0.00494973	0.434236	0	0	0	0	5.3751	112.25	366	51.125	11.375	4.125	34.625	0	0	0	0	579.5	14.932	29.4771	3.14465	30.908	0.109224	16.6579	0	0	0	0	95.2289	42.125	306	7.25	29.25	2.25	261.25	0	0	0	0	648.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	67.4444	141.778	2.44444	80.3333	0.111111	17.2222	0	0	0	0	309.333	1.15667	2.80745	0.784358	0.185467	0.00416967	0.405475	0	0	0	0	5.34359	110.444	357.667	50.6667	10.6667	3.88889	32.2222	0	0	0	0	565.556	13.9473	28.7165	2.87778	28.6592	0.107783	16.4837	0	0	0	0	90.7922	42	307.778	7	28.3333	2.44444	261	0	0	0	0	648.556	12.3333	19	0	8.22222	0	6.44444	0	0	0	0	46	0.00665537	0.0237773	0.00235984	0.00897038	0.000509104	0	0	0	0	0	0.042272	0.888889	2.66667	0.333333	0.555556	0.111111	0	0	0	0	0	4.55556	0.195679	0.313516	0.016984	0.525027	0	0.153812	0	0	0	0	1.20502	0.666667	2.88889	0.111111	1.11111	0	2.55556	0	0	0	0	7.33333
4	1	550.567	113.379	1.81406	41.7234	0	17.2336	0	0	0	0	724.717	1.25776	2.87277	0.941206	0.16372	0.000662526	0.224172	0	0	0	0	5.46029	107.029	345.578	52.6077	9.0703	2.72109	19.0476	0	0	0	0	536.054	7.10584	24.003	1.10275	11.0665	0.0799632	14.6519	0	0	0	0	58.0099	42.6304	306.576	5.44218	27.2109	3.62812	270.295	0	0	0	0	655.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	144.875	2.5	84.875	0.125	17	0	0	0	0	249.375	1.14843	2.79563	0.770665	0.186088	0.00459958	0.428294	0	0	0	0	5.33371	111.125	359	50.625	10.75	4	33.875	0	0	0	0	569.375	14.8036	29.5021	3.15535	30.7326	0.110235	16.6864	0	0	0	0	94.9903	41.875	307.875	7.25	28.375	2.25	259.75	0	0	0	0	647.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	75.3333	159.667	3.44444	93.1111	0.222222	19.1111	0	0	0	0	350.889	1.14877	2.78704	0.771972	0.182784	0.00436905	0.382077	0	0	0	0	5.27701	109.111	350.778	48.6667	10.2222	3.88889	30.3333	0	0	0	0	553	13.9137	28.698	2.87073	28.1026	0.108844	16.4903	0	0	0	0	90.1841	42	307.778	6.88889	27.6667	2.44444	259.667	0	0	0	0	646.444	15.1111	24.3333	0.222222	10.8889	0	6.66667	0	0	0	0	57.2222	0.00830017	0.0222398	0.0301952	0.0027126	0	0.00686533	0	0	0	0	0.070313	0.777778	3.11111	2	0.333333	0	0.555556	0	0	0	0	6.77778	0.119989	0.356521	0.024218	0.654905	0	0.16624	0	0	0	0	1.32187	0.555556	3.77778	0.111111	0.777778	0	2.66667	0	0	0	0	7.88889
5	1	614.966	132.426	1.81406	48.9796	0	12.6984	0	0	0	0	810.884	1.24368	2.76535	0.95931	0.167437	0.000737761	0.22771	0	0	0	0	5.36422	106.122	331.973	51.7007	9.0703	2.72109	19.0476	0	0	0	0	520.635	7.11143	23.6312	1.11322	11.1362	0.081243	14.6862	0	0	0	0	57.7594	42.6304	310.204	5.44218	27.2109	3.62812	268.481	0	0	0	0	657.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	163	3.625	98.25	0.25	19.75	0	0	0	0	284.875	1.14188	2.78785	0.75457	0.182558	0.00481351	0.401534	0	0	0	0	5.27321	109.75	353	48.5	10.25	4	31.75	0	0	0	0	557.25	14.7657	29.5365	3.14641	30.0971	0.111253	16.6907	0	0	0	0	94.3477	41.875	307.375	7.125	27.625	2.25	258.5	0	0	0	0	644.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	81.6667	175.667	3.77778	90.8889	0.111111	21.3333	0	0	0	0	373.444	1.14328	2.75856	0.756836	0.177451	0.00439389	0.368847	0	0	0	0	5.20937	108	343.667	47.7778	21.8889	3.66667	29.1111	0	0	0	0	554.111	13.5797	28.816	2.87345	24.9444	0.108124	16.5373	0	0	0	0	86.859	41.8889	309.111	7	27.1111	2.33333	258.333	0	0	0	0	645.778	16.5556	28.6667	0.333333	10.3333	0.111111	7	0	0	0	0	63	0.015262	0.0274325	0.0120377	0.00648237	0.000180889	0.00593774	0	0	0	0	0.0673333	0.777778	3.22222	1	1	0.222222	0.444444	0	0	0	0	6.66667	0.410641	0.221849	0.0348166	3.25452	0.00178851	0.11579	0	0	0	0	4.0394	0.444444	2.55556	0.111111	0.666667	0.111111	2.11111	0	0	0	0	6
6	1	666.667	159.637	2.72109	47.1655	0	18.1406	0	0	0	0	894.331	1.20279	2.78967	0.88517	0.172072	0.000817443	0.200021	0	0	0	0	5.25055	104.308	327.438	48.0726	18.1406	2.72109	17.2336	0	0	0	0	517.914	7.20158	23.7869	1.20766	11.2061	0.0679332	14.7901	0	0	0	0	58.2603	43.5374	309.297	6.34921	27.2109	2.72109	268.481	0	0	0	0	657.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	177.375	4	96	0.125	21.875	0	0	0	0	299.375	1.14174	2.75334	0.736533	0.175919	0.00483048	0.390516	0	0	0	0	5.20288	108.75	345.625	47.875	22.125	3.75	30.625	0	0	0	0	558.75	14.3783	29.652	3.14843	26.5348	0.112278	16.7311	0	0	0	0	90.5568	41.625	309	7.25	27	2.25	257	0	0	0	0	644.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	85.1111	194.889	2.55556	85.1111	0.111111	19.7778	0	0	0	0	387.556	1.15998	2.72815	0.762752	0.170292	0.00459606	0.361321	0	0	0	0	5.1871	107.444	336.556	47.7778	33.5556	3.66667	28.3333	0	0	0	0	557.333	13.6055	28.8619	2.87662	24.3232	0.109166	16.576	0	0	0	0	86.3524	41.5556	309.889	6.88889	26.4444	2.33333	257	0	0	0	0	644.111	19	29.1111	1.22222	11.8889	0	9.33333	0	0	0	0	70.5556	0.002427	0.0284288	0.0112813	0.00422192	0	0.00187396	0	0	0	0	0.0482329	0.444444	3.22222	0.666667	2	0	0.111111	0	0	0	0	6.44444	0.0408524	0.295123	0.0139333	0.718034	0	0.122103	0	0	0	0	1.19005	0.444444	3.11111	0.111111	0.888889	0	2	0	0	0	0	6.55556
7	1	694.785	177.778	0.90703	44.4444	0	16.3265	0	0	0	0	934.24	1.22666	2.71409	0.896446	0.176619	0.000901572	0.203189	0	0	0	0	5.21791	104.308	315.646	48.0726	22.6757	2.72109	17.2336	0	0	0	0	510.658	7.18669	23.6958	1.21948	11.0587	0.0689554	14.9112	0	0	0	0	58.1408	42.6304	311.111	6.34921	26.3039	2.72109	267.574	0	0	0	0	656.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	196.625	2.875	89.875	0.125	20.25	0	0	0	0	309.75	1.15765	2.73043	0.741851	0.167238	0.00504631	0.381664	0	0	0	0	5.18388	108.125	339.25	47.875	34.625	3.75	29.75	0	0	0	0	563.375	14.41	29.6766	3.15097	25.8566	0.113309	16.7596	0	0	0	0	89.9671	41.375	309.375	7.125	26.375	2.25	255.625	0	0	0	0	642.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	82.3333	192.333	2.66667	81.7778	0.111111	19.8889	0	0	0	0	379.111	1.1496	2.71465	0.735453	0.166794	0.00480421	0.342753	0	0	0	0	5.11406	111.667	346.667	46.8889	45.2222	3.66667	26.8889	0	0	0	0	581	13.6788	28.8605	2.89362	23.4925	0.105801	16.6042	0	0	0	0	85.6355	42	309.444	6.88889	25.7778	2.22222	256.111	0	0	0	0	642.444	17.3333	31.4444	0.444444	9.22222	0.111111	8.55556	0	0	0	0	67.1111	0.0113296	0.0268036	0.0444922	0.000780919	0	0.00322822	0	0	0	0	0.0866346	1	3.66667	1.11111	1.22222	0	0.222222	0	0	0	0	7.22222	0.0121778	0.328488	0	0.925247	0.00441315	0.141981	0	0	0	0	1.41231	0.111111	3.55556	0	0.888889	0.111111	2.11111	0	0	0	0	6.77778
8	1	672.109	176.871	1.81406	43.5374	0	11.7914	0	0	0	0	906.122	1.15808	2.72677	0.818891	0.181302	0.000990148	0.190748	0	0	0	0	5.07679	147.846	326.531	46.2585	26.3039	2.72109	16.3265	0	0	0	0	565.986	7.21657	23.8718	1.23137	11.1272	0.0339597	14.9575	0	0	0	0	58.4384	43.5374	311.111	6.34921	26.3039	1.81406	265.76	0	0	0	0	654.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
