Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	444.444	95.2381	1.81406	32.6531	0	13.6054	0	0	0	0	587.755	1.25163	2.93745	1.01413	0.167997	0.000591738	0.256375	0	0	0	0	5.62818	108.844	355.556	54.4218	9.0703	2.72109	20.8617	0	0	0	0	551.474	7.10687	24.6506	1.09234	12.5159	0.0786939	14.569	0	0	0	0	60.0135	43.5374	310.204	5.44218	29.932	3.62812	273.016	0	0	0	0	665.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	115.125	2.375	67.375	0.125	15.375	0	0	0	0	200.375	1.12227	2.81777	0.790785	0.212378	0.00453033	0.423708	0	0	0	0	5.37144	111.25	363	52.25	12.25	4	33.625	0	0	0	0	576.375	15.1359	29.4359	2.68626	30.2213	0.262512	16.6808	0	0	0	0	94.4227	43.125	306	6.875	28.5	2.5	261.375	0	0	0	0	648.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	67	141.667	2.22222	79.3333	0	17.7778	0	0	0	0	308	1.14013	2.79307	0.806394	0.198342	0.00429425	0.392462	0	0	0	0	5.33469	109.667	354.778	51.5556	11.2222	3.88889	31.1111	0	0	0	0	562.222	14.2487	28.817	2.46969	27.4604	0.244353	16.4521	0	0	0	0	89.6922	43	308.556	6.66667	27.8889	2.66667	260.222	0	0	0	0	649	11.3333	17.5556	0.555556	7.77778	0.111111	5.44444	0	0	0	0	42.7778	0.00718007	0.0274003	0.013274	0.0115535	0	0.00156883	0	0	0	0	0.0609767	0.888889	3	0.777778	0.666667	0	0.111111	0	0	0	0	5.44444	0.0684377	0.283106	0.0161476	1.00828	0	0.182857	0	0	0	0	1.55883	0.444444	2.77778	0.111111	0.888889	0	3.44444	0	0	0	0	7.66667
4	1	546.939	119.728	1.81406	37.1882	0	12.6984	0	0	0	0	718.367	1.27472	2.91253	1.03549	0.171783	0.000662526	0.213486	0	0	0	0	5.60868	107.937	348.299	54.4218	9.0703	2.72109	18.1406	0	0	0	0	540.59	7.15916	24.9866	0.970937	11.6938	0.0799632	14.5845	0	0	0	0	59.475	43.5374	314.739	4.53515	28.1179	3.62812	271.202	0	0	0	0	665.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	143.625	2.25	84.25	0	18.25	0	0	0	0	248.375	1.12727	2.77505	0.782252	0.199461	0.00473973	0.413655	0	0	0	0	5.30243	110	355.375	51.25	11.375	4	32.625	0	0	0	0	564.625	15.1354	29.4732	2.71442	29.3109	0.263877	16.6651	0	0	0	0	93.5629	42.875	307.5	7	27.875	2.5	259	0	0	0	0	646.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	74.3333	163.889	1.88889	90.7778	0.222222	17.4444	0	0	0	0	348.556	1.12922	2.76782	0.818389	0.194632	0.00397262	0.36929	0	0	0	0	5.28333	108.111	347.556	51	10.7778	3.77778	29.3333	0	0	0	0	550.556	14.3121	28.8822	2.4721	27.2957	0.246253	16.5163	0	0	0	0	89.7247	43.1111	309.111	6.55556	27.4444	2.77778	258.667	0	0	0	0	647.667	16.4444	23.8889	0.666667	11.3333	0	7.66667	0	0	0	0	60	0.0157671	0.0244934	0.00621479	0.00401056	0	0.00642572	0	0	0	0	0.0569116	1.11111	3.33333	0.555556	0.333333	0	0.444444	0	0	0	0	5.77778	0.0198106	0.275102	0.0132937	0.259836	0	0.108086	0	0	0	0	0.676129	0.333333	3.33333	0.111111	0.555556	0	2.88889	0	0	0	0	7.22222
5	1	606.803	139.683	1.81406	39.0023	0	10.8844	0	0	0	0	798.186	1.25804	2.81829	1.02366	0.17562	0.000737761	0.216845	0	0	0	0	5.49319	106.122	336.508	52.6077	9.0703	2.72109	18.1406	0	0	0	0	525.17	7.25029	25.1578	0.979841	11.1588	0.081243	14.6347	0	0	0	0	59.2626	44.4444	319.274	4.53515	27.2109	3.62812	268.481	0	0	0	0	667.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	166.5	1.875	97	0.25	18.125	0	0	0	0	283.75	1.11768	2.76054	0.797693	0.194759	0.00436752	0.387148	0	0	0	0	5.26218	108.5	348.875	50.875	10.875	3.875	30.625	0	0	0	0	553.625	15.1948	29.5269	2.71632	29.1999	0.265838	16.7322	0	0	0	0	93.6359	42.875	307.5	6.875	27.5	2.625	257.625	0	0	0	0	645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	82.6667	184	1.44444	88.8889	0.333333	15.6667	0	0	0	0	373	1.14174	2.73254	0.791638	0.175654	0.00414302	0.358676	0	0	0	0	5.20439	107.444	339.444	50.4444	23.4444	3.66667	28.3333	0	0	0	0	552.778	14.328	28.5961	2.35086	27.1968	0.247655	16.5021	0	0	0	0	89.2215	43.1111	309.778	6.22222	26.7778	2.77778	256.667	0	0	0	0	645.333	15.6667	26	0.222222	10.5556	0.111111	8.11111	0	0	0	0	60.6667	0.0016556	0.0293923	0.0246045	0.0205291	2.32428e-005	0.00311945	0	0	0	0	0.0793242	0.444444	4	0.888889	1.55556	0.111111	0.222222	0	0	0	0	7.22222	0.0580582	0.631192	0.157362	0.192912	0	0.176812	0	0	0	0	1.21634	0.222222	3.44444	0.555556	0.777778	0	2.77778	0	0	0	0	7.77778
6	1	674.83	165.986	1.81406	33.5601	0	14.5125	0	0	0	0	890.703	1.24429	2.85433	0.960955	0.150138	0.000817443	0.188975	0	0	0	0	5.3995	105.215	333.787	51.7007	15.4195	2.72109	16.3265	0	0	0	0	525.17	7.34205	25.4133	1.07271	11.2272	0.0825333	14.6622	0	0	0	0	59.8	45.3515	320.181	5.44218	27.2109	3.62812	267.574	0	0	0	0	669.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	185.875	1.375	95.75	0.375	15.75	0	0	0	0	299.125	1.13404	2.71679	0.764996	0.17692	0.00454824	0.379074	0	0	0	0	5.17636	107.875	340.125	50.25	24.25	3.75	29.75	0	0	0	0	556	15.2007	29.1737	2.57912	29.0797	0.267238	16.7064	0	0	0	0	93.0069	42.75	308.125	6.5	26.75	2.625	255.375	0	0	0	0	642.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	90.5556	201	1.77778	88.5556	0.111111	17.1111	0	0	0	0	399.111	1.15008	2.70802	0.789824	0.162998	0.0038508	0.348339	0	0	0	0	5.16311	106.444	332.444	49.7778	35.6667	3.44444	27.2222	0	0	0	0	555	14.2664	28.6888	2.35343	26.1599	0.239269	16.5476	0	0	0	0	88.2555	42.5556	310.222	6.11111	25.6667	2.55556	255	0	0	0	0	642.111	16	29.5556	0.222222	9.11111	0.222222	6	0	0	0	0	61.1111	0.0106933	0.0195718	0.019792	0.00968277	0.000489037	0.00452696	0	0	0	0	0.0647558	0.888889	3	0.888889	1	0.222222	0.444444	0	0	0	0	6.44444	0.130836	0.250249	0.012075	1.13432	0.00979752	0.114504	0	0	0	0	1.65178	0.666667	3.55556	0.111111	1.33333	0.222222	2.33333	0	0	0	0	8.22222
7	1	739.229	193.197	1.81406	32.6531	0	14.5125	0	0	0	0	981.406	1.2688	2.84034	0.957199	0.119767	0.000901572	0.191962	0	0	0	0	5.37897	105.215	329.252	48.9796	17.2336	2.72109	16.3265	0	0	0	0	519.728	7.11935	25.4718	1.08296	11.1943	0.0482429	14.6055	0	0	0	0	59.5222	44.4444	320.181	5.44218	26.3039	2.72109	263.039	0	0	0	0	662.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	201.75	1.75	95.375	0.125	17.375	0	0	0	0	316.375	1.14043	2.69205	0.763669	0.166868	0.00420791	0.367059	0	0	0	0	5.13429	106.75	332.875	49.875	37.75	3.5	28.5	0	0	0	0	559.25	15.1246	29.2739	2.5812	27.9042	0.262529	16.7581	0	0	0	0	91.9045	42.125	308.625	6.375	25.5	2.5	253.875	0	0	0	0	639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	89	200.778	1.44444	84	0.222222	18.4444	0	0	0	0	393.889	1.13865	2.69411	0.797595	0.15756	0.00402127	0.329215	0	0	0	0	5.12115	110.667	340.667	49.5556	47.8889	3.33333	25.7778	0	0	0	0	577.889	14.2623	28.7116	2.36798	26.1142	0.240575	16.5967	0	0	0	0	88.2933	43	310.778	6.11111	25.3333	2.55556	254.444	0	0	0	0	642.222	18.8889	31	0.111111	12.5556	0.111111	7.22222	0	0	0	0	69.8889	0.012107	0.0262743	0.0101607	0.00720196	1.33317e-005	0.00165853	0	0	0	0	0.0574157	0.888889	3.44444	0.555556	1.33333	0.111111	0.111111	0	0	0	0	6.44445	0.0917487	0.304012	0	0.134728	0	0.122149	0	0	0	0	0.652638	0.111111	2.55556	0	0.444444	0	1.88889	0	0	0	0	5
8	1	726.531	185.941	0.90703	34.4671	0	19.9546	0	0	0	0	967.8	1.18598	2.86844	0.944539	0.123271	0.000990148	0.179338	0	0	0	0	5.30256	147.846	338.322	48.9796	20.8617	2.72109	15.4195	0	0	0	0	574.15	7.24945	25.0841	1.09325	10.4954	0.0491199	14.6191	0	0	0	0	58.5905	46.2585	316.553	5.44218	25.3968	2.72109	262.132	0	0	0	0	658.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
