Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	479.819	102.494	2.72109	27.2109	0	16.3265	0	0	0	0	628.571	1.24249	2.97022	0.914385	0.197804	0.000591738	0.266884	0	0	0	0	5.59237	107.937	358.277	53.5147	10.8844	2.72109	21.7687	0	0	0	0	555.102	7.1729	24.1535	1.09234	11.9911	0.044814	14.6648	0	0	0	0	59.1194	44.4444	309.297	5.44218	28.1179	2.72109	271.202	0	0	0	0	661.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	113.375	1.75	67.875	0.25	17.75	0	0	0	0	201	1.13057	2.82594	0.768444	0.209472	0.00488369	0.428742	0	0	0	0	5.36805	112.5	365.375	52.375	12.625	3.625	34.125	0	0	0	0	580.625	15.3343	29.4418	3.1718	30.5241	0.285732	16.7705	0	0	0	0	95.5282	43.5	307.625	7.25	28.5	2.5	263.125	0	0	0	0	652.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	72.3333	136.222	2.44444	74.6667	0.333333	17.5556	0	0	0	0	303.556	1.14392	2.8076	0.771331	0.207538	0.00459626	0.398204	0	0	0	0	5.33319	110.778	357.111	51	12	3.44444	31.5556	0	0	0	0	565.889	14.1824	28.7856	2.90406	24.3451	0.260883	16.4888	0	0	0	0	86.9669	43.1111	309.222	7	27.2222	2.55556	261.889	0	0	0	0	651	11.5556	17.1111	0.444444	9.77778	0	7.44444	0	0	0	0	46.3333	0.00980682	0.0255049	0.0156887	0.00355664	1.51593e-005	0.00229363	0	0	0	0	0.0568659	0.777778	3	1.22222	0.444444	0.111111	0.222222	0	0	0	0	5.77778	0.31991	0.268791	0.0149254	4.34097	0	0.238955	0	0	0	0	5.18355	0.777778	3.33333	0.111111	1.44444	0	3.11111	0	0	0	0	8.77778
4	1	590.476	119.728	1.81406	36.2812	0	15.4195	0	0	0	0	763.719	1.25902	2.92506	0.914973	0.202356	0.000662526	0.224172	0	0	0	0	5.52624	107.029	350.113	50.7937	10.8844	2.72109	19.0476	0	0	0	0	540.59	7.22599	24.3674	1.10275	12.0201	0.0456593	14.6687	0	0	0	0	59.4306	44.4444	312.018	5.44218	27.2109	2.72109	270.295	0	0	0	0	662.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	138.375	2.5	79.125	0.375	17.625	0	0	0	0	238	1.13392	2.7909	0.759626	0.205593	0.00507949	0.420114	0	0	0	0	5.31524	111.5	358	51.25	12	3.5	33.125	0	0	0	0	569.375	15.0516	29.4973	3.18492	25.7478	0.2872	16.6895	0	0	0	0	90.4583	42.875	308.5	7.25	27.125	2.5	260.75	0	0	0	0	649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	80.2222	159.778	3.22222	81.8889	0.222222	16.7778	0	0	0	0	342.111	1.13078	2.78664	0.769411	0.189445	0.00426582	0.378866	0	0	0	0	5.25941	109	350.556	49.6667	10.7778	3.22222	30	0	0	0	0	553.222	14.2567	28.8175	2.92133	23.4001	0.260982	16.5249	0	0	0	0	86.1816	43.4444	310.444	7	26.2222	2.55556	260.889	0	0	0	0	650.556	15.3333	23.2222	0.333333	12.4444	0.111111	8.44444	0	0	0	0	59.8889	0.0134211	0.0227441	0.0195831	0.0186565	8.90205e-006	0.00267999	0	0	0	0	0.0770937	1.22222	2.77778	1.33333	1.11111	0.111111	0.222222	0	0	0	0	6.77778	0.0135373	0.306976	0	1.03726	0.00183984	0.137071	0	0	0	0	1.49669	0.222222	2.55556	0	1.11111	0.111111	2.33333	0	0	0	0	6.33333
5	1	654.875	134.24	2.72109	42.6304	0	13.6054	0	0	0	0	848.073	1.21664	2.82035	0.932348	0.206969	0.000665091	0.22771	0	0	0	0	5.40468	104.308	338.322	49.8866	10.8844	1.81406	19.0476	0	0	0	0	524.263	7.31792	23.7416	1.11322	10.3288	0.0465126	14.7042	0	0	0	0	57.2523	45.3515	315.646	5.44218	26.3039	2.72109	268.481	0	0	0	0	663.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	163	3.25	86.5	0.25	17.125	0	0	0	0	270.125	1.12537	2.78269	0.755117	0.184603	0.00470739	0.397922	0	0	0	0	5.25041	109.875	352.25	49.75	10.625	3.375	31.375	0	0	0	0	557.25	15.1232	29.6231	3.20333	24.9181	0.287194	16.7269	0	0	0	0	89.8818	43.125	309.375	7.25	26.125	2.5	259.875	0	0	0	0	648.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	86	176	2.55556	75.8889	0.333333	17.8889	0	0	0	0	358.667	1.13336	2.74449	0.753847	0.187875	0.00421898	0.366575	0	0	0	0	5.19037	107.778	342	48.7778	24.3333	3.11111	28.8889	0	0	0	0	554.889	14.2919	28.9052	2.79786	19.8172	0.262389	16.5589	0	0	0	0	82.6334	43.5556	311.111	6.77778	25.6667	2.55556	259.222	0	0	0	0	648.889	17.8889	25.7778	0.777778	8.88889	0	7.22222	0	0	0	0	60.5556	0.00698659	0.0368412	0.0125695	0.00304894	0.000237969	0.00493923	0	0	0	0	0.0646235	0.888889	4.44444	1.22222	0.666667	0.111111	0.333333	0	0	0	0	7.66667	0.0435756	0.258317	0.161342	3.67151	0	0.129477	0	0	0	0	4.26422	0.222222	3.44444	0.444444	0.666667	0	2.44444	0	0	0	0	7.22222
6	1	702.041	140.59	1.81406	40.8163	0	19.9546	0	0	0	0	905.215	1.2006	2.83568	0.861316	0.212165	0.000729354	0.200021	0	0	0	0	5.31051	102.494	334.694	48.0726	16.3265	1.81406	17.2336	0	0	0	0	520.635	7.41048	23.8335	0.694856	10.3964	0.0473738	14.8279	0	0	0	0	57.2105	46.2585	314.739	5.44218	26.3039	2.72109	269.388	0	0	0	0	664.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	180.375	2.625	80.125	0.375	17.5	0	0	0	0	281	1.13089	2.73222	0.736149	0.182121	0.00464583	0.387961	0	0	0	0	5.17398	108.75	343	48.875	25.125	3.25	30.375	0	0	0	0	559.375	15.1507	29.7129	3.06339	20.8783	0.288659	16.7497	0	0	0	0	85.8436	43.125	310.25	7	25.5	2.5	257.875	0	0	0	0	646.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	91.4444	193.444	2.55556	72	0.333333	18.2222	0	0	0	0	378	1.1346	2.7196	0.752918	0.177862	0.00412006	0.357339	0	0	0	0	5.14644	106.222	334.778	47.7778	34	3	27.8889	0	0	0	0	553.667	14.3613	28.7432	2.75126	19.5939	0.263804	16.5663	0	0	0	0	82.2798	43.6667	310.556	6.44444	25.2222	2.55556	257.111	0	0	0	0	645.556	17.3333	30.3333	0.444444	9	0.111111	6.55556	0	0	0	0	63.7778	0.0177508	0.0246148	0.0181401	0.00711779	0.000285921	0.00354462	0	0	0	0	0.071454	1.44444	3.44444	1.11111	1.33333	0.111111	0.333333	0	0	0	0	7.77778	0	0.502384	0.0631796	0.311583	0	0.153831	0	0	0	0	1.03098	0	4.33333	0.333333	0.666667	0	2.77778	0	0	0	0	8.11111
7	1	746.485	152.381	1.81406	39.9093	0	21.7687	0	0	0	0	962.358	1.22371	2.80348	0.879921	0.18953	0.000796582	0.203189	0	0	0	0	5.30063	101.587	328.345	48.0726	17.2336	1.81406	17.2336	0	0	0	0	514.286	7.46547	23.9578	0.618433	10.3307	0.0482429	14.9308	0	0	0	0	57.3515	46.2585	314.739	4.53515	25.3968	2.72109	268.481	0	0	0	0	662.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	198.625	2.625	76	0.375	17.875	0	0	0	0	295.5	1.1295	2.70791	0.732735	0.173976	0.00452529	0.377184	0	0	0	0	5.12583	107.125	335.625	47.75	35.875	3.125	29.25	0	0	0	0	558.75	15.2219	29.5172	3.00994	20.6364	0.290131	16.7456	0	0	0	0	85.4212	43.25	309.625	6.625	25.125	2.5	255.625	0	0	0	0	642.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	95.7778	191.222	2.55556	64.4444	0.333333	18.8889	0	0	0	0	373.222	1.13522	2.70986	0.740741	0.170956	0.00411378	0.335934	0	0	0	0	5.09683	109.222	343.333	47.2222	46.5556	2.77778	26.2222	0	0	0	0	575.333	14.3761	28.893	2.73591	18.9015	0.265226	16.5092	0	0	0	0	81.681	43.8889	311.222	6.33333	24.1111	2.55556	254.778	0	0	0	0	642.889	16.1111	32.3333	0.222222	10.3333	0.111111	7	0	0	0	0	66.1111	0.00446066	0.0204361	0.0293011	0.00442697	0.000188087	0.00407752	0	0	0	0	0.0628904	1	3.33333	1.11111	0.777778	0.222222	0.333333	0	0	0	0	6.77778	0.0692731	0.179432	0.0313762	0.779339	0	0.229227	0	0	0	0	1.28865	0.222222	2.55556	0.111111	1.33333	0	3.66667	0	0	0	0	7.88889
8	1	781.859	157.823	0.90703	40.8163	0	25.3968	0	0	0	0	1006.8	1.17371	2.83691	0.868914	0.194602	0.000866774	0.190748	0	0	0	0	5.26575	135.147	331.973	46.2585	22.6757	1.81406	16.3265	0	0	0	0	554.195	7.598	24.1953	0.62598	10.3351	0.0491199	14.9968	0	0	0	0	57.8003	48.0726	314.739	4.53515	24.4898	2.72109	266.667	0	0	0	0	661.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
