Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	425.397	104.308	0.90703	43.5374	0	19.0476	0	0	0	0	593.197	1.23972	2.91245	0.874639	0.157927	0.000591738	0.255778	0	0	0	0	5.4411	105.215	352.834	52.6077	8.16327	2.72109	20.8617	0	0	0	0	542.404	6.93253	23.7515	1.09234	14.0161	0.0786939	14.5796	0	0	0	0	60.4508	41.7234	304.762	5.44218	29.0249	3.62812	270.295	0	0	0	0	654.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	116.25	2.5	58.625	0	15.5	0	0	0	0	192.875	1.1433	2.83249	0.758051	0.201836	0.00480752	0.440594	0	0	0	0	5.38108	112.5	363.875	52.375	12.125	4	35	0	0	0	0	579.875	15.1924	29.598	3.2401	24.8078	0.085312	16.5914	0	0	0	0	89.5151	43	307.625	7.5	26.625	2.25	260.625	0	0	0	0	647.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	64.6667	142.111	2.55556	67.6667	0.222222	18.1111	0	0	0	0	295.333	1.14772	2.79377	0.757451	0.196492	0.0045455	0.409285	0	0	0	0	5.30926	110.111	354	50.4444	11.5556	3.88889	32.4444	0	0	0	0	562.444	14.3078	28.8687	2.98022	22.8213	0.0864359	16.3722	0	0	0	0	85.4367	42.8889	309	7.33333	25.8889	2.44444	259.889	0	0	0	0	647.444	10.5556	19	0.555556	8.44444	0	7	0	0	0	0	45.5556	0.0170807	0.037916	0.0254253	0.00265181	0	0	0	0	0	0	0.0830738	1.11111	4.33333	1.77778	0.111111	0	0	0	0	0	0	7.33333	0.037888	0.262806	0	1.01784	0	0.184059	0	0	0	0	1.50259	0.222222	3.11111	0	1.22222	0	2.77778	0	0	0	0	7.33333
4	1	527.891	130.612	0	47.1655	0	19.0476	0	0	0	0	724.717	1.24098	2.87438	0.859516	0.161575	0.000662526	0.212884	0	0	0	0	5.35	103.401	346.485	50.7937	8.16327	2.72109	18.1406	0	0	0	0	529.705	6.98303	23.8571	1.10275	13.9978	0.0799632	14.512	0	0	0	0	60.5326	41.7234	304.762	5.44218	28.1179	3.62812	267.574	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	144.125	2.875	69.625	0.25	17.875	0	0	0	0	234.75	1.14068	2.78001	0.740342	0.198787	0.00502238	0.43258	0	0	0	0	5.29742	111.25	354.625	50.5	11.875	4	34.125	0	0	0	0	566.375	15.2262	29.6909	3.2706	23.7532	0.0862205	16.5852	0	0	0	0	88.6123	43	309.375	7.625	25.375	2.25	259.125	0	0	0	0	646.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	74.3333	161.667	3.66667	77.8889	0.222222	19.5556	0	0	0	0	337.333	1.13206	2.76664	0.767721	0.190919	0.004115	0.39473	0	0	0	0	5.25619	108.667	346.444	50.1111	11	3.66667	31.2222	0	0	0	0	551.111	14.3727	28.6879	2.9982	22.7079	0.0859179	16.2706	0	0	0	0	85.1232	43.1111	308.222	7.33333	25.1111	2.44444	257.556	0	0	0	0	643.778	13.2222	25.5556	0.333333	8.77778	0	7	0	0	0	0	54.8889	0.0159271	0.0284577	0.00723514	0.00592543	0.000113727	0	0	0	0	0	0.0576591	0.888889	3.77778	0.333333	0.444444	0.111111	0	0	0	0	0	5.55556	0.022905	0.519662	0	0.199206	0.0020109	0.271837	0	0	0	0	1.01562	0.333333	4.55556	0	0.888889	0.111111	3.55556	0	0	0	0	9.44444
5	1	606.803	152.381	0	51.7007	0	20.8617	0	0	0	0	831.746	1.22466	2.7872	0.878493	0.16527	0.000737761	0.216238	0	0	0	0	5.2726	101.587	336.508	50.7937	8.16327	2.72109	18.1406	0	0	0	0	517.914	7.00341	24.1768	1.11322	13.9721	0.0648274	14.6048	0	0	0	0	60.9352	41.7234	309.297	5.44218	27.2109	2.72109	266.667	0	0	0	0	653.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	162.875	4.125	80.5	0.25	19.375	0	0	0	0	267.125	1.12548	2.76238	0.749487	0.192008	0.0045277	0.415768	0	0	0	0	5.24964	109.75	347.5	50.125	11.25	3.75	32.75	0	0	0	0	555.125	15.297	29.4474	3.28981	23.6293	0.0877236	16.4598	0	0	0	0	88.2111	43.25	307.875	7.625	24.625	2.375	256.625	0	0	0	0	642.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	83.6667	180.222	4	72.4444	0.222222	19.5556	0	0	0	0	360.111	1.13651	2.72483	0.766422	0.186237	0.00430698	0.387631	0	0	0	0	5.20594	107.667	337.889	49.4444	23.7778	3.66667	30.4444	0	0	0	0	552.889	14.379	28.7956	3.0265	22.7065	0.0868774	16.2915	0	0	0	0	85.286	43.1111	310.111	7.44444	24.5556	2.44444	255.889	0	0	0	0	643.556	15.8889	27.2222	0.555556	10.5556	0	7.55556	0	0	0	0	61.7778	0.00513289	0.0337437	0.00876221	0.0106025	0	0	0	0	0	0	0.0582413	0.666667	4.33333	0.888889	1.11111	0	0	0	0	0	0	7	0.0722789	0.238665	0	0.0814053	0	0.140477	0	0	0	0	0.532826	0.333333	2.33333	0	0.555556	0	2.44444	0	0	0	0	5.66667
6	1	682.993	164.172	0	47.1655	0	17.2336	0	0	0	0	911.565	1.21001	2.79179	0.894616	0.16979	0.000817443	0.188364	0	0	0	0	5.25538	100.68	329.252	49.8866	16.3265	2.72109	16.3265	0	0	0	0	515.193	6.85626	24.4378	1.12374	14.0491	0.0658223	14.612	0	0	0	0	61.1447	41.7234	310.204	5.44218	27.2109	2.72109	263.946	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	182.125	4.5	75	0.25	20	0	0	0	0	281.875	1.13288	2.7134	0.746016	0.186117	0.0047327	0.411648	0	0	0	0	5.1948	108.75	338.625	49.5	24.5	3.75	32.125	0	0	0	0	557.25	15.325	29.5366	3.32062	23.6173	0.088666	16.4841	0	0	0	0	88.3724	43.25	309.875	7.75	24	2.375	255.125	0	0	0	0	642.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	89.7778	192.889	3.88889	72.2222	0.111111	21.8889	0	0	0	0	380.778	1.14324	2.69449	0.766852	0.179212	0.00443296	0.382268	0	0	0	0	5.17049	106.333	330.444	49.6667	34.2222	3.33333	29.7778	0	0	0	0	553.778	14.4014	28.9162	2.95492	22.4781	0.0878441	16.2852	0	0	0	0	85.1236	42.6667	311.556	7.11111	24.1111	2.44444	254.111	0	0	0	0	642	17.3333	30.8889	0.111111	8.22222	0.222222	7	0	0	0	0	63.7778	0.0123098	0.0336211	0.0172618	0.00412147	7.20017e-005	0	0	0	0	0	0.0673862	1.22222	3.88889	0.777778	1	0.333333	0	0	0	0	0	7.22222	0.0467427	0.21468	0.0898701	0.316642	0	0.165371	0	0	0	0	0.833305	0.555556	2.11111	0.333333	0.666667	0	2.44444	0	0	0	0	6.11111
7	1	732.88	179.592	0.90703	39.9093	0	16.3265	0	0	0	0	969.615	1.2199	2.70383	0.913989	0.17479	0.000901572	0.191346	0	0	0	0	5.20476	98.8662	317.46	49.8866	26.3039	2.72109	16.3265	0	0	0	0	511.565	6.90631	24.7904	1.13431	13.1879	0.0668251	14.7129	0	0	0	0	60.7987	41.7234	315.646	5.44218	26.3039	2.72109	263.039	0	0	0	0	654.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	194.125	4.25	75.75	0.125	22.625	0	0	0	0	296.875	1.13948	2.69222	0.744045	0.177526	0.00486283	0.405229	0	0	0	0	5.16336	107.5	331.875	49.75	34.875	3.375	31.375	0	0	0	0	558.75	15.344	29.6277	3.23905	23.4791	0.0896153	16.465	0	0	0	0	88.2444	42.75	310.75	7.375	23.625	2.375	253.25	0	0	0	0	640.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	92.3333	190.222	3.88889	73.3333	0.111111	20.8889	0	0	0	0	380.778	1.14133	2.68186	0.770366	0.173585	0.00438972	0.363611	0	0	0	0	5.13515	109.333	339.444	48.7778	42.7778	3.11111	28.3333	0	0	0	0	571.778	14.4392	28.9513	2.97255	21.9338	0.0888178	16.2802	0	0	0	0	84.6659	42.8889	310.333	7.11111	23	2.44444	252.667	0	0	0	0	638.444	18.4444	31.3333	0.555556	7.88889	0	8.66667	0	0	0	0	66.8889	0.00710607	0.0268115	0.0140613	0.00731711	0.000238495	0.00172168	0	0	0	0	0.0572562	0.666667	3.77778	1	1.22222	0.222222	0.111111	0	0	0	0	7	0.0452732	0.2911	0	0.626478	0	0.175033	0	0	0	0	1.13788	0.222222	4.22222	0	1.22222	0	2.77778	0	0	0	0	8.44444
8	1	753.742	170.522	0.90703	39.9093	0	17.2336	0	0	0	0	982.313	1.16926	2.70084	0.845035	0.180008	0.000574328	0.178716	0	0	0	0	5.07444	129.705	329.252	47.1655	33.5601	1.81406	15.4195	0	0	0	0	556.916	6.78205	24.7889	1.14495	12.8276	0.0678358	14.662	0	0	0	0	60.2732	42.6304	313.832	5.44218	25.3968	2.72109	260.317	0	0	0	0	650.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
