Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	469.841	99.7732	0.90703	39.0023	0	11.7914	0	0	0	0	621.315	1.25589	2.94011	0.995119	0.15938	0.000591738	0.255564	0	0	0	0	5.60665	108.844	352.834	53.5147	8.16327	2.72109	20.8617	0	0	0	0	546.939	7.1729	23.8919	0.962079	13.8741	0.0786939	14.4732	0	0	0	0	60.4529	44.4444	310.204	4.53515	29.0249	3.62812	269.388	0	0	0	0	661.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	117.375	2.25	69.875	0.125	20.625	0	0	0	0	210.25	1.14906	2.83447	0.756229	0.207965	0.00494973	0.431752	0	0	0	0	5.38442	112.875	366.125	51.25	12.5	4.125	34.25	0	0	0	0	581.125	14.8757	29.5868	3.08048	30.7126	0.282919	16.7642	0	0	0	0	95.3028	42.875	306.375	6.5	29.25	2.375	262.375	0	0	0	0	649.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	71.3333	137.444	2.11111	83.8889	0.222222	21.3333	0	0	0	0	316.333	1.16807	2.80831	0.78763	0.193934	0.00422033	0.396398	0	0	0	0	5.35856	111.444	356.556	50.8889	11.3333	3.88889	31.4444	0	0	0	0	565.556	13.7106	28.9183	2.79543	28.5782	0.262544	16.6045	0	0	0	0	90.8696	43	308.889	6.11111	27.8889	2.55556	262.222	0	0	0	0	650.667	10.7778	19.8889	0.444444	7.77778	0	6.88889	0	0	0	0	45.7778	0.00399531	0.0303132	0.00925011	0.0109467	0.000458441	0.00348657	0	0	0	0	0.0584503	0.555556	3.77778	0.555556	0.666667	0.111111	0.222222	0	0	0	0	5.88889	0.382981	0.2156	0.0149254	0.508053	0	0.093347	0	0	0	0	1.21491	0.333333	2.55556	0.111111	1.55556	0	1.88889	0	0	0	0	6.44444
4	1	582.313	117.007	0.90703	47.1655	0	17.2336	0	0	0	0	764.626	1.2637	2.90769	1.01588	0.162998	0.000662526	0.212668	0	0	0	0	5.5636	107.029	346.485	53.5147	8.16327	2.72109	18.1406	0	0	0	0	536.054	7.22599	24.1879	0.970937	13.8497	0.0799632	14.5173	0	0	0	0	60.8318	44.4444	313.832	4.53515	28.1179	3.62812	269.388	0	0	0	0	663.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	139.5	2.25	87.875	0.25	21.875	0	0	0	0	251.75	1.15827	2.79237	0.7632	0.195713	0.00465657	0.419668	0	0	0	0	5.33388	112.125	357.625	50.625	11.625	4	33.125	0	0	0	0	569.125	14.5208	29.7037	3.08088	30.2579	0.284342	16.8458	0	0	0	0	94.6935	42.75	308.125	6.375	27.75	2.375	261.5	0	0	0	0	648.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	80	156.444	2.66667	93.6667	0.222222	19.5556	0	0	0	0	352.556	1.153	2.7859	0.796942	0.184426	0.00389762	0.375309	0	0	0	0	5.29947	110	350.222	50.1111	10.6667	3.77778	29.7778	0	0	0	0	554.556	13.7479	28.9574	2.774	25.1115	0.262806	16.5136	0	0	0	0	87.3672	43.2222	307.889	6	27.2222	2.55556	260.667	0	0	0	0	647.556	15.7778	21.6667	0.333333	11.2222	0.111111	9.55556	0	0	0	0	58.6667	0.0157037	0.0283551	0.00851939	0.00975536	0	0.00440656	0	0	0	0	0.0667401	0.888889	2.77778	0.777778	0.555556	0	0.333333	0	0	0	0	5.33333	0.0496929	0.295613	0.0373024	3.56429	0.0016885	0.264571	0	0	0	0	4.21316	0.333333	4.55556	0.111111	0.777778	0.111111	2.88889	0	0	0	0	8.77778
5	1	653.061	131.519	0.90703	53.5147	0	10.8844	0	0	0	0	849.887	1.24977	2.78754	1.0186	0.158273	0.000737761	0.21602	0	0	0	0	5.43094	106.122	335.601	52.6077	7.25624	2.72109	18.1406	0	0	0	0	522.449	7.31792	24.1439	0.979841	13.9267	0.081243	14.6217	0	0	0	0	61.0714	45.3515	315.646	4.53515	28.1179	3.62812	268.481	0	0	0	0	665.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	159.5	2.875	98.125	0.25	20.875	0	0	0	0	281.625	1.14359	2.78461	0.773601	0.185667	0.00428314	0.395531	0	0	0	0	5.28728	110.625	352	49.875	11	3.875	31.25	0	0	0	0	558.625	14.5507	29.7577	3.05597	26.3475	0.28446	16.731	0	0	0	0	90.7274	42.875	306.75	6.25	27	2.375	259.875	0	0	0	0	645.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	87.8889	176.778	2.33333	90.8889	0.222222	23.1111	0	0	0	0	381.222	1.15215	2.75257	0.770693	0.176059	0.00409017	0.364469	0	0	0	0	5.22003	108.222	342.111	49.3333	23.6667	3.77778	28.7778	0	0	0	0	555.889	13.8007	29.0565	2.72508	24.3109	0.264226	16.536	0	0	0	0	86.6934	43.3333	308.667	6	25.4444	2.55556	258.889	0	0	0	0	644.889	16	25.2222	0.111111	10.1111	0.111111	7.33333	0	0	0	0	58.8889	0.0107614	0.0300504	0.0236707	0.00975229	0	0.00534553	0	0	0	0	0.0795803	1.44444	4.11111	1.11111	1.33333	0	0.333333	0	0	0	0	8.33333	0.0247848	0.243708	0.0850904	0.894581	0	0.138967	0	0	0	0	1.38713	0.222222	3.22222	0.222222	1.88889	0	2.44444	0	0	0	0	8
6	1	717.46	154.195	0.90703	45.3515	0	13.6054	0	0	0	0	931.519	1.232	2.79143	0.955608	0.162639	0.000817443	0.188144	0	0	0	0	5.33064	103.401	329.252	51.7007	17.2336	2.72109	16.3265	0	0	0	0	520.635	7.41048	24.2648	1.07271	12.4626	0.0825333	14.6696	0	0	0	0	59.9628	46.2585	314.739	5.44218	22.6757	3.62812	266.667	0	0	0	0	659.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	179.375	2.5	96.25	0.25	24.375	0	0	0	0	302.75	1.14544	2.74622	0.741489	0.175652	0.00448879	0.387228	0	0	0	0	5.20052	109	343.5	49	24.25	3.875	30.375	0	0	0	0	560	14.5981	29.8566	3.00012	25.6489	0.28588	16.7513	0	0	0	0	90.141	42.875	307.75	6.25	25.75	2.375	258.125	0	0	0	0	643.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	90.2222	190	2.11111	87	0.333333	23	0	0	0	0	392.667	1.16283	2.72795	0.786751	0.166601	0.0042889	0.355712	0	0	0	0	5.20413	107.111	336.222	49.1111	37.4444	3.77778	27.8889	0	0	0	0	561.556	13.7628	29.1297	2.72309	24.0776	0.265654	16.5976	0	0	0	0	86.5564	42.7778	309.889	5.88889	24.7778	2.55556	257.778	0	0	0	0	643.667	20.6667	31.2222	0.555556	10.5556	0	8.66667	0	0	0	0	71.6667	0.00855304	0.018098	0.00149875	0.00671421	0	0.00303828	0	0	0	0	0.0379023	1	1.77778	0.666667	1.22222	0	0.222222	0	0	0	0	4.88889	0.106384	0.272382	0.0174117	0.326936	0	0.0994228	0	0	0	0	0.822536	0.666667	2.88889	0.111111	0.888889	0	1.77778	0	0	0	0	6.33333
7	1	736.508	173.243	0	43.5374	0	16.3265	0	0	0	0	969.615	1.2562	2.73118	0.97591	0.166993	0.000901572	0.191124	0	0	0	0	5.32231	103.401	321.995	51.7007	25.3968	2.72109	16.3265	0	0	0	0	521.542	7.46547	24.3385	1.08296	12.528	0.0838342	14.7258	0	0	0	0	60.2245	46.2585	316.553	5.44218	22.6757	3.62812	264.853	0	0	0	0	659.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	192	2.375	92.125	0.375	23.75	0	0	0	0	310.625	1.15448	2.72771	0.756936	0.164412	0.00470077	0.377016	0	0	0	0	5.18526	107.75	337.875	48.75	38.625	3.875	29.375	0	0	0	0	566.25	14.5485	29.9329	2.99707	25.3777	0.287307	16.8147	0	0	0	0	89.9582	42.25	308.875	6.125	25	2.375	257.125	0	0	0	0	641.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	91.2222	195.111	2.22222	78.7778	0.111111	21.8889	0	0	0	0	389.333	1.16112	2.71466	0.779933	0.165411	0.00449381	0.338793	0	0	0	0	5.16441	111.889	345.222	48.3333	51	3.77778	26.5556	0	0	0	0	586.778	13.8496	29.1496	2.73838	21.649	0.267089	16.5797	0	0	0	0	84.2334	43.3333	309.889	5.88889	23.8889	2.55556	256.222	0	0	0	0	641.778	16.5556	27.5556	0.222222	12	0.333333	9.55556	0	0	0	0	66.2222	0.00261702	0.0242136	0.0245618	0.00312103	0	0.00148298	0	0	0	0	0.0559964	0.222222	3	1.11111	1	0	0.111111	0	0	0	0	5.44444	0	0.309986	0	2.51605	0	0.188476	0	0	0	0	3.01451	0	3.22222	0	1	0	2.77778	0	0	0	0	7
8	1	744.671	182.313	0	37.1882	0	15.4195	0	0	0	0	979.592	1.20776	2.73446	0.996506	0.147591	0.000990148	0.178493	0	0	0	0	5.2658	146.939	329.252	51.7007	33.5601	2.72109	15.4195	0	0	0	0	579.592	7.598	24.4442	1.09325	12.5935	0.0851456	14.8874	0	0	0	0	60.7016	48.0726	315.646	5.44218	22.6757	3.62812	265.76	0	0	0	0	661.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
