Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	438.095	111.565	0	37.1882	0	12.6984	0	0	0	0	599.547	1.27161	2.96997	0.9895	0.165873	0.000332943	0.266884	0	0	0	0	5.66417	109.751	356.463	54.4218	9.97732	1.81406	21.7687	0	0	0	0	554.195	7.12605	23.6808	1.09234	15.1781	0.0786939	14.7408	0	0	0	0	61.8968	43.5374	308.39	5.44218	31.746	3.62812	272.109	0	0	0	0	664.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	121.375	2.25	65.75	0.125	17.25	0	0	0	0	206.75	1.15172	2.84597	0.760781	0.215923	0.00478433	0.431905	0	0	0	0	5.41109	113.125	367.125	51.25	13	3.875	34.5	0	0	0	0	582.875	14.7071	29.5115	3.07078	30.613	0.128669	16.7565	0	0	0	0	94.7876	42.5	307.625	7.125	28.625	2.5	262	0	0	0	0	650.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	65.7778	146.667	2.66667	77.4444	0	16.6667	0	0	0	0	309.222	1.1639	2.81088	0.779072	0.20534	0.00448659	0.397858	0	0	0	0	5.36153	111	357.111	50.5556	12.1111	3.66667	31.7778	0	0	0	0	566.222	13.9301	28.7626	2.81536	27.7191	0.123393	16.5838	0	0	0	0	89.9344	42.7778	309.333	6.88889	28.1111	2.55556	261.556	0	0	0	0	651.222	11.2222	17.7778	0.333333	9.22222	0.111111	6.77778	0	0	0	0	45.4444	0.012548	0.0387085	0.01354	0.00763894	0	0.0035926	0	0	0	0	0.076028	1.33333	4.33333	1	0.555556	0	0.222222	0	0	0	0	7.44444	0.00725231	0.280984	0.0134138	1.42608	0.00180554	0.14247	0	0	0	0	1.872	0.111111	3.11111	0.111111	1	0.111111	2.66667	0	0	0	0	7.11111
4	1	536.961	131.519	0	45.3515	0	15.4195	0	0	0	0	729.252	1.2954	2.93551	1.00748	0.157693	0.00037529	0.224172	0	0	0	0	5.62063	108.844	350.113	53.5147	9.0703	1.81406	19.0476	0	0	0	0	542.404	7.17846	23.8999	1.10275	15.1618	0.0799632	14.738	0	0	0	0	62.1608	43.5374	310.204	5.44218	30.839	3.62812	271.202	0	0	0	0	664.853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	148.25	3	81.25	0	16.875	0	0	0	0	249.375	1.15138	2.7927	0.751832	0.209275	0.0049957	0.419725	0	0	0	0	5.32991	111.5	357.875	50.125	12.375	3.875	33.375	0	0	0	0	569.125	14.7743	29.5681	3.08514	29.1241	0.127797	16.7715	0	0	0	0	93.451	42.625	309.125	7.125	27.75	2.375	260.125	0	0	0	0	649.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	77	169.444	3.22222	90	0	17.8889	0	0	0	0	357.556	1.15708	2.78418	0.781132	0.210045	0.00416286	0.379141	0	0	0	0	5.31575	109.667	349.444	49.4444	12	3.55556	30.2222	0	0	0	0	554.333	13.9325	28.7783	2.81179	27.1422	0.117963	16.5145	0	0	0	0	89.2973	43	309.333	6.77778	27.3333	2.44444	258.556	0	0	0	0	647.444	13.2222	24.4444	0.222222	10.3333	0	6.33333	0	0	0	0	54.5556	0.0073674	0.0327164	0.0156355	0.000254705	0	0.00398682	0	0	0	0	0.0599608	0.777778	4.11111	1.11111	0.111111	0	0.333333	0	0	0	0	6.44444	0.0848811	0.318717	0.0204511	0.669319	0.0071121	0.240802	0	0	0	0	1.34128	0.333333	3.55556	0.111111	0.777778	0.222222	4.22222	0	0	0	0	9.22222
5	1	628.571	156.009	0.90703	49.8866	0	14.5125	0	0	0	0	849.887	1.28197	2.82554	1.02132	0.161367	0.000420603	0.22771	0	0	0	0	5.51833	107.937	338.322	51.7007	9.0703	1.81406	19.0476	0	0	0	0	527.891	7.26972	23.6827	1.11322	15.2467	0.081243	14.509	0	0	0	0	61.9026	44.4444	311.111	5.44218	30.839	3.62812	264.853	0	0	0	0	660.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	170.75	3.625	94.75	0	18.25	0	0	0	0	287.375	1.14596	2.77801	0.752476	0.214063	0.00462526	0.398231	0	0	0	0	5.29336	110.125	350.75	49.125	12.25	3.75	31.625	0	0	0	0	557.625	14.7651	29.5797	3.08009	28.4638	0.121512	16.7266	0	0	0	0	92.7369	42.75	308.875	7	26.875	2.25	257.625	0	0	0	0	645.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	85.7778	187.778	3.77778	89	0	18.6667	0	0	0	0	385	1.15465	2.75119	0.769074	0.207724	0.00434457	0.370556	0	0	0	0	5.25754	108.444	342.444	49.1111	24.3333	3.44444	29.3333	0	0	0	0	557.111	14.0105	28.8002	2.84903	26.896	0.119054	16.5162	0	0	0	0	89.1909	43.3333	308.778	7	26.6667	2.44444	256.556	0	0	0	0	644.778	15.8889	29.2222	0.444444	9.88889	0	7	0	0	0	0	62.4444	0.0123797	0.0317219	0.00919223	0.00419126	9.47508e-006	0.00125706	0	0	0	0	0.0587516	0.888889	3.11111	0.555556	0.777778	0.111111	0.111111	0	0	0	0	5.55556	0	0.318958	0	0.340472	0	0.160961	0	0	0	0	0.820391	0	4.44444	0	0.777778	0	2.77778	0	0	0	0	8
6	1	700.227	182.313	0.90703	52.6077	0	17.2336	0	0	0	0	953.288	1.24367	2.83857	0.958225	0.165526	0.00046888	0.200021	0	0	0	0	5.40648	106.122	334.694	50.7937	13.6054	1.81406	17.2336	0	0	0	0	524.263	7.3616	23.411	1.20766	15.2734	0.0825333	14.6851	0	0	0	0	62.0213	45.3515	308.39	6.34921	29.932	3.62812	266.667	0	0	0	0	660.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	188.125	4.25	93.375	0	19	0	0	0	0	304.75	1.1489	2.74001	0.736279	0.210878	0.00482302	0.392439	0	0	0	0	5.23333	109	343.375	48.75	25.5	3.625	30.875	0	0	0	0	561.125	14.8408	29.6422	3.12097	28.1756	0.122562	16.7058	0	0	0	0	92.6079	43	308.5	7.25	26.125	2.25	255.125	0	0	0	0	642.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	89.5556	204.778	3.55556	87.8889	0	21.1111	0	0	0	0	406.889	1.16242	2.72247	0.773566	0.202933	0.00453962	0.359046	0	0	0	0	5.22497	107.111	335.111	48.2222	37.2222	3.44444	28.2222	0	0	0	0	559.333	13.7216	28.9242	2.79614	26.5531	0.118929	16.5167	0	0	0	0	88.6307	42.8889	309.333	6.77778	25.5556	2.33333	254.667	0	0	0	0	641.556	18.1111	32	0.666667	9.88889	0	7.33333	0	0	0	0	68	0.0115461	0.0326949	0.0130107	0.00263679	0	0.0058945	0	0	0	0	0.065783	1.22222	3.77778	1.33333	1	0	0.444444	0	0	0	0	7.77778	0.357782	0.210386	0.0699935	0.440151	0.00122376	0.159616	0	0	0	0	1.23915	0.555556	3	0.222222	1.33333	0.111111	2.55556	0	0	0	0	7.77778
7	1	731.066	203.175	1.81406	55.3288	0	22.6757	0	0	0	0	1014.06	1.26822	2.78437	0.93896	0.170159	0.000520122	0.203189	0	0	0	0	5.36542	106.122	325.624	49.8866	20.8617	1.81406	17.2336	0	0	0	0	521.542	7.41592	23.6148	1.21948	14.4968	0.0838342	14.6434	0	0	0	0	61.4742	45.3515	311.111	6.34921	28.1179	3.62812	263.039	0	0	0	0	657.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	204.5	3.875	91.875	0	20.875	0	0	0	0	321.125	1.15466	2.71609	0.7441	0.204861	0.00503539	0.379104	0	0	0	0	5.20385	107.5	336.375	47.875	39.125	3.625	29.625	0	0	0	0	564.125	14.509	29.7573	3.06043	27.8972	0.122241	16.7138	0	0	0	0	92.06	42.5	308.75	7	25.125	2.125	253.5	0	0	0	0	639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	90.3333	204.222	3.88889	86.6667	0	19.7778	0	0	0	0	404.889	1.15487	2.70557	0.769816	0.192188	0.00471088	0.337994	0	0	0	0	5.16515	112.778	344	47.3333	49.2222	3.33333	26.4444	0	0	0	0	583.111	13.784	28.9109	2.797	25.7716	0.120006	16.4743	0	0	0	0	87.8578	43.2222	309.556	6.66667	24.7778	2.33333	253.222	0	0	0	0	639.778	16.4444	30.6667	0.333333	8.77778	0	9.11111	0	0	0	0	65.3333	0.00862405	0.0319861	0.021174	0.00898642	2.94166e-005	0.0056777	0	0	0	0	0.0764777	1	4.55556	1.33333	1.77778	0.111111	0.555556	0	0	0	0	9.33333	0.024717	0.338168	0.0157863	0.876323	0	0.211624	0	0	0	0	1.46662	0.222222	2.77778	0.111111	1	0	2.66667	0	0	0	0	6.77778
8	1	737.415	208.617	3.62812	58.0499	0	22.6757	0	0	0	0	1030.39	1.21914	2.77973	0.957339	0.175476	0.000574328	0.190748	0	0	0	0	5.323	161.451	335.601	48.9796	31.746	1.81406	16.3265	0	0	0	0	595.918	7.54776	23.8353	1.1025	14.5767	0.0851456	14.7356	0	0	0	0	61.8831	47.1655	312.018	5.44218	28.1179	3.62812	262.132	0	0	0	0	658.503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
