Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	449.887	104.308	0.90703	36.2812	0	15.4195	0	0	0	0	606.803	1.22956	2.97493	0.904494	0.172164	0.000591738	0.256375	0	0	0	0	5.53811	107.029	360.998	52.6077	9.97732	2.72109	20.8617	0	0	0	0	554.195	7.1729	23.6625	1.09234	14.7397	0.0786939	14.364	0	0	0	0	61.1101	44.4444	304.762	5.44218	29.0249	3.62812	270.295	0	0	0	0	657.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	113.625	1.625	55	0.125	13.375	0	0	0	0	183.75	1.13883	2.82447	0.761294	0.205902	0.00412391	0.428052	0	0	0	0	5.36267	112.25	365.375	51.75	12	3.5	34	0	0	0	0	578.875	14.8986	29.5286	2.88569	23.5235	0.279382	16.6181	0	0	0	0	87.7338	42.875	305.75	7.25	28.5	2.375	260.5	0	0	0	0	647.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	68.4444	139.444	1.88889	65.5556	0.111111	17.6667	0	0	0	0	293.111	1.15228	2.81597	0.757733	0.204576	0.00391515	0.392763	0	0	0	0	5.32724	110.111	358.222	50.7778	11.7778	3.44444	31.1111	0	0	0	0	565.444	13.9822	28.963	2.61225	22.411	0.259373	16.4789	0	0	0	0	84.7067	43	308	6.88889	28	2.55556	260.778	0	0	0	0	649.222	12.4444	18.2222	0.333333	7.44444	0	4.33333	0	0	0	0	42.7778	0.00727502	0.022851	0.0215625	0	0	0.00519142	0	0	0	0	0.0568799	1.11111	2.55556	0.777778	0	0	0.444444	0	0	0	0	4.88889	0.131443	0.155428	0.0519283	0.37078	0	0.0897381	0	0	0	0	0.799317	0.333333	2.11111	0.222222	0.666667	0	1.88889	0	0	0	0	5.22222
4	1	558.73	121.542	1.81406	48.9796	0	14.5125	0	0	0	0	745.578	1.24147	2.92534	0.924061	0.176198	0.000662526	0.200679	0	0	0	0	5.46841	105.215	351.927	52.6077	9.97732	2.72109	17.2336	0	0	0	0	539.683	7.01262	23.8558	1.10275	14.8209	0.0799632	14.4821	0	0	0	0	61.3542	43.5374	307.483	5.44218	29.0249	3.62812	271.202	0	0	0	0	660.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	141.375	1.875	67.25	0.125	18	0	0	0	0	228.625	1.14409	2.80028	0.743075	0.205865	0.00431324	0.415758	0	0	0	0	5.31338	110.875	359	50.75	11.875	3.5	32.75	0	0	0	0	568.75	14.8558	29.7192	2.85663	23.1994	0.280775	16.6922	0	0	0	0	87.604	42.875	307.75	7.125	27.875	2.375	259.5	0	0	0	0	647.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	77.8889	162.667	1.77778	75	0.222222	18.5556	0	0	0	0	336.111	1.1406	2.78814	0.754956	0.19252	0.00340346	0.376016	0	0	0	0	5.25563	108.556	350.444	49.4444	11.1111	3.11111	29.7778	0	0	0	0	552.444	14.0176	29.147	2.62874	21.6214	0.261297	16.4693	0	0	0	0	84.1452	43.4444	309.333	6.88889	27	2.66667	259.889	0	0	0	0	649.222	14.3333	22.2222	0.333333	8.77778	0	7	0	0	0	0	52.6667	0.0120293	0.0298703	0.0202791	0.0125411	0.000171498	0	0	0	0	0	0.0748914	1	4	1.33333	0.555556	0.222222	0	0	0	0	0	7.11111	0.0518075	0.154823	0	0.88009	0	0.182254	0	0	0	0	1.26897	0.111111	2.44444	0	1.11111	0	2.22222	0	0	0	0	5.88889
5	1	635.828	146.032	1.81406	57.1429	0	18.1406	0	0	0	0	858.957	1.16535	2.80089	0.899929	0.170112	0.000737761	0.203843	0	0	0	0	5.24086	102.494	339.229	51.7007	9.0703	2.72109	17.2336	0	0	0	0	522.449	7.10313	23.9488	1.11322	14.4824	0.081243	14.4773	0	0	0	0	61.2061	44.4444	308.39	5.44218	27.2109	3.62812	268.481	0	0	0	0	657.596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	164.125	1.75	76.875	0.25	18.75	0	0	0	0	261.75	1.13709	2.78706	0.743611	0.193141	0.00372722	0.396507	0	0	0	0	5.26114	109.375	352	49.375	11.25	3.125	31.25	0	0	0	0	556.375	14.8837	29.9169	2.87417	22.3582	0.282763	16.6837	0	0	0	0	86.9995	43.25	309.125	7.125	27	2.5	258.875	0	0	0	0	647.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	84.8889	185	2.11111	70.2222	0.333333	20	0	0	0	0	362.556	1.143	2.75757	0.741757	0.187783	0.00344688	0.366436	0	0	0	0	5.19999	107.556	342.778	48.8889	23.3333	3	28.7778	0	0	0	0	554.333	14.0394	29.2735	2.66583	21.3171	0.26085	16.3649	0	0	0	0	83.9216	43.4444	310.889	7.11111	26.4444	2.55556	256.667	0	0	0	0	647.111	17.3333	26.5556	0.111111	10.2222	0	8	0	0	0	0	62.2222	0.00729037	0.0274096	0.0100225	0.00617245	0.000120244	0.00218272	0	0	0	0	0.0531979	0.666667	3.66667	0.666667	0.444444	0.111111	0.222222	0	0	0	0	5.77778	0.0561359	0.21792	0	0.391548	0.00187447	0.267087	0	0	0	0	0.934565	0.333333	2.44444	0	0.666667	0.111111	4	0	0	0	0	7.55556
6	1	692.971	158.73	2.72109	47.1655	0	19.9546	0	0	0	0	921.542	1.11937	2.81549	0.835495	0.162098	0.000817443	0.175776	0	0	0	0	5.10905	100.68	334.694	50.7937	19.0476	2.72109	15.4195	0	0	0	0	523.356	6.84328	23.9677	1.20766	13.3343	0.0825333	14.4747	0	0	0	0	59.9102	44.4444	304.762	6.34921	25.3968	3.62812	266.667	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	188	2	72.875	0.375	20.125	0	0	0	0	283.375	1.14643	2.75162	0.726415	0.188917	0.00376509	0.389623	0	0	0	0	5.20676	108.5	344	48.75	23.625	3	30.375	0	0	0	0	558.25	14.9448	30.0492	2.91486	22.1665	0.282082	16.5683	0	0	0	0	86.9258	43.25	311.25	7.375	26.5	2.375	255.5	0	0	0	0	646.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	90.3333	199.556	2	70.8889	0	19.6667	0	0	0	0	382.444	1.14702	2.72844	0.742632	0.178297	0.00356262	0.360733	0	0	0	0	5.16068	106	335.556	47.8889	32.5556	2.88889	28.1111	0	0	0	0	553	14.0885	29.2697	2.68277	21.1643	0.261653	16.3975	0	0	0	0	83.8645	43.3333	312.111	7.11111	26	2.44444	255.333	0	0	0	0	646.333	19.1111	30.8889	0.777778	7	0.333333	8.55556	0	0	0	0	66.6667	0.01511	0.0291189	0.0163072	0.00654257	4.63247e-005	0	0	0	0	0	0.067125	1.44444	3.44444	1.11111	1.11111	0.111111	0	0	0	0	0	7.22222	0.0195079	0.345144	0	0.242797	0.000596841	0.126933	0	0	0	0	0.734979	0.222222	2.55556	0	0.666667	0.111111	2	0	0	0	0	5.55556
7	1	737.415	169.615	2.72109	48.9796	0	14.5125	0	0	0	0	973.243	1.10663	2.74135	0.850584	0.166221	0.000901572	0.178564	0	0	0	0	5.04425	97.9592	325.624	48.9796	21.7687	2.72109	15.4195	0	0	0	0	512.472	6.89502	24.2928	1.21948	12.9959	0.0838342	14.3702	0	0	0	0	59.8572	44.4444	309.297	6.34921	24.4898	3.62812	263.039	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	203.375	1.875	73.25	0	20.375	0	0	0	0	298.875	1.15302	2.72718	0.725536	0.177676	0.0038837	0.382849	0	0	0	0	5.17015	107.125	336.875	47.875	33.625	2.875	29.625	0	0	0	0	558	14.9936	30.0037	2.93289	22.0416	0.282806	16.6211	0	0	0	0	86.8757	43.125	312	7.375	26.125	2.25	254.5	0	0	0	0	645.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	95.7778	196.444	1.88889	68.6667	0	21.6667	0	0	0	0	384.444	1.14174	2.71355	0.748511	0.168873	0.00372538	0.343455	0	0	0	0	5.11986	108.778	344	46.8889	41.6667	2.88889	26.7778	0	0	0	0	571	14.1203	29.3072	2.64862	18.9993	0.260335	16.468	0	0	0	0	81.8038	43.4444	310.889	6.88889	24.7778	2.33333	254.778	0	0	0	0	643.111	16.7778	33.1111	0.333333	8.22222	0	7.44444	0	0	0	0	65.8889	0.00581632	0.0342478	0.0112178	0.00666967	0	0	0	0	0	0	0.0579515	0.888889	4.55556	1.22222	1.22222	0	0	0	0	0	0	7.88889	0.0558333	0.285988	0.0511652	2.25374	0.00270562	0.100337	0	0	0	0	2.74977	0.444444	4	0.222222	1.44444	0.111111	1.88889	0	0	0	0	8.11111
8	1	781.859	169.615	3.62812	47.1655	0	19.9546	0	0	0	0	1022.22	1.02305	2.74034	0.866823	0.14236	0.000990148	0.16574	0	0	0	0	4.9393	126.077	331.973	47.1655	27.2109	2.72109	14.5125	0	0	0	0	549.66	7.02428	24.4556	1.1025	10.4978	0.0851456	14.4174	0	0	0	0	57.5828	46.2585	306.576	5.44218	21.7687	3.62812	261.224	0	0	0	0	644.898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
