Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
6	2	0	178	2.125	88.875	0.625	20	0	0	0	0	289.625	1.14426	2.74537	0.739066	0.161335	0.00456373	0.386259	0	0	0	0	5.18085	107.125	343.375	47	23.625	3.75	30.125	0	0	0	0	555	15.386	29.5261	3.10661	26.301	0.285253	16.8254	0	0	0	0	91.4303	43	306.5	6.75	26.375	2.5	258.5	0	0	0	0	643.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	87.5556	192.444	2.44444	81.1111	0.333333	20.4444	0	0	0	0	384.333	1.16126	2.72898	0.753157	0.153391	0.00429507	0.35502	0	0	0	0	5.1561	105.667	335	46.2222	34.5556	3.44444	27.6667	0	0	0	0	552.556	14.4626	28.9125	2.80276	24.5041	0.263026	16.5749	0	0	0	0	87.5198	42.8889	309.222	6.33333	25.4444	2.55556	257	0	0	0	0	643.444	18.3333	28.7778	0.222222	10.8889	0.333333	7.44444	0	0	0	0	66	0.00893505	0.0213408	0.0139603	0.00682373	0	0.0062439	0	0	0	0	0.0573038	0.666667	3.33333	1	1.33333	0	0.444444	0	0	0	0	6.77778	0.069953	0.338935	0.0332516	0.278239	0	0.179367	0	0	0	0	0.899746	0.444444	3.22222	0.111111	0.888889	0	2.55556	0	0	0	0	7.22222
7	1	714.739	185.941	2.72109	41.7234	0	14.5125	0	0	0	0	959.637	1.27289	2.79902	0.811722	0.167305	0.000415131	0.19075	0	0	0	0	5.2421	103.401	328.345	46.2585	24.4898	0.90703	16.3265	0	0	0	0	519.728	7.15305	24.748	1.08296	10.8838	0.0668251	14.5701	0	0	0	0	58.5046	44.4444	322.902	5.44218	23.5828	2.72109	262.132	0	0	0	0	661.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	193.25	2.5	86	0.375	21.125	0	0	0	0	303.25	1.15271	2.71935	0.740209	0.149508	0.00477474	0.37629	0	0	0	0	5.14284	106.25	335.75	46.25	35.5	3.75	29.125	0	0	0	0	556.625	15.3789	29.6083	3.0867	26.0841	0.286695	16.8079	0	0	0	0	91.2526	42.625	307.125	6.625	25.625	2.5	256.5	0	0	0	0	641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	88.6667	193.111	2.66667	78.6667	0.222222	19.3333	0	0	0	0	382.667	1.1544	2.70498	0.760589	0.15291	0.00442862	0.338377	0	0	0	0	5.11568	108.444	343.556	46	46.2222	3.22222	26.3333	0	0	0	0	573.778	14.529	28.9251	2.74943	23.5896	0.264439	16.5758	0	0	0	0	86.6333	43.2222	308.333	6.11111	24.8889	2.55556	255.778	0	0	0	0	640.889	18.1111	28.1111	0.444444	8.88889	0.333333	8.66667	0	0	0	0	64.5555	0.00748091	0.0369703	0.00943549	0.00648988	6.38488e-005	0.00118156	0	0	0	0	0.061622	0.666667	4.33333	0.555556	1.33333	0.222222	0.111111	0	0	0	0	7.22222	0.0218308	0.314303	0.0693964	0.996985	0	0.169247	0	0	0	0	1.57176	0.222222	4	0.222222	0.555556	0	2.44444	0	0	0	0	7.44444
8	1	723.81	182.313	0.90703	41.7234	0	13.6054	0	0	0	0	962.358	1.22338	2.79172	0.825007	0.14389	0.000450954	0.178117	0	0	0	0	5.16256	134.24	343.764	47.1655	31.746	0.90703	15.4195	0	0	0	0	573.243	7.2832	24.5074	1.09325	10.9471	0.0678358	14.6704	0	0	0	0	58.5692	46.2585	316.553	5.44218	23.5828	2.72109	262.132	0	0	0	0	656.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2	0	194.375	3	83.125	0.25	20	0	0	0	0	300.75	1.15223	2.69429	0.746898	0.152206	0.00492005	0.359358	0	0	0	0	5.1099	105.125	343.625	45.875	47.75	3.5	27.75	0	0	0	0	573.625	15.4362	29.6595	3.02588	25.0469	0.288145	16.797	0	0	0	0	90.2537	42.75	307	6.375	25	2.5	255.125	0	0	0	0	638.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	0	90	193	3	77.3333	0.222222	20	0	0	0	0	383.556	1.15698	2.71294	0.753979	0.150624	0.00394743	0.309703	0	0	0	0	5.08817	113	351.333	44.8889	54.3333	3	24.3333	0	0	0	0	590.889	14.3421	28.9412	2.72895	23.0583	0.264833	16.4821	0	0	0	0	85.8175	43.2222	307.222	6	24.3333	2.55556	253	0	0	0	0	636.333	17	31.5556	0.111111	10.1111	0.111111	7.55556	0	0	0	0	66.4444	0.00769338	0.0212134	0.0235501	0.00415071	0.00015233	0.00722161	0	0	0	0	0.0639815	1.11111	3.44444	1.33333	2.55556	0.111111	0.444444	0	0	0	0	9	0.265938	0.293391	0.0360533	0.615512	0.00155156	0.269356	0	0	0	0	1.4818	0.333333	3.33333	0.111111	0.666667	0.111111	4.33333	0	0	0	0	8.88889
9	1	734.694	175.964	0	39.0023	0	13.6054	0	0	0	0	963.265	1.21442	2.83909	0.842571	0.148475	0.000488259	0.165289	0	0	0	0	5.21032	181.406	355.556	48.0726	36.2812	0.90703	14.5125	0	0	0	0	636.735	7.37593	24.5017	1.10361	9.90497	0.0688544	14.5344	0	0	0	0	57.4894	47.1655	312.018	5.44218	22.6757	2.72109	256.689	0	0	0	0	646.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	2	0	195.75	3.375	81.875	0.25	20.625	0	0	0	0	301.875	1.15677	2.69765	0.737216	0.149006	0.00437357	0.328919	0	0	0	0	5.07394	103.75	350.875	44.625	56.25	3.25	25.625	0	0	0	0	584.375	15.2139	29.6824	3.002	24.5931	0.288448	16.7072	0	0	0	0	89.487	42.625	306.375	6.25	24.5	2.5	252.625	0	0	0	0	634.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	0	92.6667	197.778	2.77778	76.6667	0.333333	18.7778	0	0	0	0	389	1.15424	2.70705	0.720888	0.142077	0.00359075	0.301485	0	0	0	0	5.02933	116.333	358.778	44.1111	63.4444	2.77778	23.5556	0	0	0	0	609	14.3967	28.9915	2.71946	22.8865	0.266247	16.5273	0	0	0	0	85.7877	43.3333	307.556	6	23.4444	2.55556	251.556	0	0	0	0	634.444	15.8889	29.2222	0.333333	8.44444	0.111111	8.11111	0	0	0	0	62.1111	0.0130552	0.0224723	0.0291699	0.0108692	0.000536882	0.00163312	0	0	0	0	0.0777366	1.33333	3.11111	1	2.77778	0.222222	0.111111	0	0	0	0	8.55556	0.0240331	0.271593	0.0454572	0.253815	0	0.113939	0	0	0	0	0.708837	0.222222	2.55556	0.222222	1	0	2.11111	0	0	0	0	6.11111
10	1	756.463	174.15	0.90703	37.1882	0	15.4195	0	0	0	0	984.127	1.24435	2.8153	0.829757	0.0774151	0.000527046	0.167912	0	0	0	0	5.13526	222.222	360.091	46.2585	38.0952	0.90703	14.5125	0	0	0	0	682.086	7.37633	24.7342	1.11401	9.93607	0.0698809	14.6772	0	0	0	0	57.9077	46.2585	312.018	5.44218	22.6757	2.72109	256.689	0	0	0	0	645.805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	0	201.5	3.125	81.5	0.375	19.125	0	0	0	0	305.625	1.14999	2.69523	0.7016	0.14919	0.00396696	0.319365	0	0	0	0	5.01934	101.875	358.625	43.875	66.25	3	24.75	0	0	0	0	598.375	15.2759	29.7108	2.9905	24.3959	0.289898	16.7401	0	0	0	0	89.4031	42.875	306.75	6.25	23.5	2.5	251	0	0	0	0	632.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	0	92.3333	197.444	3.44444	73.8889	0.111111	18	0	0	0	0	385.222	1.15997	2.67397	0.69249	0.141467	0.00370166	0.295726	0	0	0	0	4.96732	121	366.556	42.5556	71.6667	2.66667	22.8889	0	0	0	0	627.333	14.091	28.7482	2.65458	22.7514	0.267669	16.4696	0	0	0	0	84.9825	43.2222	308.667	5.88889	23.1111	2.55556	249.667	0	0	0	0	633.111	20.7778	31	0.333333	10.5556	0.333333	6	0	0	0	0	69	0.00943326	0.0285189	0.0240035	0.00760209	5.46288e-005	0.000960647	0	0	0	0	0.070573	1.33333	3.55556	1.44444	3.11111	0.111111	0.111111	0	0	0	0	9.66667	0.379752	0.586856	0.100779	0.210994	0	0.214704	0	0	0	0	1.49308	0.333333	2.88889	0.333333	0.333333	0	2.44444	0	0	0	0	6.33333
11	1	753.742	171.429	0.90703	38.0952	0	17.2336	0	0	0	0	981.406	1.25856	2.81511	0.767952	0.0808899	0.000567316	0.154909	0	0	0	0	5.07799	272.109	372.789	41.7234	39.9093	0.90703	13.6054	0	0	0	0	741.043	7.3534	24.9794	0.505955	9.99533	0.0709153	14.4694	0	0	0	0	57.3744	45.3515	313.832	3.62812	22.6757	2.72109	253.061	0	0	0	0	641.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11	2	0	201.75	3.875	78.25	0.125	18	0	0	0	0	302	1.1549	2.65666	0.677206	0.148042	0.00408618	0.31473	0	0	0	0	4.95562	100.25	365.875	42.625	75.375	2.875	24.125	0	0	0	0	611.125	14.9359	29.4015	2.91667	24.2361	0.291354	16.6912	0	0	0	0	88.4726	42.875	307.75	6.125	23.125	2.5	249.25	0	0	0	0	631.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	0	93.7778	199.556	3.55556	72.8889	0.222222	18.4444	0	0	0	0	388.444	1.15732	2.6478	0.697441	0.139771	0.00348544	0.282713	0	0	0	0	4.92853	124	373.222	42.4444	81.4444	2.55556	22.1111	0	0	0	0	645.778	14.0757	28.8042	2.6797	22.7893	0.268516	16.4859	0	0	0	0	85.1033	43.1111	309.889	6	23.1111	2.44444	248.667	0	0	0	0	633.222	17.3333	31	0.444444	9	0	6.44444	0	0	0	0	64.2222	0.00829635	0.0251693	0.000501273	0.00472928	0.000381747	0.00428548	0	0	0	0	0.0433634	0.888889	3.55556	0.333333	1.77778	0.111111	0.333333	0	0	0	0	7	0.0983143	0.283808	0	0.0417139	0.000581923	0.14385	0	0	0	0	0.568268	0.555556	2.55556	0	0.111111	0.111111	1.77778	0	0	0	0	5.11111
12	1	765.533	180.499	0.90703	39.0023	0	19.0476	0	0	0	0	1004.99	1.25834	2.82823	0.783617	0.0849297	0.000609068	0.157364	0	0	0	0	5.11309	303.855	380.952	40.8163	45.3515	0.90703	13.6054	0	0	0	0	785.488	7.40745	25.196	0.51206	10.0548	0.0719576	14.3736	0	0	0	0	57.6158	45.3515	313.832	3.62812	22.6757	2.72109	250.34	0	0	0	0	638.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	2	0	203	3.875	77	0.25	18.5	0	0	0	0	302.625	1.15238	2.62637	0.680733	0.145567	0.00383718	0.299805	0	0	0	0	4.90868	99.25	372.5	42.625	85.625	2.75	23.25	0	0	0	0	626	14.9119	29.4385	2.9441	24.2708	0.292164	16.7243	0	0	0	0	88.5818	42.75	309.125	6.25	23.125	2.375	248.5	0	0	0	0	632.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13	0	92.8889	202.778	2.55556	72.1111	0.111111	18.3333	0	0	0	0	388.778	1.16104	2.6383	0.685491	0.138517	0.00325569	0.276078	0	0	0	0	4.90269	129.222	381.222	42.2222	87.6667	2.44444	21.6667	0	0	0	0	664.445	13.496	28.8868	2.69476	22.3817	0.244403	16.49	0	0	0	0	84.1937	42.6667	309.556	6	22.2222	2.33333	246.556	0	0	0	0	629.333	18.5556	29.7778	0.333333	8.11111	0.111111	7.77778	0	0	0	0	64.6667	0.00689618	0.0269908	0.027831	0.00926054	0.000387773	0.00340705	0	0	0	0	0.0747733	0.888889	3.55556	1.11111	4.66667	0.111111	0.222222	0	0	0	0	10.5556	0.657834	0.239018	0	0.482777	0.0255299	0.150155	0	0	0	0	1.55531	0.777778	3.11111	0	0.888889	0.111111	2.55556	0	0	0	0	7.44444
13	1	758.277	183.22	1.81406	32.6531	0	14.5125	0	0	0	0	990.476	1.27347	2.80338	0.796046	0.0889161	0.000652302	0.159922	0	0	0	0	5.12239	351.927	388.209	39.9093	49.8866	0.90703	14.5125	0	0	0	0	845.352	7.38147	25.235	0.518201	9.96084	0.0730078	14.3432	0	0	0	0	57.5117	44.4444	312.925	3.62812	20.8617	2.72109	246.712	0	0	0	0	631.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13	2	0	205.625	2.625	77	0.125	18.75	0	0	0	0	304.125	1.15491	2.61757	0.665696	0.143616	0.00357276	0.292041	0	0	0	0	4.87741	98.5	380.375	42.5	92	2.625	22.625	0	0	0	0	638.625	14.264	29.5216	2.9602	23.8255	0.264892	16.7348	0	0	0	0	87.571	42.375	308.75	6.25	22.375	2.25	246.625	0	0	0	0	628.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14	0	94.8889	200.667	2.55556	69.4444	0.222222	18.5556	0	0	0	0	386.333	1.17285	2.60391	0.691847	0.144388	0.00340593	0.262542	0	0	0	0	4.87894	133.889	390.111	41.7778	95.5556	2.44444	20.7778	0	0	0	0	684.556	13.568	28.8732	2.69896	22.3179	0.245699	16.416	0	0	0	0	84.1197	42.8889	309.889	5.88889	21.7778	2.33333	244.778	0	0	0	0	627.556	15.7778	31.1111	0.333333	10.3333	0.111111	8.11111	0	0	0	0	65.7778	0.00371934	0.02872	0.00923573	0.00257733	0	0.00636596	0	0	0	0	0.0506184	0.888889	3.22222	0.777778	3.11111	0	0.444444	0	0	0	0	8.44444	0	0.358857	0.0109303	0.13697	0	0.231482	0	0	0	0	0.738239	0	3.66667	0.111111	0.444444	0	2.44444	0	0	0	0	6.66667
14	1	774.603	183.22	3.62812	32.6531	0	16.3265	0	0	0	0	1010.43	1.30044	2.81351	0.806703	0.0932819	0.000697019	0.146775	0	0	0	0	5.16141	395.465	395.465	39.0023	52.6077	0.90703	13.6054	0	0	0	0	897.052	7.43511	25.2285	0.524379	9.13036	0.0740659	14.3901	0	0	0	0	56.7825	44.4444	312.018	3.62812	19.9546	2.72109	245.805	0	0	0	0	628.571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14	2	0	203.25	2.375	74	0.25	18.875	0	0	0	0	298.75	1.16491	2.57843	0.6715	0.149631	0.00373561	0.278678	0	0	0	0	4.84688	97.75	389.625	42.125	100.5	2.625	21.75	0	0	0	0	654.375	14.3383	29.4928	2.96406	23.8684	0.266204	16.6467	0	0	0	0	87.5764	42.625	309.125	6.125	22	2.25	244.75	0	0	0	0	626.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	0	94.3333	196.222	2.22222	72.3333	0.333333	18.5556	0	0	0	0	384	1.1733	2.57608	0.696963	0.147804	0.00356017	0.260913	0	0	0	0	4.85862	138.667	397.333	41.2222	101.444	2.44444	20.4444	0	0	0	0	701.556	13.5767	28.6422	2.66004	22.3762	0.247001	16.3652	0	0	0	0	83.8673	42.8889	309.778	5.77778	21.7778	2.33333	243	0	0	0	0	625.556	16.8889	32.4444	0.444444	7.66667	0	7.22222	0	0	0	0	64.6667	0.0106908	0.0300336	0.0104724	0.00106066	0	0	0	0	0	0	0.0522574	1.33333	4.44444	0.888889	3.22222	0	0	0	0	0	0	9.88889	0.0683866	0.567846	0.0539403	0.0185621	0	0.201717	0	0	0	0	0.910452	0.333333	3.66667	0.111111	0.111111	0	2.11111	0	0	0	0	6.33333
15	1	770.068	183.22	1.81406	31.746	0	15.4195	0	0	0	0	1002.27	1.28603	2.73855	0.821022	0.0978382	0.000743218	0.149098	0	0	0	0	5.09329	443.537	397.279	38.0952	54.4218	0.90703	13.6054	0	0	0	0	947.846	7.52756	24.289	0.530594	9.18417	0.075132	14.5293	0	0	0	0	56.1358	45.3515	313.832	3.62812	19.9546	2.72109	245.805	0	0	0	0	631.293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	2	0	198	2.25	77.375	0.375	19.125	0	0	0	0	297.125	1.16058	2.55774	0.675159	0.152858	0.00390276	0.27658	0	0	0	0	4.82682	96.25	397.75	41.5	106.875	2.625	21.375	0	0	0	0	666.375	14.3413	29.2775	2.91943	23.9269	0.267522	16.5721	0	0	0	0	87.3048	42.625	308.625	6	22	2.25	242.75	0	0	0	0	624.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	0	91.4444	196.889	2	70.3333	0.222222	19.3333	0	0	0	0	380.222	1.18197	2.53436	0.681256	0.147528	0.0037184	0.234126	0	0	0	0	4.78296	142.889	402.111	40.3333	107.889	2.44444	18.7778	0	0	0	0	714.444	13.6216	28.5963	2.685	21.6099	0.242326	16.3671	0	0	0	0	83.1222	42.8889	309.889	5.88889	20.7778	2.22222	241.889	0	0	0	0	623.556	18.7778	31.7778	0.222222	8.88889	0.222222	6.77778	0	0	0	0	66.6667	0.00720045	0.0264765	0.0210618	0.00995783	0	0.0040373	0	0	0	0	0.0687339	1.11111	3.88889	1.33333	4.33333	0	0.333333	0	0	0	0	11	0.0274252	0.398898	0	0.838845	0.00598392	0.169618	0	0	0	0	1.44077	0.222222	4.33333	0	1	0.111111	2.66667	0	0	0	0	8.33333
16	1	746.485	197.732	0.90703	29.932	0	17.2336	0	0	0	0	992.29	1.32246	2.67992	0.7728	0.102555	0.000790899	0.13801	0	0	0	0	5.01654	484.354	391.837	36.2812	56.2358	0.90703	12.6984	0	0	0	0	982.313	7.58227	24.5867	0.536845	8.52342	0.0762059	14.4747	0	0	0	0	55.7802	45.3515	316.553	3.62812	18.1406	2.72109	242.177	0	0	0	0	628.571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	2	0	196.875	2.125	75.25	0.25	19.75	0	0	0	0	294.25	1.16567	2.51917	0.664244	0.151889	0.0040742	0.248028	0	0	0	0	4.75307	95.375	404	40.75	113.875	2.625	19.625	0	0	0	0	676.25	14.3851	29.1882	2.94664	23.1562	0.262115	16.5834	0	0	0	0	86.5217	42.625	308.375	6.125	21.125	2.125	242	0	0	0	0	622.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
