Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	452.608	119.728	2.72109	30.839	0	17.2336	0	0	0	0	623.129	1.23482	2.95629	0.946433	0.189993	0.000591738	0.266884	0	0	0	0	5.59502	107.029	357.37	54.4218	9.97732	2.72109	21.7687	0	0	0	0	553.288	7.06008	24.7602	1.00377	14.8997	0.0649142	14.6915	0	0	0	0	62.4801	42.6304	309.297	4.53515	29.932	2.72109	273.016	0	0	0	0	662.132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	112.625	1.25	65.875	0.125	13.75	0	0	0	0	193.625	1.14467	2.84556	0.762413	0.214139	0.00494973	0.429508	0	0	0	0	5.40124	113.125	367.875	51.375	12.625	4.125	34	0	0	0	0	583.125	14.9015	29.4803	3.10669	28.2167	0.286985	16.7024	0	0	0	0	92.6946	43.25	306.25	6.875	27.75	2.625	261.25	0	0	0	0	648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	65.6667	142.667	2	74.8889	0.111111	16.6667	0	0	0	0	302	1.15965	2.82773	0.758676	0.209853	0.00467158	0.397078	0	0	0	0	5.35766	111.444	359.222	49.7778	11.8889	3.88889	31.3333	0	0	0	0	567.556	13.9926	28.8823	2.84951	24.614	0.264504	16.5692	0	0	0	0	87.1721	43.1111	308	6.66667	26.6667	2.66667	261.444	0	0	0	0	648.556	13.1111	18.2222	0.111111	9.44444	0	5.22222	0	0	0	0	46.1111	0.00587473	0.0214334	0.0267425	0.0044436	7.19481e-006	0.00218612	0	0	0	0	0.0606876	0.555556	3.11111	1.66667	0.444444	0.111111	0.222222	0	0	0	0	6.11111	0.110239	0.265713	0	2.3625	0	0.106814	0	0	0	0	2.84526	0.333333	3.33333	0	1.44444	0	2.22222	0	0	0	0	7.33333
4	1	536.054	149.66	1.81406	39.0023	0	21.7687	0	0	0	0	748.299	1.25917	2.92797	0.965994	0.194257	0.000603793	0.224172	0	0	0	0	5.57217	107.029	351.02	53.5147	9.97732	1.81406	19.0476	0	0	0	0	542.404	7.11171	24.9785	1.0129	12.9761	0.0659126	14.8241	0	0	0	0	60.9692	42.6304	311.111	4.53515	28.1179	2.72109	273.923	0	0	0	0	663.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	141.625	2	78.875	0.125	16	0	0	0	0	238.625	1.1516	2.81093	0.738273	0.209314	0.00517232	0.418847	0	0	0	0	5.33413	112.25	360	49.375	12	4.125	32.875	0	0	0	0	570.625	14.8538	29.5542	3.13593	25.932	0.288484	16.7562	0	0	0	0	90.5207	43.125	307.5	7	26.5	2.625	259.875	0	0	0	0	646.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	74.3333	163.333	2.88889	84.2222	0.111111	17	0	0	0	0	341.889	1.15873	2.78914	0.748944	0.194937	0.00436015	0.382822	0	0	0	0	5.27893	110.333	350.889	48.6667	11	3.77778	30.1111	0	0	0	0	554.778	14.0098	28.98	2.82067	24.3698	0.266489	16.5086	0	0	0	0	86.9554	43.3333	308.556	6.44444	25.8889	2.77778	259	0	0	0	0	646	14.6667	23.5556	0.222222	10.7778	0.111111	6.88889	0	0	0	0	56.2222	0.00147448	0.0366511	0.0270038	0.0154786	0	0.0014053	0	0	0	0	0.0820133	0.555556	4.33333	1.11111	0.777778	0	0.111111	0	0	0	0	6.88889	0.0704128	0.245114	0.0455382	0.333757	0	0.230003	0	0	0	0	0.924825	0.333333	3.44444	0.222222	0.888889	0	3.55556	0	0	0	0	8.44444
5	1	606.803	165.986	3.62812	45.3515	0	24.4898	0	0	0	0	846.259	1.24521	2.80164	0.931528	0.182006	0.000665091	0.216238	0	0	0	0	5.37729	106.122	337.415	52.6077	9.0703	1.81406	18.1406	0	0	0	0	525.17	7.20217	25.1966	1.02207	12.2956	0.066919	14.8115	0	0	0	0	60.5948	43.5374	315.646	4.53515	27.2109	2.72109	270.295	0	0	0	0	663.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	163.125	2.875	88.5	0.125	16.125	0	0	0	0	270.75	1.15287	2.78581	0.732397	0.194221	0.00481351	0.402372	0	0	0	0	5.27248	111.125	352.5	48.25	11.125	4	31.5	0	0	0	0	558.5	14.8614	29.6382	3.10265	25.7516	0.290578	16.6915	0	0	0	0	90.3358	43.25	307.5	6.75	25.75	2.75	257.625	0	0	0	0	643.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	81	181.556	3.33333	81.2222	0.111111	17.1111	0	0	0	0	364.333	1.16032	2.76801	0.713803	0.190107	0.00442214	0.370751	0	0	0	0	5.20742	109.222	345.333	47.1111	23.5556	3.44444	29	0	0	0	0	557.667	14.0315	29.0687	2.82516	24.0907	0.263803	16.4716	0	0	0	0	86.7514	43.3333	309.111	6.55556	25.5556	2.55556	256.889	0	0	0	0	644	15.8889	27.7778	0.333333	10.2222	0	6.66667	0	0	0	0	60.8889	0.00844195	0.0137804	0.0316781	0.00631733	0.000141847	0.00476789	0	0	0	0	0.0651275	0.777778	1.33333	1.44444	0.555556	0.333333	0.333333	0	0	0	0	4.77778	0.0565949	0.259021	0.0323485	0.366867	0.00417473	0.199669	0	0	0	0	0.918675	0.333333	3.66667	0.111111	0.444444	0.222222	2.88889	0	0	0	0	7.66667
6	1	661.224	181.406	4.53515	44.4444	0	25.3968	0	0	0	0	917.007	1.23133	2.82232	0.819735	0.186488	0.000380791	0.188364	0	0	0	0	5.24861	105.215	333.787	49.8866	14.5125	0.90703	16.3265	0	0	0	0	520.635	7.29325	25.0772	1.11521	9.85978	0.0679332	14.9143	0	0	0	0	58.3277	44.4444	311.111	5.44218	25.3968	2.72109	270.295	0	0	0	0	659.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	182.125	3.375	85.375	0.125	16.125	0	0	0	0	287.125	1.15698	2.76008	0.697031	0.18817	0.00492243	0.392658	0	0	0	0	5.19985	110	346.75	46.75	24.5	3.75	30.5	0	0	0	0	562.25	14.8738	29.7532	3.10686	25.7737	0.287416	16.6374	0	0	0	0	90.4324	43.125	308.625	6.875	25.625	2.5	255.25	0	0	0	0	642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	84.7778	196.444	3.55556	78.7778	0.111111	18.6667	0	0	0	0	382.333	1.15998	2.73129	0.7157	0.1725	0.00461949	0.361787	0	0	0	0	5.14588	108	337.333	47	35.2222	3.44444	28	0	0	0	0	559	14.044	29.2135	2.82795	23.7149	0.263317	16.4549	0	0	0	0	86.5185	43.1111	310.333	6.44444	24.8889	2.44444	254.889	0	0	0	0	642.111	17.8889	27.7778	0.111111	9.11111	0.111111	6.11111	0	0	0	0	61.1111	0.0197878	0.0307815	0.0146092	0.0149418	0	0.00332172	0	0	0	0	0.083442	1.11111	3.88889	0.666667	1.22222	0	0.333333	0	0	0	0	7.22222	0.0563424	0.201329	0.013642	0.466672	0.00190942	0.176821	0	0	0	0	0.916716	0.333333	2.88889	0.111111	0.888889	0.111111	2.66667	0	0	0	0	7
7	1	692.064	197.732	3.62812	45.3515	0	19.9546	0	0	0	0	958.73	1.2557	2.78729	0.838273	0.156945	0.000415131	0.191346	0	0	0	0	5.22997	105.215	327.438	50.7937	19.0476	0.90703	16.3265	0	0	0	0	519.728	7.34675	25.272	1.12573	9.92195	0.0689554	15.0466	0	0	0	0	58.782	44.4444	312.925	5.44218	25.3968	2.72109	269.388	0	0	0	0	660.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	196.125	3.75	82.5	0.125	18.5	0	0	0	0	301	1.15364	2.72451	0.696814	0.172433	0.00513972	0.382188	0	0	0	0	5.13472	108.625	338.625	46.5	37	3.75	29.375	0	0	0	0	563.875	14.8812	29.8933	3.10913	25.3428	0.286728	16.6021	0	0	0	0	90.1153	42.875	309.75	6.75	24.875	2.375	253.125	0	0	0	0	639.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	87.2222	196.778	3.66667	75.7778	0.222222	18.4444	0	0	0	0	382.111	1.14829	2.73124	0.712515	0.160141	0.00448636	0.338737	0	0	0	0	5.09542	110.111	346.667	46.1111	45.3333	3.33333	26.2222	0	0	0	0	577.778	13.7074	29.2308	2.84426	23.2618	0.264058	16.4345	0	0	0	0	85.7428	43.1111	309.222	6.44444	24.2222	2.33333	253.222	0	0	0	0	638.556	16.8889	32	0.444444	10.1111	0	7.88889	0	0	0	0	67.3333	0.0124976	0.0195678	0.0196662	0.009718	0.000336102	0.00577472	0	0	0	0	0.0675604	1.11111	2.77778	1.22222	1.88889	0.111111	0.444444	0	0	0	0	7.55556	0.424196	0.305083	0	0.541959	0.000653553	0.191415	0	0	0	0	1.46331	0.555556	3.88889	0	0.888889	0.111111	3	0	0	0	0	8.44444
8	1	712.018	185.034	2.72109	39.9093	0	19.0476	0	0	0	0	958.73	1.16712	2.78782	0.82147	0.161457	0.000450954	0.165314	0	0	0	0	5.10363	131.519	335.601	48.9796	26.3039	0.90703	14.5125	0	0	0	0	557.823	7.47779	25.5602	1.1363	9.91984	0.0699855	15.0026	0	0	0	0	59.1667	46.2585	314.739	5.44218	24.4898	2.72109	267.574	0	0	0	0	661.224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
