Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\093015-runs\093015-BBBPIPO-Fin.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
1 = realdata
2 = alldata
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Abs Den: PICO	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl Abs BA: PICO	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Abs Den: PICO	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult Abs BA: PICO	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Abs Den: PICO	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Abs Den: PICO	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl Abs BA: PICO	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Abs Den: PICO	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult Abs BA: PICO	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Abs Den: PICO	Natural Dead Adult Den Total:
3	1	462.585	116.1	0	37.1882	0	15.4195	0	0	0	0	631.293	1.23221	2.95194	0.929333	0.103882	0.000305074	0.266884	0	0	0	0	5.48455	107.937	356.463	53.5147	5.44218	1.81406	21.7687	0	0	0	0	546.939	6.91462	24.2933	0.873501	12.8446	0.0649142	14.5325	0	0	0	0	59.5233	41.7234	306.576	3.62812	28.1179	2.72109	270.295	0	0	0	0	653.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	2	0	112.5	2.25	67.75	0.25	14.625	0	0	0	0	197.375	1.14629	2.84825	0.761868	0.206007	0.00449199	0.428418	0	0	0	0	5.39532	113.125	367.875	52.125	12.5	3.75	34.25	0	0	0	0	583.625	15.2429	29.5268	3.15583	29.2824	0.286256	16.6532	0	0	0	0	94.1474	43.125	306.5	7.125	28.5	2.5	261.375	0	0	0	0	649.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	0	70.5556	136.667	2.77778	74.6667	0.222222	16.1111	0	0	0	0	301	1.16267	2.8054	0.764945	0.18034	0.00418714	0.392402	0	0	0	0	5.30994	111.778	357.111	51.1111	10.7778	3.44444	31.3333	0	0	0	0	565.556	14.358	28.9906	2.86252	23.7029	0.259633	16.4477	0	0	0	0	86.6214	43	308.444	6.66667	27.4444	2.44444	261	0	0	0	0	649	12	21.3333	0.333333	9.33333	0.111111	5.55556	0	0	0	0	48.6667	0.00400142	0.0436663	0.0181271	0.0158449	2.78986e-005	0.00590197	0	0	0	0	0.0875695	0.333333	4.88889	1	0.888889	0.111111	0.444444	0	0	0	0	7.66667	0.0306511	0.147739	0.0149254	3.97055	0.00420222	0.176102	0	0	0	0	4.34417	0.222222	2.88889	0.111111	1.11111	0.111111	2.55556	0	0	0	0	7
4	1	575.964	135.147	0	42.6304	0	18.1406	0	0	0	0	771.882	1.25662	2.91092	0.911633	0.0837555	0.000345969	0.224172	0	0	0	0	5.38744	107.937	347.392	52.6077	4.53515	1.81406	19.0476	0	0	0	0	533.333	6.96516	24.5205	0.881078	11.1344	0.0316088	14.5142	0	0	0	0	58.0469	41.7234	309.297	3.62812	25.3968	1.81406	269.388	0	0	0	0	651.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	0	137.375	3.125	78.25	0.25	15.75	0	0	0	0	234.75	1.15535	2.79037	0.752692	0.19134	0.00466285	0.413587	0	0	0	0	5.308	112.5	358.375	51	11.5	3.625	32.875	0	0	0	0	569.875	15.2851	29.7283	3.16874	25.1608	0.287732	16.6496	0	0	0	0	90.2802	43.125	308	7.125	27.75	2.5	259.875	0	0	0	0	648.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	0	79.1111	159.444	3.44444	83.1111	0.111111	17.4444	0	0	0	0	342.667	1.16095	2.78289	0.760954	0.168413	0.00385166	0.369792	0	0	0	0	5.24685	110.444	350	49.8889	10	3.33333	29.5556	0	0	0	0	553.222	14.4362	29.1342	2.87926	22.4113	0.261545	16.5401	0	0	0	0	85.6626	43.4444	308.667	6.66667	26.3333	2.55556	260.333	0	0	0	0	648	14.6667	22.1111	0.333333	11	0.111111	6.44444	0	0	0	0	54.6667	0.00233901	0.0242583	0.0215695	0.0119055	0	0.00780137	0	0	0	0	0.0678736	0.777778	3.33333	1.22222	0.666667	0	0.555556	0	0	0	0	6.55556	0.00992253	0.195361	0	1.3833	0	0.0783652	0	0	0	0	1.66695	0.111111	3.55556	0	1.22222	0	1.88889	0	0	0	0	6.77778
5	1	645.805	151.474	0	44.4444	0	18.1406	0	0	0	0	859.864	1.24272	2.84173	0.931173	0.0856496	0.000389828	0.22771	0	0	0	0	5.32937	107.029	338.322	52.6077	4.53515	1.81406	19.0476	0	0	0	0	523.356	7.05452	24.827	0.888692	11.2016	0.0321886	14.6603	0	0	0	0	58.6643	42.6304	313.832	3.62812	25.3968	1.81406	269.388	0	0	0	0	656.689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	0	160.5	3.875	87.75	0.125	17.375	0	0	0	0	269.625	1.15572	2.77552	0.745826	0.177661	0.00427939	0.387714	0	0	0	0	5.24673	111.125	351.625	49.625	10.625	3.5	30.875	0	0	0	0	557.375	15.3614	29.8515	3.18695	23.699	0.289802	16.7349	0	0	0	0	89.1235	43.5	307.625	7.125	26.5	2.625	259.125	0	0	0	0	646.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	0	87.3333	179.333	3.66667	77.8889	0.555556	16.2222	0	0	0	0	365	1.16919	2.74739	0.751837	0.170495	0.00377607	0.357276	0	0	0	0	5.19996	109.444	341.889	49.3333	23.2222	3.22222	28.4444	0	0	0	0	555.556	14.4405	29.1402	2.84072	21.9338	0.257581	16.5632	0	0	0	0	85.1759	43.4444	308.222	6.77778	25.4444	2.44444	258.778	0	0	0	0	645.111	15.6667	28.1111	0.555556	10.3333	0	8.55556	0	0	0	0	63.2222	0.00654351	0.0321774	0.00605692	0.00332398	0.000254658	0.00504631	0	0	0	0	0.0534028	0.777778	4.11111	0.777778	0.444444	0.111111	0.333333	0	0	0	0	6.55556	0.0700657	0.338057	0.0758733	0.56055	0.0053785	0.140159	0	0	0	0	1.19008	0.222222	4.44444	0.111111	0.888889	0.111111	2.33333	0	0	0	0	8.11111
6	1	712.925	166.893	0	41.7234	0	20.8617	0	0	0	0	942.404	1.22558	2.83694	0.866763	0.0882623	0.000436652	0.200021	0	0	0	0	5.218	105.215	331.973	50.7937	11.7914	1.81406	17.2336	0	0	0	0	518.821	7.1445	24.8987	0.980266	11.2691	0.0327737	14.7791	0	0	0	0	59.1045	43.5374	310.204	4.53515	25.3968	1.81406	269.388	0	0	0	0	654.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	0	181.375	4.125	82.125	0.625	15.75	0	0	0	0	284	1.16775	2.7372	0.7332	0.179643	0.00418791	0.377498	0	0	0	0	5.19948	110.25	343.375	49.125	24.5	3.375	29.875	0	0	0	0	560.5	15.3545	29.8455	3.14296	23.153	0.285262	16.7462	0	0	0	0	88.5273	43.375	307.5	7.25	25.5	2.5	257.375	0	0	0	0	643.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	0	93.5556	199	4	75	0.444444	16.3333	0	0	0	0	388.333	1.18119	2.71017	0.75712	0.16471	0.00395089	0.353379	0	0	0	0	5.17053	108.667	333.556	48.6667	35.1111	3.22222	27.8889	0	0	0	0	557.111	14.4903	29.1612	2.831	21.8839	0.241739	16.6048	0	0	0	0	85.2129	43.3333	309.111	6.55556	24.8889	2.33333	257.111	0	0	0	0	643.333	18	27.6667	0.555556	8	0.111111	8.44444	0	0	0	0	62.7778	0.00756511	0.0391014	0.0120164	0.00274721	0	0	0	0	0	0	0.0614302	0.666667	4.66667	0.888889	1.11111	0	0	0	0	0	0	7.33333	0.0197624	0.316319	0.0264912	0.139316	0.0172049	0.117567	0	0	0	0	0.636661	0.222222	2.77778	0.222222	0.777778	0.111111	2.22222	0	0	0	0	6.33333
7	1	763.719	189.569	0	37.1882	0	18.1406	0	0	0	0	1008.62	1.24939	2.76593	0.885907	0.091215	0.00048644	0.203189	0	0	0	0	5.19612	104.308	321.088	50.7937	19.9546	1.81406	17.2336	0	0	0	0	515.193	7.19691	25.2351	0.9892	11.0971	0.0333641	14.7369	0	0	0	0	59.2886	43.5374	314.739	4.53515	23.5828	1.81406	265.76	0	0	0	0	653.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	0	200.375	4.5	79.5	0.5	16.375	0	0	0	0	301.25	1.17838	2.70467	0.736702	0.172728	0.00437771	0.372728	0	0	0	0	5.16958	109.5	335.375	48.375	36.75	3.375	29.25	0	0	0	0	562.625	15.404	29.8266	3.13139	23.1128	0.267359	16.8004	0	0	0	0	88.5425	43.25	307.875	7	25	2.375	256	0	0	0	0	641.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	0	91.1111	200.667	3.66667	71.6667	0.222222	16.7778	0	0	0	0	384.111	1.17729	2.69632	0.738195	0.168241	0.00409444	0.334414	0	0	0	0	5.11856	112.111	343	48.1111	47.1111	3.11111	26.4444	0	0	0	0	579.889	14.5019	29.0524	2.82023	20.6101	0.242424	16.6853	0	0	0	0	83.9124	43.5556	308.222	6.44444	24.1111	2.22222	256.889	0	0	0	0	641.444	19.2222	32.4444	0.222222	7.77778	0.333333	8	0	0	0	0	68	0.00509507	0.0327923	0.0362268	0.00263666	3.65307e-005	0.00160365	0	0	0	0	0.078391	0.555556	3.44444	1	1.33333	0.111111	0.111111	0	0	0	0	6.55556	0.0770942	0.430099	0.0272711	1.35332	0.000579361	0.0916791	0	0	0	0	1.98004	0.333333	3.66667	0.111111	0.777778	0.111111	1.55556	0	0	0	0	6.55556
8	1	743.764	182.313	0	37.1882	0	14.5125	0	0	0	0	977.778	1.19758	2.77979	0.828273	0.0944683	0.000539194	0.190748	0	0	0	0	5.0914	137.868	337.415	48.9796	27.2109	1.81406	16.3265	0	0	0	0	569.615	7.32683	24.4407	0.99818	11.1623	0.0339597	14.8663	0	0	0	0	58.8282	45.3515	312.925	4.53515	23.5828	1.81406	265.76	0	0	0	0	653.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
