X	Y	Species	Type	Diam	Height
174.933	159.748	ABMA	Adult	27.864	0
118.996	209.807	ABMA	Adult	24.365	0
102.826	244.732	ABMA	Adult	43.365	0
176.262	38.88	ABMA	Adult	64.693	0
68.369	196.786	ABMA	Adult	6.368	0
194.459	90.328	ABMA	Adult	2.948	0
275.487	90.224	ABMA	Adult	23.459	0
297.207	128.972	ABMA	Adult	3.335	0
278.297	3.85	ABMA	Adult	6.138	0
141.209	68.548	ABMA	Adult	15.638	0
269.008	277.137	ABMA	Adult	6.268	0
208.74	14.416	ABMA	Adult	32.53	0
188.588	160.378	ABMA	Adult	15.778	0
247.71	270.967	ABMA	Adult	4.681	0
10.025	263.273	ABMA	Adult	10.738	0
247.4	191.503	ABMA	Adult	6.309	0
243.468	64.438	ABMA	Adult	4.899	0
178.346	18.596	ABMA	Adult	3.204	0
54.461	174.212	ABMA	Adult	11.988	0
262.823	253.133	ABMA	Adult	1.939	0
51.649	61.848	ABMA	Adult	16.865	0
229.609	193.01	ABMA	Adult	76.231	0
205.325	204.89	ABMA	Adult	39.538	0
119.487	208.563	ABMA	Adult	24.245	0
191.398	174.748	ABMA	Adult	47.177	0
170.623	74.898	ABMA	Adult	9.439	0
155.337	63.146	ABMA	Adult	5.484	0
15.949	184.047	ABMA	Adult	40.674	0
101.454	221.485	ABMA	Adult	5.272	0
210.007	171.106	ABMA	Adult	51.421	0
209.591	211.619	ABMA	Adult	61.872	0
250.505	76.659	ABMA	Adult	6.389	0
246.014	54.372	ABMA	Adult	79.016	0
153.106	143.233	ABMA	Adult	14.969	0
224.175	101.631	ABMA	Adult	96.289	0
265.468	294.999	ABMA	Adult	1.97	0
37.168	258.595	ABMA	Adult	9.598	0
296.977	250.061	ABMA	Adult	3.675	0
10.885	30.384	ABMA	Adult	13.066	0
24.271	284.964	ABMA	Adult	120.978	0
284.334	61.537	ABMA	Adult	54.257	0
221.002	46.524	ABMA	Adult	2.312	0
94.925	82.278	ABMA	Adult	7	0
169.457	154.431	ABMA	Adult	20.09	0
39.752	154.134	ABMA	Adult	8.828	0
76.41	14.372	ABMA	Adult	9.738	0
85.09	255.049	ABMA	Adult	179.878	0
157.999	298.375	ABMA	Adult	8.181	0
209.544	21.863	ABMA	Adult	28.064	0
247.123	250.954	ABMA	Adult	30.679	0
39.854	260.941	ABMA	Adult	33.955	0
148.361	189.439	ABMA	Adult	13.804	0
79.337	285.134	ABMA	Adult	6.332	0
57.383	4.298	ABMA	Adult	5.818	0
39.402	102.486	ABMA	Adult	9.872	0
128.796	196.991	ABMA	Adult	7.815	0
195.751	140.271	ABMA	Adult	8.067	0
283.706	15.877	ABMA	Adult	63.026	0
148.42	137.282	ABMA	Adult	17.834	0
146.925	139.352	ABMA	Adult	13.93	0
139.685	143.599	ABMA	Adult	48.42	0
193.511	92.517	ABMA	Adult	37.079	0
173.277	299.133	ABMA	Adult	1.095	0
228.78	35.543	ABMA	Adult	1.144	0
34.627	258.392	ABMA	Adult	15.087	0
209.42	169.122	ABMA	Adult	14.613	0
3.43	224.49	ABMA	Adult	13.295	0
239.615	152.319	ABMA	Adult	31.236	0
57.336	57.658	ABMA	Adult	9.163	0
34.434	11.214	ABMA	Adult	13.539	0
260.691	91.123	ABMA	Adult	36.104	0
86.526	113.375	ABMA	Adult	15.984	0
248.279	130.888	ABMA	Adult	40.604	0
272.704	217.728	ABMA	Adult	3.523	0
143.439	278.524	ABMA	Adult	1.903	0
110.516	6.287	ABMA	Adult	101.579	0
290.65	237.387	ABMA	Adult	7.413	0
107.308	116.342	ABMA	Adult	2.512	0
284.422	8.761	ABMA	Adult	26.118	0
179.357	189.17	ABMA	Adult	56.628	0
65.807	294.057	ABMA	Adult	30.589	0
160.281	201.108	ABMA	Adult	5.157	0
231.939	82.741	ABMA	Adult	2.708	0
197.956	249.339	ABMA	Adult	3.762	0
241.832	45.34	ABMA	Adult	43.868	0
131.52	225.831	ABMA	Adult	54.683	0
120.931	136.211	ABMA	Adult	3.315	0
249.605	216.645	ABMA	Adult	20.381	0
236.534	118.067	ABMA	Adult	26.176	0
275.791	288.509	ABMA	Adult	3.868	0
291.578	198.37	ABMA	Adult	127.242	0
256.232	162.833	ABMA	Adult	44.415	0
149.842	247.803	ABMA	Adult	8.927	0
189.541	198.893	ABMA	Adult	13.128	0
258.538	55	ABMA	Adult	39.24	0
191.098	107.916	ABMA	Adult	5.94	0
179.981	287.087	ABMA	Adult	30.109	0
111.713	102.352	ABMA	Adult	66.903	0
57.237	166.128	ABMA	Adult	53.858	0
283.713	38.701	ABMA	Adult	3.588	0
195.794	285.941	ABMA	Adult	70.782	0
23.378	209.729	ABMA	Adult	25.819	0
240.963	287.711	ABMA	Adult	34.028	0
68.246	132.92	ABMA	Adult	1.713	0
91.661	33.302	ABMA	Adult	42.972	0
90.201	206.337	ABMA	Adult	114.86	0
87.627	79.517	ABMA	Adult	28.928	0
224.065	131.079	ABMA	Adult	16.395	0
202.194	85.606	ABMA	Adult	42.669	0
8.813	248.421	ABMA	Adult	1.119	0
258.594	227.349	ABMA	Adult	15.408	0
159.991	250.644	ABMA	Adult	100.87	0
199.38	180.252	ABMA	Adult	13.351	0
220.946	108.336	ABMA	Adult	4.389	0
264.296	262.271	ABMA	Adult	173.336	0
6.32	103.125	ABMA	Adult	91.259	0
260.781	139.866	ABMA	Adult	12.518	0
259.537	59.521	ABMA	Adult	0.875	0
49.208	194.679	ABMA	Adult	30.91	0
157.051	5.896	ABMA	Adult	8.484	0
196.719	42.473	ABMA	Adult	18.202	0
182.037	258.891	ABMA	Adult	8.428	0
195.595	30.051	ABMA	Adult	20.359	0
228.255	178.84	ABMA	Adult	14.936	0
225.273	193.689	ABMA	Adult	92.533	0
135.633	207.472	ABMA	Adult	16.122	0
158.542	66.863	ABMA	Adult	4.112	0
62.653	252.152	ABMA	Adult	21.335	0
253.018	49.783	ABMA	Adult	102.525	0
31.891	39.876	ABMA	Adult	5.97	0
158.617	219.132	ABMA	Adult	22.028	0
15.383	277.243	ABMA	Adult	19.072	0
109.993	71.305	ABMA	Adult	3.932	0
53.944	30.715	ABMA	Adult	26.878	0
18.605	116.015	ABMA	Adult	4.238	0
217.503	268.034	ABMA	Adult	30.052	0
13.633	155.613	ABMA	Adult	9.327	0
68.781	206.42	ABMA	Adult	5.2	0
152.777	244.915	ABMA	Adult	13.708	0
111.207	294.508	ABMA	Adult	30.972	0
69.375	121.775	ABMA	Adult	17.29	0
85.376	280.116	ABMA	Adult	3.708	0
1.032	9.02	ABMA	Adult	63.166	0
196.727	42.224	ABMA	Adult	17.411	0
195.89	48.871	ABMA	Adult	104.698	0
22.359	217.013	ABMA	Adult	5.652	0
29.178	32.465	ABMA	Adult	3.257	0
172.185	131.463	ABMA	Adult	5.9	0
130.007	270.42	ABMA	Adult	6.672	0
230.003	153.688	ABMA	Adult	22.2	0
111.255	198.819	ABMA	Adult	2.953	0
243.528	173.172	ABMA	Adult	22.802	0
