Location: GenPlots
From parameter file: C:\Users\SamDavis\Documents\GitHub\SortieRuns\XMLs\081315-FRPIJE.xml
Basal area is normalized to m^2/ha; density to #/ha.
Subplots:
0 = Whole plot
Step	Subplot	Sdl Abs Den: ABCO	Sdl Abs Den: CADE	Sdl Abs Den: PILA	Sdl Abs Den: PIPO	Sdl Abs Den: QUCH	Sdl Abs Den: QUKE	Sdl Abs Den: PIJE	Sdl Abs Den: PIMO	Sdl Abs Den: ABMA	Sdl Den Total:	Sapl Abs BA: ABCO	Sapl Abs BA: CADE	Sapl Abs BA: PILA	Sapl Abs BA: PIPO	Sapl Abs BA: QUCH	Sapl Abs BA: QUKE	Sapl Abs BA: PIJE	Sapl Abs BA: PIMO	Sapl Abs BA: ABMA	Sapl BA Total:	Sapl Abs Den: ABCO	Sapl Abs Den: CADE	Sapl Abs Den: PILA	Sapl Abs Den: PIPO	Sapl Abs Den: QUCH	Sapl Abs Den: QUKE	Sapl Abs Den: PIJE	Sapl Abs Den: PIMO	Sapl Abs Den: ABMA	Sapl Den Total:	Adult Abs BA: ABCO	Adult Abs BA: CADE	Adult Abs BA: PILA	Adult Abs BA: PIPO	Adult Abs BA: QUCH	Adult Abs BA: QUKE	Adult Abs BA: PIJE	Adult Abs BA: PIMO	Adult Abs BA: ABMA	Adult BA Total:	Adult Abs Den: ABCO	Adult Abs Den: CADE	Adult Abs Den: PILA	Adult Abs Den: PIPO	Adult Abs Den: QUCH	Adult Abs Den: QUKE	Adult Abs Den: PIJE	Adult Abs Den: PIMO	Adult Abs Den: ABMA	Adult Den Total:	Natural Dead Sdl Abs Den: ABCO	Natural Dead Sdl Abs Den: CADE	Natural Dead Sdl Abs Den: PILA	Natural Dead Sdl Abs Den: PIPO	Natural Dead Sdl Abs Den: QUCH	Natural Dead Sdl Abs Den: QUKE	Natural Dead Sdl Abs Den: PIJE	Natural Dead Sdl Abs Den: PIMO	Natural Dead Sdl Abs Den: ABMA	Natural Dead Sdl Den Total:	Natural Dead Sapl Abs BA: ABCO	Natural Dead Sapl Abs BA: CADE	Natural Dead Sapl Abs BA: PILA	Natural Dead Sapl Abs BA: PIPO	Natural Dead Sapl Abs BA: QUCH	Natural Dead Sapl Abs BA: QUKE	Natural Dead Sapl Abs BA: PIJE	Natural Dead Sapl Abs BA: PIMO	Natural Dead Sapl Abs BA: ABMA	Natural Dead Sapl BA Total:	Natural Dead Sapl Abs Den: ABCO	Natural Dead Sapl Abs Den: CADE	Natural Dead Sapl Abs Den: PILA	Natural Dead Sapl Abs Den: PIPO	Natural Dead Sapl Abs Den: QUCH	Natural Dead Sapl Abs Den: QUKE	Natural Dead Sapl Abs Den: PIJE	Natural Dead Sapl Abs Den: PIMO	Natural Dead Sapl Abs Den: ABMA	Natural Dead Sapl Den Total:	Natural Dead Adult Abs BA: ABCO	Natural Dead Adult Abs BA: CADE	Natural Dead Adult Abs BA: PILA	Natural Dead Adult Abs BA: PIPO	Natural Dead Adult Abs BA: QUCH	Natural Dead Adult Abs BA: QUKE	Natural Dead Adult Abs BA: PIJE	Natural Dead Adult Abs BA: PIMO	Natural Dead Adult Abs BA: ABMA	Natural Dead Adult BA Total:	Natural Dead Adult Abs Den: ABCO	Natural Dead Adult Abs Den: CADE	Natural Dead Adult Abs Den: PILA	Natural Dead Adult Abs Den: PIPO	Natural Dead Adult Abs Den: QUCH	Natural Dead Adult Abs Den: QUKE	Natural Dead Adult Abs Den: PIJE	Natural Dead Adult Abs Den: PIMO	Natural Dead Adult Abs Den: ABMA	Natural Dead Adult Den Total:
0	0	0	0	0	0	0	0	0	0	0	0	0.0555723	0.000924907	0.0714997	0	0	0.0813493	0.72076	0.00575768	0	0.935864	5	3	2.33333	0	0	13	86.4444	1	0	110.778	1.89895	0	1.77883	0	0	0.0949886	14.7849	0	0	18.5577	8	0	1.66667	0	0	3	53.5556	0	0	66.2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	2.11111	0	0.111111	0	0	0	3	0	0	5.22222	0.0470931	0.00103487	0.0551337	0	0	0.080559	0.717494	0.00600524	0	0.90732	4.77778	3	2.11111	0	0	12.6667	84.6667	1	0	108.222	1.92036	0	1.79642	0	0	0.0981806	14.8882	0	0	18.7032	8.22222	0	1.77778	0	0	3.11111	53.5556	0	0	66.6667	0	0	0	0	0	0	0	0	0	0	0	0	0.00725709	0	0	0.000533038	0.0170587	0	0	0.0248488	0	0	0.111111	0	0	0.222222	1.55556	0	0	1.88889	0	0	0	0	0	0	0.0193217	0	0	0.0193217	0	0	0	0	0	0	0.222222	0	0	0.222222
2	0	4	0	0.222222	0	0	0	5	0	0	9.22222	0.0479191	0.00115381	0.0559941	0	0	0.0791922	0.734849	0.0062585	0	0.925366	4.77778	3	2	0	0	12.4444	84	1	0	107.222	1.92575	0	1.80388	0	0	0.101418	14.7834	0	0	18.6145	8.11111	0	1.77778	0	0	3.22222	53	0	0	66.1111	0.333333	0	0	0	0	0	0.333333	0	0	0.666667	0	0	0.00012681	0	0	0.00108336	0.00459064	0	0	0.00580082	0	0	0.111111	0	0	0.111111	0.666667	0	0	0.888889	0.00680655	0	0	0	0	0	0.219664	0	0	0.226471	0.111111	0	0	0	0	0	0.555556	0	0	0.666667
3	0	5.55556	0	0.222222	0	0	0.444444	6.44444	0	0	12.6667	0.048759	0.00125851	0.0569803	0	0	0.0806042	0.747205	0.00651747	0	0.941324	4.77778	2.88889	2	0	0	12.3333	82.8889	1	0	105.889	1.9379	0	1.81136	0	0	0.102788	14.8626	0	0	18.7146	8.11111	0	1.77778	0	0	3.22222	52.6667	0	0	65.7778	0.666667	0	0.111111	0	0	0	0.666667	0	0	1.44444	0	2.32143e-005	0	0	0	0.000190645	0.00992289	0	0	0.0101367	0	0.111111	0	0	0	0.111111	1.11111	0	0	1.33333	0	0	0	0	0	0	0.0347708	0	0	0.0347708	0	0	0	0	0	0	0.333333	0	0	0.333333
4	0	7.88889	0	0.222222	0	0	0.333333	9.11111	0	0	17.5556	0.0459998	0.00138395	0.0553085	0	0	0.0785808	0.743815	0.00678213	0	0.93187	4.66667	2.77778	1.88889	0	0	12.1111	81.5556	1	0	104	1.95009	0	1.81886	0	0	0.103255	14.7929	0	0	18.6651	8.11111	0	1.77778	0	0	3.22222	52.2222	0	0	65.3333	1.33333	0	0	0	0	0.333333	1.11111	0	0	2.77778	0.00361319	7.35415e-006	0.00266948	0	0	0.00170871	0.0176026	0	0	0.0256013	0.111111	0.111111	0.111111	0	0	0.111111	1.11111	0	0	1.55556	0	0	0	0	0	0.0028419	0.191987	0	0	0.194829	0	0	0	0	0	0.111111	0.666667	0	0	0.777778
5	0	8.66667	0	0.333333	0	0	0.444444	11.6667	0	0	21.1111	0.0448207	0.00152301	0.0562591	0	0	0.0781416	0.751893	0.0070525	0	0.93969	4.55556	2.77778	1.88889	0	0	11.7778	80.6667	1	0	102.667	1.96232	0	1.72676	0	0	0.104636	14.3855	0	0	18.1792	8.11111	0	1.66667	0	0	3.22222	51.4444	0	0	64.4444	1.11111	0	0.111111	0	0	0.222222	0.888889	0	0	2.33333	0.00199834	0	0	0	0	0.00202247	0.00192308	0	0	0.00594389	0.111111	0	0	0	0	0.333333	0.555556	0	0	1	0	0	0.0996221	0	0	0	0.533009	0	0	0.632631	0	0	0.111111	0	0	0	1.11111	0	0	1.22222
6	0	8.33333	0	0.222222	0	0	0.666667	10.5556	0	0	19.7778	0.0456174	0.00167037	0.0536916	0	0	0.0781994	0.756796	0.00732856	0	0.943304	4.55556	2.77778	1.77778	0	0	11.6667	81.5556	1	0	103.333	1.9746	0	1.73382	0	0	0.106026	14.3131	0	0	18.1275	8.11111	0	1.66667	0	0	3.22222	51.1111	0	0	64.1111	2.44444	0	0.111111	0	0	0	1.66667	0	0	4.22222	0	0	0.00352881	0	0	0.00150193	0.00540541	0	0	0.0104362	0	0	0.111111	0	0	0.111111	0.777778	0	0	1	0	0	0	0	0	0	0.195748	0	0	0.195748	0	0	0	0	0	0	0.666667	0	0	0.666667
7	0	9.88889	0	0.222222	0	0	0.444444	9.44444	0	0	20	0.0416998	0.00175374	0.0545965	0	0	0.0797551	0.738394	0.00761033	0	0.923809	4.44444	2.55556	1.77778	0	0	11.6667	80.8889	1	0	102.333	1.99164	0	1.74089	0	0	0.102798	14.2113	0	0	18.0467	8.22222	0	1.66667	0	0	3.11111	50.6667	0	0	63.6667	1.55556	0	0.111111	0	0	0.222222	1.77778	0	0	3.66667	0	7.2312e-005	0	0	0	0	0.0204737	0	0	0.020546	0	0.222222	0	0	0	0	1.55556	0	0	1.77778	0	0	0	0	0	0.00462764	0.232713	0	0	0.237341	0	0	0	0	0	0.111111	1	0	0	1.11111
8	0	10.3333	0	0.222222	0	0	0.333333	9.55556	0	0	20.4444	0.0424782	0.00190802	0.0555116	0	0	0.0794152	0.748544	0.00789779	0	0.935754	4.55556	2.55556	1.77778	0	0	11.5556	81	1	0	102.444	2.00408	0	1.74799	0	0	0.101518	14.1855	0	0	18.0391	8.22222	0	1.66667	0	0	3.11111	50.5556	0	0	63.5556	1.88889	0	0.111111	0	0	0.222222	1.77778	0	0	4	0	0	0	0	0	0	0.00401747	0	0	0.00401747	0	0	0	0	0	0	0.666667	0	0	0.666667	0	0	0	0	0	0.0045492	0.143363	0	0	0.147912	0	0	0	0	0	0.111111	0.333333	0	0	0.444444
9	0	9.22222	0	0.222222	0	0	0.111111	9.88889	0	0	19.4444	0.0433258	0.00206995	0.0564368	0	0	0.0809106	0.743159	0.00819096	0	0.934094	5.22222	2.55556	1.77778	0	0	11.4444	81	1	0	103	2.01655	0	1.7551	0	0	0.102862	14.2869	0	0	18.1614	8.22222	0	1.66667	0	0	3.11111	50.7778	0	0	63.7778	3	0	0	0	0	0.222222	1	0	0	4.22222	0	0	0	0	0	7.19306e-005	0.0114749	0	0	0.0115468	0	0	0	0	0	0.111111	1.11111	0	0	1.22222	0	0	0	0	0	0	0.02418	0	0	0.02418	0	0	0	0	0	0	0.222222	0	0	0.222222
